Meter S/N:, "0637B14R"
Sensor, THERMO,SINGLE, 0724B14R
Date, 4/9/2014 2:59:53 PM
Units,W
TimeStampResolution,Ultra
Timestamp, Measurement, Sequence, Flags, Flags (interpreted)
0.0000000, 5.89473819732666, 0, 1, TriggerDetected
0.0000016, 7.0521674156189, 0, 0, 0
0.0000032, 8.20460319519043, 0, 0, 0
0.0000048, 9.35435009002686, 0, 0, 0
0.0000064, 10.4509019851685, 0, 0, 0
0.0000080, 11.5328598022461, 0, 0, 0
0.0000096, 12.5668058395386, 0, 0, 0
0.0000112, 13.5606164932251, 0, 0, 0
0.0000128, 14.4831800460815, 0, 0, 0
0.0000144, 15.3750162124634, 0, 0, 0
0.0000160, 16.2201862335205, 0, 0, 0
0.0000176, 17.033670425415, 0, 0, 0
0.0000192, 17.7908878326416, 0, 0, 0
0.0000208, 18.5252513885498, 0, 0, 0
0.0000224, 19.193359375, 0, 0, 0
0.0000240, 19.8284378051758, 0, 0, 0
0.0000256, 20.4312534332275, 0, 0, 0
0.0000272, 20.9933567047119, 0, 0, 0
0.0000288, 21.5502758026123, 0, 0, 0
0.0000304, 22.0541896820068, 0, 0, 0
0.0000320, 22.5319862365723, 0, 0, 0
0.0000336, 22.9746398925781, 0, 0, 0
0.0000352, 23.4032745361328, 0, 0, 0
0.0000368, 23.8115539550781, 0, 0, 0
0.0000384, 24.181999206543, 0, 0, 0
0.0000400, 24.5299777984619, 0, 0, 0
0.0000416, 24.8633594512939, 0, 0, 0
0.0000432, 25.1746578216553, 0, 0, 0
0.0000448, 25.4700164794922, 0, 0, 0
0.0000464, 25.7148685455322, 0, 0, 0
0.0000480, 25.9618320465088, 0, 0, 0
0.0000496, 26.1901683807373, 0, 0, 0
0.0000512, 26.4054470062256, 0, 0, 0
0.0000528, 26.6020965576172, 0, 0, 0
0.0000544, 26.7680187225342, 0, 0, 0
0.0000560, 26.9427757263184, 0, 0, 0
0.0000576, 27.0893039703369, 0, 0, 0
0.0000592, 27.2221946716309, 0, 0, 0
0.0000608, 27.36545753479, 0, 0, 0
0.0000624, 27.4900913238525, 0, 0, 0
0.0000640, 27.5970592498779, 0, 0, 0
0.0000656, 27.6738739013672, 0, 0, 0
0.0000672, 27.6585121154785, 0, 0, 0
0.0000688, 27.6001319885254, 0, 0, 0
0.0000704, 27.5672931671143, 0, 0, 0
0.0000720, 27.5695972442627, 0, 0, 0
0.0000736, 27.5863037109375, 0, 0, 0
0.0000752, 27.6039714813232, 0, 0, 0
0.0000768, 27.6502532958984, 0, 0, 0
0.0000784, 27.6560153961182, 0, 0, 0
0.0000800, 27.6731071472168, 0, 0, 0
0.0000816, 27.6842441558838, 0, 0, 0
0.0000832, 27.6759872436523, 0, 0, 0
0.0000848, 27.6911582946777, 0, 0, 0
0.0000864, 27.680980682373, 0, 0, 0
0.0000880, 27.7044086456299, 0, 0, 0
0.0000896, 27.7063293457031, 0, 0, 0
0.0000912, 27.7047939300537, 0, 0, 0
0.0000928, 27.6967277526855, 0, 0, 0
0.0000944, 27.7105541229248, 0, 0, 0
0.0000960, 27.7097854614258, 0, 0, 0
0.0000976, 27.6961517333984, 0, 0, 0
0.0000992, 27.6967277526855, 0, 0, 0
0.0001008, 27.6827087402344, 0, 0, 0
0.0001024, 27.6696491241455, 0, 0, 0
0.0001040, 27.6686897277832, 0, 0, 0
0.0001056, 27.6462211608887, 0, 0, 0
0.0001072, 27.6145343780518, 0, 0, 0
0.0001088, 27.6058921813965, 0, 0, 0
0.0001104, 27.5768947601318, 0, 0, 0
0.0001120, 27.565372467041, 0, 0, 0
0.0001136, 27.5400218963623, 0, 0, 0
0.0001152, 27.5002708435059, 0, 0, 0
0.0001168, 27.4866352081299, 0, 0, 0
0.0001184, 27.4415054321289, 0, 0, 0
0.0001200, 27.4086666107178, 0, 0, 0
0.0001216, 27.3846607208252, 0, 0, 0
0.0001232, 27.3694896697998, 0, 0, 0
0.0001248, 27.3237838745117, 0, 0, 0
0.0001264, 27.3164863586426, 0, 0, 0
0.0001280, 27.2775020599365, 0, 0, 0
0.0001296, 27.2273807525635, 0, 0, 0
0.0001312, 27.1862831115723, 0, 0, 0
0.0001328, 27.1227188110352, 0, 0, 0
