Meter S/N:, ERR-100
Sensor, THERMO,SINGLE, JMAXX
Date, 11/25/2013 7:27:32 PM
Timestamp, Measurement, PulsePeriod(uSec) 
0.068147, 1.132768, 708510
0.068198, 1.094012, 717560
0.068250, 1.084145, 717600
0.068301, 1.080555, 717640
0.068352, 1.080249, 717670
0.068403, 1.143386, 717710
0.068454, 1.126677, 717750
0.068506, 1.109385, 725970
0.068557, 1.093124, 726010
0.068608, 1.079045, 737170
0.068659, 1.072272, 737210
0.068710, 1.075708, 737240
0.068762, 1.084408, 740710
0.068813, 1.092136, 740760
0.068864, 1.102971, 746360
0.068915, 1.115154, 746400
0.068966, 1.131951, 746440
0.069018, 1.104108, 746470
0.069069, 1.087214, 746510
0.069120, 1.07723, 749980
0.069171, 1.077467, 750010
0.069222, 1.161108, 762750
0.069274, 1.17329, 762860
0.069325, 1.183756, 762900
0.069376, 1.191426, 762930
0.069427, 1.193418, 762980
0.069478, 1.161222, 763010
0.069530, 1.176656, 764620
0.069581, 1.187804, 764670
0.069632, 1.192128, 764700
0.069683, 1.190132, 764740
0.069734, 1.185302, 773690
0.069786, 1.171537, 773730
0.069837, 1.159598, 780950
0.069888, 1.145146, 780990
0.069939, 1.130917, 781090
0.069990, 1.08417, 781130
0.070042, 1.079159, 781180
0.070093, 1.091482, 781210
0.070144, 1.105456, 781260
0.070195, 1.12139, 788310
0.070246, 1.135134, 788340
0.070298, 1.150689, 788380
0.070349, 1.136053, 788420
0.070400, 1.158098, 788470
0.070451, 1.175315, 788510
0.070502, 1.186382, 797560
0.070554, 1.190804, 797600
0.070605, 1.191878, 797640
0.070656, 1.076898, 797670
0.070707, 1.074783, 797710
0.070758, 1.076459, 797750
0.070810, 1.07908, 808570
0.070861, 1.147987, 808610
0.070912, 1.130842, 808660
0.070963, 1.116071, 808690
0.071014, 1.094644, 808730
0.071066, 1.080658, 819350
0.071117, 1.075985, 819390
0.071168, 1.076838, 819430
0.071219, 1.181324, 819470
0.071270, 1.166589, 819510
0.071322, 1.146726, 828310
0.071373, 1.127356, 828350
0.071424, 1.158944, 828390
0.071475, 1.14448, 828420
0.071526, 1.126064, 828470
0.071578, 1.081341, 828510
0.071629, 1.078905, 837370
0.071680, 1.087602, 837410
0.071731, 1.097517, 837450
0.071782, 1.11001, 837490
0.071834, 1.127902, 848100
0.071885, 1.140043, 848130
0.071936, 1.156144, 848170
0.071987, 1.169511, 848210
0.072038, 1.181885, 848250
0.072090, 1.189935, 855300
0.072141, 1.190892, 855340
0.072192, 1.187977, 855370
0.072243, 1.184224, 855410
0.072294, 1.175433, 855460
0.072346, 1.159969, 855490
0.072397, 1.14289, 864290
0.072448, 1.122771, 864330
