Meter S/N:, ERR-100
Sensor, THERMO,SINGLE, JMAXX
Date, 11/26/2013 4:03:07 PM
Timestamp, Measurement, PulsePeriod(uSec) 
0.069274, -1.137882, 608460
0.069325, -1.101707, 608500
0.069376, -1.081365, 608530
0.069427, -1.076841, 608580
0.069478, -1.088187, 608610
0.069530, -2.300447, 612730
0.069581, -2.178291, 612770
0.069632, -2.053788, 612810
0.069683, -1.9293, 612850
0.069734, -1.806551, 619990
0.069786, -1.68826, 620030
0.069837, -2.99432, 625670
0.069888, -2.960092, 625710
0.069939, -2.910781, 625750
0.069990, -2.847146, 625790
0.070042, -2.770274, 625830
0.070093, -1.136844, 625870
0.070144, -1.187656, 628670
0.070195, -1.252465, 628710
0.070246, -1.33061, 628750
0.070298, -2.451375, 628790
0.070349, -2.334818, 628830
0.070400, -2.213648, 628870
0.070451, -1.158, 637260
0.070502, -1.115484, 637300
0.070554, -1.087956, 637340
0.070605, -1.076948, 637380
0.070656, -1.081258, 645760
0.070707, -2.594036, 645800
0.070758, -2.486683, 645840
0.070810, -2.372168, 645870
0.070861, -2.252273, 650000
0.070912, -2.942207, 650040
0.070963, -2.886961, 650070
0.071014, -2.817951, 650110
0.071066, -2.736243, 656710
0.071117, -1.658536, 656740
0.071168, -1.547767, 656790
0.071219, -1.444853, 656820
0.071270, -1.352322, 656870
0.071322, -1.270981, 662560
0.071373, -1.202693, 662600
0.071424, -1.087097, 669650
0.071475, -1.113543, 669690
0.071526, -1.155492, 669730
0.071578, -1.211919, 669770
0.071629, -1.282151, 669810
0.071680, -1.365094, 669850
0.071731, -2.991961, 672370
0.071782, -3.011784, 680870
0.071834, -3.015762, 682220
0.071885, -3.003649, 682270
0.071936, -1.409513, 682300
0.071987, -1.320833, 682340
0.072038, -1.244269, 683660
0.072090, -1.180898, 683690
0.072141, -2.939397, 683730
0.072192, -2.883476, 683780
0.072243, -2.813709, 683820
0.072294, -2.731229, 683860
0.072346, -2.025556, 689110
0.072397, -2.150464, 697710
0.072448, -2.273337, 697750
0.072499, -2.392495, 697790
0.072550, -2.50596, 697830
0.072602, -2.89227, 697870
0.072653, -2.824526, 699260
0.072704, -2.743728, 699300
0.072755, -2.91883, 699340
0.072806, -2.966022, 699370
0.072858, -2.997884, 706680
0.072909, -3.014229, 706710
0.072960, -3.014464, 706760
0.073011, -3.012796, 706800
0.073062, -1.288787, 706830
0.073114, -1.217525, 706880
0.073165, -2.960146, 712470
0.073216, -2.994318, 712510
0.073267, -3.012767, 712550
0.073318, -3.015349, 712590
0.073370, -3.001923, 712620
0.073421, -1.083195, 721120
0.073472, -1.106219, 728180
0.073523, -1.144383, 728220
0.073574, -1.197771, 728260
0.073626, -1.264861, 728300
0.073677, -1.345221, 728340
0.073728, -1.806866, 728380
0.073779, -2.611846, 736910
0.073830, -2.505984, 736940
0.073882, -2.392579, 736990
0.073933, -2.273491, 737030
0.073984, -2.139619, 737070
0.074035, -2.26277, 737100
0.074086, -2.382337, 738320
0.074138, -2.496317, 738360
0.074189, -1.831207, 747120
0.074240, -1.954479, 750010
0.074291, -2.079038, 750050
0.074342, -2.203286, 750090
0.074394, -2.32479, 750120
0.074445, -2.441763, 751580
0.074496, -2.970582, 751620
0.074547, -2.925164, 757190
0.074598, -2.865212, 757230
0.074650, -2.791643, 757270
0.074701, -1.094533, 757310
0.074752, -1.078652, 757350
0.074803, -1.0786, 760180
0.074854, -1.54517, 760220
0.074906, -1.443007, 760270
0.074957, -1.350264, 760300
0.075008, -1.269639, 760340
0.075059, -1.201368, 760380
0.075110, -2.864809, 776110
0.075162, -2.448157, 776220
0.075213, -2.558176, 776260
0.075264, -2.659773, 776300
0.075315, -2.751085, 776340
0.075366, -2.830929, 776370
0.075418, -2.897575, 777590
0.075469, -1.293471, 777630
0.075520, -1.22139, 784870
0.075571, -2.878087, 786290
0.075622, -2.946414, 786330
0.075674, -2.892654, 786370
0.075725, -2.824683, 789210
0.075776, -2.743958, 789250
0.075827, -1.607144, 789290
0.075878, -1.721638, 789330
0.075930, -1.841571, 789370
0.075981, -2.918823, 793500
0.076032, -2.966064, 793550
0.076083, -2.998012, 793590
0.076134, -3.014267, 793620
0.076186, -3.014567, 800950
0.076237, -2.681981, 800990
0.076288, -2.582673, 801030
0.076339, -2.474471, 801070
0.076390, -2.359337, 801110
0.076442, -2.238766, 806380
0.076493, -3.016291, 806420
0.076544, -3.005491, 806460
0.076595, -1.077253, 806500
0.076646, -1.089207, 806540
0.076698, -1.117612, 806570
0.076749, -1.160826, 806610
0.076800, -1.219172, 813480
0.076851, -1.290768, 813520
0.076902, -2.833162, 813560
0.076954, -2.753841, 813590
0.077005, -3.013202, 823420
0.077056, -3.015396, 823470
0.077107, -1.145841, 823510
0.077158, -1.199203, 823540
0.077210, -1.266941, 823590
0.077261, -1.347249, 823620
0.077312, -2.035963, 829100
0.077363, -2.160633, 834730
0.077414, -2.283251, 834780
0.077466, -2.40203, 834810
0.077517, -1.127453, 834860
0.077568, -1.095362, 838980
0.077619, -1.078721, 839020
0.077670, -1.078522, 839060
0.077722, -1.148678, 839100
0.077773, -1.108902, 844440
0.077824, -1.084671, 844490
0.077875, -1.076415, 844520
0.077926, -1.084049, 844570
0.077978, -1.295341, 844600
0.078029, -1.380138, 850000
0.078080, -1.476283, 850040
0.078131, -1.58163, 850070
0.078182, -1.694969, 850110
0.078234, -1.813573, 856910
0.078285, -1.113835, 856950
0.078336, -1.087241, 856990
0.078387, -1.0768, 857030
0.078438, -1.082179, 857070
0.078490, -1.171942, 857110
0.078541, -1.125444, 862560
0.078592, -1.093842, 862590
0.078643, -1.078462, 871180
0.078694, -1.078806, 871220
0.078746, -1.758451, 871260
0.078797, -1.879783, 871300
0.078848, -2.977513, 871330
0.078899, -3.004777, 871380
0.078950, -3.01589, 874020
0.079002, -3.011351, 874060
0.079053, -1.499627, 874100
0.079104, -1.606765, 880860
0.079155, -1.721423, 888840
0.079206, -1.841229, 890210
0.079258, -2.596719, 890250
0.079309, -2.69471, 890290
0.079360, -2.781877, 890330
0.079411, -2.856877, 890370
0.079462, -2.95312, 891670
0.079514, -2.95312, 891710
0.079565, -2.901355, 891740
0.079616, -2.835546, 891790
0.079667, -2.756609, 891820
0.079718, -2.473759, 891870
0.079770, -2.581974, 898580
0.079821, -2.681343, 898620
0.079872, -2.770163, 907420
0.079923, -2.846987, 907460
0.079974, -2.910835, 907500
0.080026, -2.909616, 907540
0.080077, -2.8458, 907570
0.080128, -2.768763, 907610
0.080179, -1.101777, 910200
0.080230, -1.137883, 910240
0.080282, -1.188937, 910280
0.080333, -1.254154, 910310
0.080384, -1.332555, 910350
0.080435, -1.541312, 919390
0.080486, -1.651523, 919430
0.080538, -1.76868, 919470
0.080589, -1.890029, 919510
0.080640, -1.237043, 919560
0.080691, -1.175164, 919590
0.080742, -1.20072, 926580
0.080794, -1.268537, 926610
0.080845, -1.349426, 935170
0.080896, -2.592063, 935210
0.080947, -2.484599, 935240
0.080998, -2.369851, 935290
0.081050, -2.24977, 935320
0.081101, -1.914655, 935370
0.081152, -2.039072, 938020
0.081203, -2.163496, 938060
0.081254, -2.286224, 938100
0.081306, -2.404767, 946550
0.081357, -1.077496, 946590
0.081408, -1.079967, 950640
0.081459, -3.011766, 950680
0.081510, -2.991621, 950720
0.081562, -2.955788, 950770
0.081613, -2.904963, 950800
0.081664, -2.83974, 950840
0.081715, -2.761641, 950880
0.081766, -2.65524, 953710
0.081818, -2.553221, 953760
0.081869, -2.442897, 953800
0.081920, -2.325944, 953830
0.081971, -2.204423, 953880
0.082022, -2.391681, 962560
0.082074, -2.505136, 962590
0.082125, -2.61101, 971290
0.082176, -2.707735, 971330
0.082227, -2.793241, 971370
0.082278, -2.866415, 975860
0.082330, -1.72094, 980860
0.082381, -1.841079, 982360
0.082432, -2.771235, 984190
0.082483, -2.682619, 984230
0.082534, -2.583414, 984270
0.082586, -2.475248, 984310
0.082637, -2.360085, 984350
0.082688, -2.239644, 985860
0.082739, -1.96999, 993070
0.082790, -1.846538, 993110
0.082842, -1.726376, 994530
0.082893, -1.611704, 994570
0.082944, -1.648095, 994610
0.082995, -1.764888, 997390
0.083046, -1.886343, 997420
0.083098, -1.627813, 997470
0.083149, -1.518841, 997500
0.083200, -1.418784, 997540
0.083251, -1.329006, 997580
0.083302, -1.251232, 997620
0.083354, -1.18665, 1001860
0.083405, -1.077899, 1011420
0.083456, -1.093143, 1011470
0.083507, -1.123704, 1011510
0.083558, -1.169907, 1011540
0.083610, -1.230084, 1011580
0.083661, -1.304182, 1011620
0.083712, -2.917944, 1012820
0.083763, -2.855953, 1012860
0.083814, -2.780899, 1020460
0.083866, -1.180801, 1020500
0.083917, -1.243578, 1020540
0.083968, -1.320403, 1020570
0.084019, -1.2723, 1020610
0.084070, -1.203482, 1023080
0.084122, -1.247109, 1023110
0.084173, -1.183407, 1029930
0.084224, -3.016362, 1029970
0.084275, -3.009929, 1030010
0.084326, -1.956721, 1030050
0.084378, -2.081437, 1030090
0.084429, -2.20548, 1032800
0.084480, -2.327085, 1032830
0.084531, -2.443847, 1032870
0.084582, -1.2964, 1039420
0.084634, -1.223881, 1039470
0.084685, -1.874822, 1039510
0.084736, -1.7536, 1039540
0.084787, -1.637569, 1039580
0.084838, -2.720125, 1039620
0.084890, -2.804017, 1042060
0.084941, -2.87558, 1042090
0.084992, -3.009449, 1051770
0.085043, -2.986741, 1051800
0.085094, -2.948209, 1051840
0.085146, -2.894969, 1054600
0.085197, -2.827433, 1058800
0.085248, -2.747222, 1058830
0.085299, -2.350906, 1060200
0.085350, -2.466582, 1060240
0.085402, -1.384671, 1060280
0.085453, -1.481337, 1060320
0.085504, -1.587014, 1060360
0.085555, -1.700628, 1063020
0.085606, -1.819589, 1063060
0.085658, -2.440022, 1063100
0.085709, -2.322983, 1070280
0.085760, -2.201257, 1070320
0.085811, -2.137656, 1070360
0.085862, -2.013056, 1075020
0.085914, -1.888866, 1075060
0.085965, -1.767422, 1075100
0.086016, -1.650486, 1079250
0.086067, -1.867897, 1079290
0.086118, -1.747123, 1079330
0.086170, -1.631134, 1079370
0.086221, -3.005593, 1083560
0.086272, -2.979309, 1083590
0.086323, -2.937418, 1089230
0.086374, -2.880837, 1089270
0.086426, -2.810418, 1089310
0.086477, -2.727339, 1089340
0.086528, -2.397395, 1092030
0.086579, -2.278392, 1092070
0.086630, -2.417593, 1092100
0.086682, -2.529475, 1097800
0.086733, -2.63339, 1097840
0.086784, -2.727622, 1097870
0.086835, -2.810684, 1102350
0.086886, -2.881088, 1105400
0.086938, -2.742689, 1105440
0.086989, -2.823715, 1105480
0.087040, -2.891601, 1105520
0.087091, -2.159532, 1105570
0.087142, -2.282238, 1105600
0.087194, -2.400935, 1108280
0.087245, -2.81275, 1108310
0.087296, -2.882764, 1108360
0.087347, -1.180272, 1116920
0.087398, -1.243698, 1116960
0.087450, -1.319922, 1117000
0.087501, -2.627566, 1117040
0.087552, -2.522924, 1117070
0.087603, -2.410671, 1117110
0.087654, -2.292312, 1121470
0.087706, -2.023929, 1121510
0.087757, -1.899625, 1121550
0.087808, -1.77783, 1121590
0.087859, -1.660442, 1130040
0.087910, -2.446768, 1130070
0.087962, -2.330075, 1130110
0.088013, -2.20882, 1135890
0.088064, -2.933186, 1135930
0.088115, -2.875323, 1135970
0.088166, -2.803782, 1136010
0.088218, -2.145266, 1136050
0.088269, -2.268354, 1136090
0.088320, -2.387681, 1140020
0.088371, -1.0984, 1140060
0.088422, -1.080048, 1140100
0.088474, -1.077531, 1148740
0.088525, -2.106024, 1148790
0.088576, -2.229968, 1148830
0.088627, -2.35067, 1148870
0.088678, -2.466308, 1153100
0.088730, -2.691238, 1158960
0.088781, -2.778903, 1159000
0.088832, -2.854566, 1159030
0.088883, -2.459883, 1159080
0.088934, -2.343811, 1159110
0.088986, -2.222783, 1160370
0.089037, -3.010289, 1167410
0.089088, -3.016227, 1167530
0.089139, -3.006269, 1167570
0.089190, -2.282159, 1167610
0.089242, -2.159376, 1168800
0.089293, -2.034798, 1168830
0.089344, -1.910443, 1168870
0.089395, -1.788282, 1174780
