Meter S/N:, None
Sensor, None, None, , 
Date, 2/20/2015 12:59:18 PM
Units, W
Timestamp, Measurement, Sequence, Flags, Flags (interpreted), Period
0.0000000, 3.354128E-006, 0, 0, 0, 0
0.1000000, 3.354529E-006, 100000, 0, 0, 0
0.2000000, 3.354814E-006, 200000, 0, 0, 0
0.3000000, 3.355876E-006, 300000, 0, 0, 0
0.4000000, 3.355576E-006, 400000, 0, 0, 0
0.5000000, 3.355418E-006, 500000, 0, 0, 0
0.6000000, 3.356123E-006, 600000, 0, 0, 0
0.7000000, 3.355527E-006, 700000, 0, 0, 0
0.8000000, 3.355553E-006, 800000, 0, 0, 0
0.9000000, 3.355366E-006, 900000, 0, 0, 0
1.0000000, 3.354450E-006, 1000000, 0, 0, 0
1.1000000, 3.355249E-006, 1100000, 0, 0, 0
1.2000000, 3.354931E-006, 1200000, 0, 0, 0
1.3000000, 3.354334E-006, 1300000, 0, 0, 0
1.4000000, 3.355197E-006, 1400000, 0, 0, 0
1.5000000, 3.354972E-006, 1500000, 0, 0, 0
1.6000000, 3.355403E-006, 1600000, 0, 0, 0
1.7000000, 3.355107E-006, 1700000, 0, 0, 0
1.8000000, 3.355129E-006, 1800000, 0, 0, 0
1.9000000, 3.354139E-006, 1900000, 0, 0, 0
2.0000000, 3.353903E-006, 2000000, 0, 0, 0
2.1000000, 3.353599E-006, 2100000, 0, 0, 0
2.2000000, 3.353340E-006, 2200000, 0, 0, 0
2.3000000, 3.352538E-006, 2300000, 0, 0, 0
2.4000000, 3.351697E-006, 2400000, 0, 0, 0
2.5000000, 3.352830E-006, 2500000, 0, 0, 0
2.6000000, 3.352834E-006, 2600000, 0, 0, 0
2.7000000, 3.353408E-006, 2700000, 0, 0, 0
2.8000000, 3.353100E-006, 2800000, 0, 0, 0
2.9000000, 3.352511E-006, 2900000, 0, 0, 0
3.0000000, 3.353168E-006, 3000000, 0, 0, 0
3.1000000, 3.353231E-006, 3100000, 0, 0, 0
3.2000000, 3.353580E-006, 3200000, 0, 0, 0
3.3000000, 3.353205E-006, 3300000, 0, 0, 0
3.4000000, 3.353141E-006, 3400000, 0, 0, 0
3.5000000, 3.352594E-006, 3500010, 0, 0, 0
3.6000000, 3.353130E-006, 3600000, 0, 0, 0
3.7000000, 3.353490E-006, 3700000, 0, 0, 0
3.8000000, 3.353880E-006, 3800000, 0, 0, 0
3.9000000, 3.354435E-006, 3900000, 0, 0, 0
4.0000000, 3.353715E-006, 4000000, 0, 0, 0
4.1000000, 3.353610E-006, 4100000, 0, 0, 0
4.2000000, 3.353993E-006, 4200000, 0, 0, 0
4.3000000, 3.354394E-006, 4300000, 0, 0, 0
4.4000000, 3.353487E-006, 4400000, 0, 0, 0
4.5000000, 3.353216E-006, 4500000, 0, 0, 0
4.6000000, 3.353292E-006, 4600000, 0, 0, 0
4.7000000, 3.353063E-006, 4700000, 0, 0, 0
4.8000000, 3.353040E-006, 4800000, 0, 0, 0
4.9000000, 3.352733E-006, 4900000, 0, 0, 0
5.0000000, 3.352946E-006, 5000000, 0, 0, 0
5.1000000, 3.353322E-006, 5100000, 0, 0, 0
5.2000000, 3.352538E-006, 5200000, 0, 0, 0
5.3000000, 3.353674E-006, 5300000, 0, 0, 0
5.4000000, 3.353550E-006, 5400000, 0, 0, 0
5.5000000, 3.353940E-006, 5500000, 0, 0, 0
5.6000000, 3.353344E-006, 5600000, 0, 0, 0
5.7000000, 3.353850E-006, 5700000, 0, 0, 0
5.8000000, 3.353569E-006, 5800000, 0, 0, 0
5.9000000, 3.354315E-006, 5900000, 0, 0, 0
6.0000000, 3.354143E-006, 6000000, 0, 0, 0
6.1000000, 3.354154E-006, 6100000, 0, 0, 0
6.2000000, 3.354214E-006, 6200000, 0, 0, 0
6.3000000, 3.353978E-006, 6300000, 0, 0, 0
6.4000000, 3.353813E-006, 6400000, 0, 0, 0
6.5000000, 3.353385E-006, 6500010, 0, 0, 0
6.6000000, 3.353385E-006, 6600000, 0, 0, 0
6.7000000, 3.353400E-006, 6700010, 0, 0, 0
6.8000000, 3.354045E-006, 6800010, 0, 0, 0
6.9000000, 3.352594E-006, 6900010, 0, 0, 0
7.0000000, 3.353457E-006, 7000010, 0, 0, 0
7.1000000, 3.351795E-006, 7100010, 0, 0, 0
7.2000000, 3.351285E-006, 7200010, 0, 0, 0
7.3000000, 3.349627E-006, 7300010, 0, 0, 0
7.4000000, 3.348269E-006, 7400010, 0, 0, 0
7.5000000, 3.344762E-006, 7500010, 0, 0, 0
7.6000000, 3.343479E-006, 7600010, 0, 0, 0
7.7000000, 3.342943E-006, 7700010, 0, 0, 0
7.8000000, 3.342084E-006, 7800010, 0, 0, 0
7.9000000, 3.341713E-006, 7900010, 0, 0, 0
8.0000000, 3.341893E-006, 8000010, 0, 0, 0
8.1000000, 3.343629E-006, 8100010, 0, 0, 0
8.2000000, 3.344226E-006, 8200010, 0, 0, 0
8.3000000, 3.343697E-006, 8300010, 0, 0, 0
8.4000000, 3.343532E-006, 8400010, 0, 0, 0
8.5000000, 3.342347E-006, 8500010, 0, 0, 0
8.6000000, 3.341176E-006, 8600010, 0, 0, 0
8.7000000, 3.341251E-006, 8700010, 0, 0, 0
8.8000000, 3.342260E-006, 8800010, 0, 0, 0
8.9000000, 3.343678E-006, 8900010, 0, 0, 0
9.0000000, 3.343652E-006, 9000010, 0, 0, 0
9.1000000, 3.344999E-006, 9100010, 0, 0, 0
9.2000000, 3.347219E-006, 9200010, 0, 0, 0
9.3000000, 3.347234E-006, 9300010, 0, 0, 0
9.4000000, 3.347328E-006, 9400010, 0, 0, 0
