Meter S/N:, [None]
Sensor, None, None
Date, 2/19/2014 6:12:00 PM
Timestamp, Measurement, Sequence, Flags, Flags (interpreted)
0.000050, 2.37071674194473E-41, 3346989056, 308, Calculating| OverrangeOrNegativePower| MissingSamples, "16420000 3401 00007fc7"
0.000100, 2.37057661209829E-41, 198311936, 359, TriggerDetected| BaselineClip| Calculating| NegativePower| SpedUp| MissingSamples, "15420000 6701 0000d20b"
0.000150, 2.37057661209829E-41, 1419051008, 410, BaselineClip| FinalEnergyRecord| Overrange| OverTemp| MissingSamples, "15420000 9a01 00009554"
0.000200, 2.37043648225186E-41, 2548432896, 461, TriggerDetected| PJT_Bits| SpedUp| OverTemp| MissingSamples, "14420000 cd01 0000e697"
0.000250, 2.37029635240543E-41, 3577282560, 512, 512, "13420000 0002 000039d5"
0.000300, 2.370156222559E-41, 321257472, 564, 564, "12420000 3402 00002613"
0.000350, 2.370156222559E-41, 1404764160, 615, 615, "12420000 6702 0000bb53"
0.000400, 2.37001609271256E-41, 2299330560, 666, 666, "11420000 9a02 00000d89"
0.000450, 2.36987596286613E-41, 3203006464, 717, 717, "10420000 cd02 0000eabe"
0.000500, 2.3697358330197E-41, 4067164160, 768, 768, "0f420000 0003 00006cf2"
0.000550, 2.36959570317327E-41, 651689984, 820, 820, "0e420000 3403 0000d826"
0.000600, 2.36959570317327E-41, 1499987968, 871, 871, "0e420000 6703 00006859"
0.000650, 2.36945557332683E-41, 2349268992, 922, 922, "0d420000 9a03 0000078c"
0.000700, 2.3693154434804E-41, 3099656192, 973, 973, "0c420000 cd03 0000c1b8"
0.000750, 2.36917531363397E-41, 3839557632, 1024, 1024, "0b420000 0004 0000dbe4"
0.000800, 2.36903518378754E-41, 226492416, 1076, 1076, "0a420000 3404 0000800d"
0.000850, 2.36903518378754E-41, 893648896, 1127, 1127, "0a420000 6704 00004435"
0.000900, 2.3688950539411E-41, 1555759104, 1178, 1178, "09420000 9a04 0000bb5c"
0.000950, 2.36875492409467E-41, 2161573888, 1229, 1229, "08420000 cd04 0000d780"
0.001000, 2.36861479424824E-41, 2799894528, 1280, 1280, "07420000 0005 0000e3a6"
0.001050, 2.36847466440181E-41, 3331391488, 1332, 1332, "06420000 3405 000091c6"
0.001100, 2.36833453455537E-41, 3897753600, 1383, 1383, "05420000 6705 000053e8"
