Meter S/N:, "REV_DA_13"
Sensor, None, 
Date, 10/30/2014 4:41:33 PM
Units, W
Timestamp, Measurement, Sequence, Flags, Flags (interpreted), Period
0, 0.0177375022321939, -0.665316522121429, 1.59337759017944, 0, 0, 0, 0
0.1, 0.0148219298571348, 0.0990614220499992, 0.194319948554039, 100000, 0, 0, 0
0.2, 0.0165526270866394, 2.17675065994263, 2.41119885444641, 200000, 0, 0, 0
0.3, 0.0151411416009068, 0.0977949723601341, 2.84188079833984, 300000, 0, 0, 0
0.4, 0.016865124925971, -0.167975664138794, 2.68345069885254, 400000, 0, 0, 0
0.5, 0.0140486238524318, -2.56422758102417, 3.29681277275085, 500000, 0, 0, 0
0.6, 0.0175473839044571, 0.470168918371201, 2.99535465240479, 600000, 0, 0, 0
0.7, 0.0154299363493919, 2.04633116722107, 1.1968777179718, 700000, 0, 0, 0
0.8, 0.018772603943944, 2.47838759422302, 1.72934675216675, 800000, 0, 0, 0
0.9, 0.0178857054561377, 1.43709373474121, 3.05394458770752, 900000, 0, 0, 0
1, 0.0164718255400658, 1.41418051719666, 1.57282280921936, 1000000, 0, 0, 0
1.1, 0.0173267163336277, 1.22036957740784, 3.28619503974915, 1100000, 0, 0, 0
1.2, 0.0192398615181446, 0.339965760707855, 0.326345026493073, 1200000, 0, 0, 0
1.3, 0.0216105710715055, 0.117680333554745, 1.33963465690613, 1300000, 0, 0, 0
1.4, 0.0210071392357349, 0.502416431903839, 2.7515926361084, 1400000, 0, 0, 0
1.5, 0.0193468108773232, 1.85645461082458, 3.33460474014282, 1500000, 0, 0, 0
1.6, 0.0205205231904984, 0.217195451259613, 1.30698978900909, 1600000, 0, 0, 0
1.7, 0.0227081775665283, 2.86107301712036, 0.275817811489105, 1700000, 0, 0, 0
1.8, 0.0203377157449722, 1.07030582427979, 2.08919167518616, 1800000, 0, 0, 0
1.9, 0.0217611249536276, 0.037743978202343, 2.09672713279724, 1900000, 0, 0, 0
2, 0.0232444070279598, 1.52198350429535, 1.36374163627625, 1999990, 0, 0, 0
2.1, 0.0224784575402737, -0.463265776634216, 2.74634885787964, 2100000, 0, 0, 0
2.2, 0.0256015155464411, 2.00164556503296, 1.52177357673645, 2200000, 0, 0, 0
2.3, 0.0365153588354588, 4.64124059677124, 0.455093562602997, 2300000, 0, 0, 0
2.4, 0.0601755827665329, 9.5, 0.588635623455048, 2400000, 0, 0, 0
2.5, 0.0958887487649918, 9.5, 0.731338977813721, 2500000, 0, 0, 0
2.6, 0.137549534440041, 9.5, 0.194225043058395, 2600000, 0, 0, 0
2.7, 0.183996766805649, 9.5, 0.157231494784355, 2700000, 0, 0, 0
2.8, 0.219547376036644, 9.5, 0.465918332338333, 2800000, 0, 0, 0
2.9, 0.248099118471146, 9.5, 0.433702111244202, 2900000, 0, 0, 0
3, 0.272218257188797, 9.5, 0.650955140590668, 3000000, 0, 0, 0
3.1, 0.290153324604034, 9.5, 0.361552596092224, 3099990, 0, 0, 0
3.2, 0.306336492300034, 9.33437824249268, 0.653527855873108, 3200000, 0, 0, 0
3.3, 0.31950518488884, 8.98649120330811, 0.599712073802948, 3300000, 0, 0, 0
3.4, 0.329028815031052, 8.62611293792725, 0.58841598033905, 3400000, 0, 0, 0
3.5, 0.334691286087036, 8.34776496887207, 0.607524514198303, 3500000, 0, 0, 0
3.6, 0.344460099935532, 7.98055791854858, 0.605520606040955, 3600000, 0, 0, 0
3.7, 0.347892940044403, 7.8620810508728, 0.700734674930573, 3700000, 0, 0, 0
3.8, 0.348556011915207, 7.43522214889526, 0.748950958251953, 3799990, 0, 0, 0
3.9, 0.326354920864105, 6.49464702606201, 0.731402158737183, 3899990, 0, 0, 0
4, 0.296115159988403, 5.02365636825562, 0.931895852088928, 3999990, 0, 0, 0
4.1, 0.27040696144104, 3.35151529312134, 1.38602960109711, 4099990, 0, 0, 0
4.2, 0.259299606084824, 1.60786485671997, 1.57568836212158, 4199990, 0, 0, 0
4.3, 0.258000254631042, -0.0936271399259567, 1.79009318351746, 4299990, 0, 0, 0
4.4, 0.263699680566788, -1.4021292924881, 2.07671666145325, 4400000, 0, 0, 0
4.5, 0.271118104457855, -2.30789375305176, 2.20498251914978, 4500000, 0, 0, 0
4.6, 0.278987109661102, -2.78304624557495, 2.35301804542542, 4599990, 0, 0, 0
4.7, 0.287299931049347, -3.17257928848267, 2.46212887763977, 4700000, 0, 0, 0
4.8, 0.294491827487946, -3.38313221931458, 2.45005106925964, 4800000, 0, 0, 0
4.9, 0.300873279571533, -3.61152172088623, 2.29678440093994, 4900000, 0, 0, 0
5, 0.305805802345276, -3.64048504829407, 2.18380260467529, 5000000, 0, 0, 0
5.1, 0.313081562519073, -3.77100110054016, 2.11282706260681, 5100000, 0, 0, 0
5.2, 0.315962225198746, -3.76561546325684, 2.09716868400574, 5200000, 0, 0, 0
5.3, 0.319534748792648, -3.69408845901489, 1.9778870344162, 5300000, 0, 0, 0
5.4, 0.321971446275711, -3.66091179847717, 1.87928628921509, 5400000, 0, 0, 0
5.5, 0.32249316573143, -3.41614627838135, 1.76127803325653, 5499990, 0, 0, 0
5.6, 0.318356037139893, -3.19111442565918, 1.92041516304016, 5600000, 0, 0, 0
5.7, 0.319738626480103, -2.61961030960083, 2.40143251419067, 5700000, 0, 0, 0
5.8, 0.33116888999939, -1.98165512084961, 3.19851207733154, 5799990, 0, 0, 0
5.9, 0.345671266317368, -1.23709237575531, 3.79152059555054, 5899990, 0, 0, 0
6, 0.358125776052475, -0.897743821144104, 4.0826301574707, 5999990, 0, 0, 0
6.1, 0.366202503442764, -0.530529618263245, 4.34002351760864, 6099990, 0, 0, 0
6.2, 0.36636483669281, -0.423982709646225, 4.21085977554321, 6199990, 0, 0, 0
6.3, 0.369757860898972, -0.404366314411163, 4.25789260864258, 6299990, 0, 0, 0
6.4, 0.371022194623947, -0.353364706039429, 4.31239175796509, 6400000, 0, 0, 0
6.5, 0.370943695306778, -0.3107590675354, 4.13501834869385, 6500000, 0, 0, 0
6.6, 0.374108970165253, -0.305323243141174, 4.05157518386841, 6600000, 0, 0, 0
6.7, 0.375027805566788, -0.28060182929039, 3.91026186943054, 6699990, 0, 0, 0
6.8, 0.376455992460251, -0.225104719400406, 3.96749424934387, 6800000, 0, 0, 0
6.9, 0.375396251678467, -0.427285432815552, 3.54387879371643, 6900000, 0, 0, 0
7, 0.363338828086853, -0.440490245819092, 2.19687175750732, 7000000, 0, 0, 0
7.1, 0.353464782238007, -0.739147067070007, 1.01619827747345, 7100000, 0, 0, 0
7.2, 0.34140408039093, -1.20531153678894, 0.516071617603302, 7200000, 0, 0, 0
7.3, 0.332727253437042, -1.41843724250793, -0.0803928300738335, 7300000, 0, 0, 0
7.4, 0.334121853113174, -1.44956982135773, -0.674284279346466, 7400000, 0, 0, 0
7.5, 0.333575844764709, -1.42544639110565, -1.17034101486206, 7500000, 0, 0, 0
7.6, 0.336248189210892, -1.46926581859589, -1.51371920108795, 7600000, 0, 0, 0
7.7, 0.338617593050003, -1.42263007164001, -1.83918678760529, 7700000, 0, 0, 0
7.8, 0.34100016951561, -1.39449322223663, -1.97848010063171, 7800000, 0, 0, 0
7.9, 0.341308951377869, -1.3512065410614, -2.04785490036011, 7900000, 0, 0, 0
8, 0.342896074056625, -1.27062547206879, -2.19731378555298, 8000000, 0, 0, 0
8.1, 0.343931585550308, -1.16270506381989, -2.36632299423218, 8100000, 0, 0, 0
8.2, 0.341980218887329, -1.13204324245453, -2.36009883880615, 8200000, 0, 0, 0
8.3, 0.34536948800087, -1.18935346603394, -2.45987272262573, 8300000, 0, 0, 0
8.4, 0.346388339996338, -1.05800020694733, -2.42159819602966, 8400000, 0, 0, 0
8.5, 0.345374882221222, -1.02573394775391, -2.46720743179321, 8500000, 0, 0, 0
8.6, 0.348665863275528, -1.01070439815521, -2.44094467163086, 8600000, 0, 0, 0
8.7, 0.343900412321091, -0.963488876819611, -2.45384955406189, 8700000, 0, 0, 0
8.8, 0.346227705478668, -0.774533629417419, -2.60131049156189, 8800000, 0, 0, 0
8.9, 0.345922887325287, -0.809377789497375, -2.47656583786011, 8900000, 0, 0, 0
9, 0.339773744344711, -0.717149257659912, -2.20339369773865, 9000000, 0, 0, 0
9.1, 0.327459782361984, -0.525471985340118, -1.75321435928345, 9100000, 0, 0, 0
9.2, 0.31691575050354, 0.106187477707863, -0.926407814025879, 9200000, 0, 0, 0
9.3, 0.306997954845428, 0.492295205593109, -0.0476775281131268, 9300000, 0, 0, 0
9.4, 0.294867098331451, 0.866131842136383, 0.569349050521851, 9400000, 0, 0, 0
9.5, 0.286736100912094, 1.20376336574554, 1.16840600967407, 9500000, 0, 0, 0
9.6, 0.281300723552704, 1.48000657558441, 1.45403909683228, 9600000, 0, 0, 0
9.7, 0.274736791849136, 1.42177081108093, 1.79906475543976, 9700000, 0, 0, 0
9.8, 0.270527333021164, 1.66909563541412, 1.88847172260284, 9800000, 0, 0, 0
9.9, 0.271989196538925, 1.71726644039154, 2.13190507888794, 9900000, 0, 0, 0
10, 0.269549876451492, 1.76976108551025, 2.23519039154053, 10000000, 0, 0, 0
10.1, 0.266886740922928, 1.70279550552368, 2.41169762611389, 10100000, 0, 0, 0
10.2, 0.26835909485817, 1.54079127311707, 2.52626156806946, 10200000, 0, 0, 0
10.3, 0.264175653457642, 1.11580693721771, 2.61439895629883, 10300000, 0, 0, 0
10.4, 0.259007513523102, 0.72667270898819, 2.31908249855042, 10400000, 0, 0, 0
