Meter S/N:, "REV_FA_2"
Sensor, Thermo, Single, Horst, 1D V2
Date, 3/11/2015 5:50:57 PM
Units, W
Timestamp, Measurement, Sequence, Flags, Flags (interpreted), Period
4.0000000, 3.80497E+006, 0, 49, TriggerDetected| OverrangeOrUnderrange, 0
8.0000512, 4.27205E+006, 0, 49, TriggerDetected| OverrangeOrUnderrange, 0
12.0001024, 5.65466E+006, 0, 49, TriggerDetected| OverrangeOrUnderrange, 0
16.0001536, 3.80484E+006, 0, 49, TriggerDetected| OverrangeOrUnderrange, 0
20.0002048, 4.27923E+006, 0, 49, TriggerDetected| OverrangeOrUnderrange, 0
24.0002560, 5.64774E+006, 0, 49, TriggerDetected| OverrangeOrUnderrange, 0
