00.001470, -7.188106E-09, 0
00.002940, -1.032825E-08, 0
00.004410, -1.380477E-08, 0
00.005880, -1.476323E-08, 0
00.007350, -1.476323E-08, 0
00.008820, -1.476323E-08, 0
00.001290, -1.476323E-08, 0
00.002760, -1.472E-08, 0
00.004230, -1.124272E-08, 0
00.005700, -7.764413E-09, 0
00.007170, -7.181711E-09, 0
00.008640, -7.1812E-09, 0
00.010110, -7.1812E-09, 0
00.002580, -7.181455E-09, 0
00.004050, -7.181455E-09, 0
00.005520, -7.181455E-09, 0
00.006990, -7.181455E-09, 0
00.008460, -7.1812E-09, 0
00.009930, -7.181455E-09, 0
00.011400, -7.181455E-09, 0
00.003870, -7.181455E-09, 0
00.005340, -7.181711E-09, 0
00.006810, -7.181711E-09, 0
00.008280, -7.181967E-09, 0
00.009750, -7.181967E-09, 0
00.011220, -7.182223E-09, 0
00.012690, -7.182479E-09, 0
00.005160, -7.182734E-09, 0
00.006630, -7.183246E-09, 0
00.008100, -7.183502E-09, 0
00.009570, -7.184013E-09, 0
00.011040, -7.184269E-09, 0
00.012510, -7.184525E-09, 0
00.013980, -7.184525E-09, 0
00.006450, -7.184781E-09, 0
00.007920, -9.703086E-09, 0
00.009390, -1.317986E-08, 0
00.010860, -1.476477E-08, 0
00.012330, -1.476477E-08, 0
00.013800, -1.476477E-08, 0
00.006270, -1.476477E-08, 0
00.007740, -1.476477E-08, 0
00.009210, -1.186891E-08, 0
00.010680, -8.390856E-09, 0
00.012150, -7.17813E-09, 0
00.013620, -7.177874E-09, 0
00.015090, -7.178386E-09, 0
00.007560, -7.178642E-09, 0
00.009030, -7.179153E-09, 0
00.010500, -7.179921E-09, 0
00.011970, -7.180176E-09, 0
00.013440, -7.180944E-09, 0
00.014910, -7.181455E-09, 0
00.016380, -7.181711E-09, 0
00.008850, -7.182223E-09, 0
00.010320, -7.182223E-09, 0
00.011790, -7.182479E-09, 0
00.013260, -7.182734E-09, 0
00.014730, -7.183246E-09, 0
00.016200, -7.183502E-09, 0
00.017670, -7.183502E-09, 0
00.010140, -7.183502E-09, 0
00.011610, -7.183502E-09, 0
00.013080, -7.183758E-09, 0
00.014550, -7.183758E-09, 0
00.016020, -7.183758E-09, 0
00.017490, -7.183758E-09, 0
00.018960, -7.183758E-09, 0
00.011430, -7.183758E-09, 0
00.012900, -9.075364E-09, 0
00.014370, -1.255188E-08, 0
00.015840, -1.476221E-08, 0
00.017310, -1.476221E-08, 0
00.018780, -1.476221E-08, 0
00.011250, -1.476221E-08, 0
00.012720, -1.476221E-08, 0
00.014190, -1.249663E-08, 0
00.015660, -9.018578E-09, 0
00.017130, -7.182479E-09, 0
00.018600, -7.182223E-09, 0
00.020070, -7.182223E-09, 0
00.012540, -7.182223E-09, 0
00.014010, -7.182479E-09, 0
00.015480, -7.182479E-09, 0
00.016950, -7.182479E-09, 0
00.018420, -7.182734E-09, 0
00.019890, -7.182479E-09, 0
00.021360, -7.182479E-09, 0
00.013830, -7.182479E-09, 0
00.015300, -7.182223E-09, 0
00.016770, -7.181967E-09, 0
00.018240, -7.181711E-09, 0
00.019710, -7.181711E-09, 0
00.021180, -7.181455E-09, 0
00.022650, -7.1812E-09, 0
00.015120, -7.1812E-09, 0
00.016590, -7.1812E-09, 0
00.018060, -7.181711E-09, 0
