Meter S/N:, None
Sensor, None, None, , 
Date, 3/4/2015 3:56:16 PM
Units, W
Timestamp, Measurement, Sequence, Flags, Flags (interpreted), Period, Binary Data
0.0772608, -7.172073E+000, 77260, 0, 0, 0, a081e5c0 0000 cc2d0100 
0.0777728, -7.172677E+000, 77772, 0, 0, 0, 9286e5c0 0000 cc2f0100 
0.0782848, -7.165184E+000, 78284, 0, 0, 0, 2f49e5c0 0000 cc310100 
0.0787968, -7.171407E+000, 78796, 0, 0, 0, 2a7ce5c0 0000 cc330100 
0.0793088, -7.186362E+000, 79308, 0, 0, 0, adf6e5c0 0000 cc350100 
0.0798208, -7.195030E+000, 79820, 0, 0, 0, af3de6c0 0000 cc370100 
0.0803328, -7.174232E+000, 80332, 0, 0, 0, 5093e5c0 0000 cc390100 
0.0808448, -7.191728E+000, 80844, 0, 0, 0, a222e6c0 0000 cc3b0100 
0.0813568, -7.186489E+000, 81356, 0, 0, 0, b7f7e5c0 0000 cc3d0100 
0.0818688, -7.181948E+000, 81868, 0, 0, 0, 85d2e5c0 0000 cc3f0100 
0.0823808, -7.179345E+000, 82380, 0, 0, 0, 31bde5c0 0000 cc410100 
0.0828928, -7.162358E+000, 82892, 0, 0, 0, 0932e5c0 0000 cc430100 
0.0834048, -7.177821E+000, 83404, 0, 0, 0, b5b0e5c0 0000 cc450100 
0.0839168, -7.178106E+000, 83916, 0, 0, 0, 0cb3e5c0 0000 cc470100 
0.0844288, -7.181313E+000, 84428, 0, 0, 0, 51cde5c0 0000 cc490100 
0.0849408, -7.175915E+000, 84940, 0, 0, 0, 19a1e5c0 0000 cc4b0100 
0.0854528, -7.177503E+000, 85452, 0, 0, 0, 1baee5c0 0000 cc4d0100 
0.0859648, -7.175820E+000, 85964, 0, 0, 0, 52a0e5c0 0000 cc4f0100 
0.0864768, -7.181282E+000, 86476, 0, 0, 0, 0fcde5c0 0000 cc510100 
0.0869888, -7.190743E+000, 86988, 0, 0, 0, 921ae6c0 0000 cc530100 
0.0875008, -7.181408E+000, 87500, 0, 0, 0, 19cee5c0 0000 cc550100 
0.0880128, -7.185314E+000, 88012, 0, 0, 0, 17eee5c0 0000 cc570100 
0.0885248, -7.198268E+000, 88524, 0, 0, 0, 3758e6c0 0000 cc590100 
0.0890368, -7.195443E+000, 89036, 0, 0, 0, 1141e6c0 0000 cc5b0100 
0.0895488, -7.189156E+000, 89548, 0, 0, 0, 900de6c0 0000 cc5d0100 
0.0900608, -7.184901E+000, 90060, 0, 0, 0, b6eae5c0 0000 cc5f0100 
0.0905728, -7.178519E+000, 90572, 0, 0, 0, 6eb6e5c0 0000 cc610100 
0.0910848, -7.180107E+000, 91084, 0, 0, 0, 6fc3e5c0 0000 cc630100 
0.0915968, -7.170518E+000, 91596, 0, 0, 0, e274e5c0 0000 cc650100 
0.0921088, -7.181186E+000, 92108, 0, 0, 0, 47cce5c0 0000 cc670100 
0.0926208, -7.187918E+000, 92620, 0, 0, 0, 6c03e6c0 0000 cc690100 
0.0931328, -7.180424E+000, 93132, 0, 0, 0, 09c6e5c0 0000 cc6b0100 
0.0936448, -7.173344E+000, 93644, 0, 0, 0, 088ce5c0 0000 cc6d0100 
0.0941568, -7.176582E+000, 94156, 0, 0, 0, 90a6e5c0 0000 cc6f0100 
0.0946688, -7.171280E+000, 94668, 0, 0, 0, 207be5c0 0000 cc710100 
0.0951808, -7.183663E+000, 95180, 0, 0, 0, 91e0e5c0 0000 cc730100 
0.0956928, -7.176805E+000, 95692, 0, 0, 0, 62a8e5c0 0000 cc750100 
0.0962048, -7.185250E+000, 96204, 0, 0, 0, 92ede5c0 0000 cc770100 
0.0967168, -7.180424E+000, 96716, 0, 0, 0, 09c6e5c0 0000 cc790100 
0.0972288, -7.174645E+000, 97228, 0, 0, 0, b296e5c0 0000 cc7b0100 
0.0977408, -7.190204E+000, 97740, 0, 0, 0, 2616e6c0 0000 cc7d0100 
0.0982528, -7.192712E+000, 98252, 0, 0, 0, b22ae6c0 0000 cc7f0100 
0.0987648, -7.173502E+000, 98764, 0, 0, 0, 558de5c0 0000 cc810100 
0.0992768, -7.172328E+000, 99276, 0, 0, 0, b583e5c0 0000 cc830100 
0.0997888, -7.177090E+000, 99788, 0, 0, 0, b9aae5c0 0000 cc850100 
0.1003008, -7.173439E+000, 100300, 0, 0, 0, d08ce5c0 0000 cc870100 
0.1008128, -7.172772E+000, 100812, 0, 0, 0, 5987e5c0 0000 cc890100 
0.1013248, -7.185123E+000, 101324, 0, 0, 0, 88ece5c0 0000 cc8b0100 
0.1018368, -7.183663E+000, 101836, 0, 0, 0, 91e0e5c0 0000 cc8d0100 
0.1023488, -7.182202E+000, 102348, 0, 0, 0, 9ad4e5c0 0000 cc8f0100 
