Meter S/N:, "REV_FA_2"
Sensor, Thermo, Quad, x1, LM-20 QUAD HD
Date, 3/23/2015 3:11:46 PM
Units, W
Timestamp, Measurement, X, Y, Sequence, Flags, Flags (interpreted), Period
4.0000000, 3.50995E-001, 0.000, 0.000, 0, 0, 0, 0
8.1000000, 3.67715E-001, 0.000, 0.000, 0, 0, 0, 0
