Meter S/N:, "serial number"
Sensor, THERMO,SINGLE, Horst
Date, 2/24/2014 5:12:51 PM
Timestamp, Measurement, Sequence, Flags, Flags (interpreted)
0.320006, 32.2827339172363, 3267648, 0, 0, "85210142 0000 40dc3100"
0.320013, 32.3134574890137, 3267654, 0, 0, "fb400142 0000 46dc3100"
0.320019, 32.3351669311523, 3267661, 0, 0, "36570142 0000 4ddc3100"
0.320026, 32.3633422851563, 3267667, 0, 0, "10740142 0000 53dc3100"
0.320032, 32.3916473388672, 3267674, 0, 0, "0c910142 0000 5adc3100"
0.320038, 32.4178886413574, 3267680, 0, 0, "ebab0142 0000 60dc3100"
0.320045, 32.4452896118164, 3267686, 0, 0, "fac70142 0000 66dc3100"
0.320051, 32.4757690429688, 3267693, 0, 0, "30e70142 0000 6ddc3100"
0.320058, 32.5054893493652, 3267699, 0, 0, "9f050242 0000 73dc3100"
0.320064, 32.5347709655762, 3267706, 0, 0, "9b230242 0000 7adc3100"
0.320070, 32.5609130859375, 3267712, 0, 0, "603e0242 0000 80dc3100"
0.320077, 32.5932998657227, 3267718, 0, 0, "8a5f0242 0000 86dc3100"
0.320083, 32.6191329956055, 3267725, 0, 0, "fe790242 0000 8ddc3100"
0.320090, 32.6384658813477, 3267731, 0, 0, "ca8d0242 0000 93dc3100"
0.320096, 32.6708717346191, 3267738, 0, 0, "f9ae0242 0000 9adc3100"
0.320102, 32.7011413574219, 3267744, 0, 0, "f8cd0242 0000 a0dc3100"
0.320109, 32.7210884094238, 3267750, 0, 0, "65e20242 0000 a6dc3100"
0.320115, 32.7530975341797, 3267757, 0, 0, "2c030342 0000 addc3100"
0.320122, 32.7819404602051, 3267763, 0, 0, "b5200342 0000 b3dc3100"
0.320128, 32.8065948486328, 3267770, 0, 0, "f4390342 0000 badc3100"
0.320134, 32.8276481628418, 3267776, 0, 0, "834f0342 0000 c0dc3100"
0.320141, 32.861255645752, 3267782, 0, 0, "ed710342 0000 c6dc3100"
0.320147, 32.8868675231934, 3267789, 0, 0, "278c0342 0000 cddc3100"
0.320154, 32.9104614257813, 3267795, 0, 0, "50a40342 0000 d3dc3100"
0.320160, 32.9428215026855, 3267802, 0, 0, "73c50342 0000 dadc3100"
0.320166, 32.9704132080078, 3267808, 0, 0, "b4e10342 0000 e0dc3100"
0.320173, 33.003734588623, 3267814, 0, 0, "d3030442 0000 e6dc3100"
0.320179, 33.0200042724609, 3267821, 0, 0, "7c140442 0000 eddc3100"
0.320186, 33.0574264526367, 3267827, 0, 0, "ce3a0442 0000 f3dc3100"
0.320192, 33.0787582397461, 3267834, 0, 0, "a6500442 0000 fadc3100"
0.320198, 33.1013336181641, 3267840, 0, 0, "c4670442 0000 00dd3100"
0.320205, 33.1328735351563, 3267846, 0, 0, "10880442 0000 06dd3100"
0.320211, 33.1625480651855, 3267853, 0, 0, "73a60442 0000 0ddd3100"
0.320218, 33.1849708557129, 3267859, 0, 0, "69bd0442 0000 13dd3100"
0.320224, 33.2115936279297, 3267866, 0, 0, "acd80442 0000 1add3100"
0.320230, 33.2427520751953, 3267872, 0, 0, "94f80442 0000 20dd3100"
0.320237, 33.266487121582, 3267878, 0, 0, "e2100542 0000 26dd3100"
0.320243, 33.2938117980957, 3267885, 0, 0, "dd2c0542 0000 2ddd3100"
0.320250, 33.3279991149902, 3267891, 0, 0, "df4f0542 0000 33dd3100"
0.320256, 33.3539085388184, 3267898, 0, 0, "676a0542 0000 3add3100"
0.320262, 33.3744697570801, 3267904, 0, 0, "757f0542 0000 40dd3100"
0.320269, 33.400203704834, 3267910, 0, 0, "cf990542 0000 46dd3100"
0.320275, 33.4372634887695, 3267917, 0, 0, "c2bf0542 0000 4ddd3100"
0.320282, 33.4619140625, 3267923, 0, 0, "00d90542 0000 53dd3100"
0.320288, 33.478687286377, 3267930, 0, 0, "2dea0542 0000 5add3100"
0.320294, 33.5136337280273, 3267936, 0, 0, "f60d0642 0000 60dd3100"
0.320301, 33.5432968139648, 3267942, 0, 0, "562c0642 0000 66dd3100"
0.320307, 33.5707931518555, 3267949, 0, 0, "7e480642 0000 6ddd3100"
0.320314, 33.5995864868164, 3267955, 0, 0, "fa650642 0000 73dd3100"
0.320320, 33.6235694885254, 3267962, 0, 0, "897e0642 0000 7add3100"
0.320326, 33.6548194885254, 3267968, 0, 0, "899e0642 0000 80dd3100"
0.320333, 33.6666145324707, 3267974, 0, 0, "9daa0642 0000 86dd3100"
0.320339, 33.6968574523926, 3267981, 0, 0, "95c90642 0000 8ddd3100"
0.320346, 33.7240180969238, 3267987, 0, 0, "65e50642 0000 93dd3100"
0.320352, 33.7467842102051, 3267994, 0, 0, "b5fc0642 0000 9add3100"
0.320358, 33.779296875, 3268000, 0, 0, "001e0742 0000 a0dd3100"
0.320365, 33.8045272827148, 3268006, 0, 0, "d6370742 0000 a6dd3100"
0.320371, 33.832202911377, 3268013, 0, 0, "2d540742 0000 addd3100"
0.320378, 33.8628921508789, 3268019, 0, 0, "9a730742 0000 b3dd3100"
0.320384, 33.8992004394531, 3268026, 0, 0, "c8980742 0000 badd3100"
0.320390, 33.922794342041, 3268032, 0, 0, "f1b00742 0000 c0dd3100"
0.320397, 33.9423446655273, 3268038, 0, 0, "f6c40742 0000 c6dd3100"
0.320403, 33.9768257141113, 3268045, 0, 0, "45e80742 0000 cddd3100"
0.320410, 33.9992370605469, 3268051, 0, 0, "38ff0742 0000 d3dd3100"
0.320416, 34.0303192138672, 3268058, 0, 0, "0c1f0842 0000 dadd3100"
0.320422, 34.0527801513672, 3268064, 0, 0, "0c360842 0000 e0dd3100"
0.320429, 34.0798873901367, 3268070, 0, 0, "ce510842 0000 e6dd3100"
0.320435, 34.1038208007813, 3268077, 0, 0, "506a0842 0000 eddd3100"
0.320442, 34.1252479553223, 3268083, 0, 0, "41800842 0000 f3dd3100"
0.320448, 34.1591453552246, 3268090, 0, 0, "f7a20842 0000 fadd3100"
0.320454, 34.1832580566406, 3268096, 0, 0, "a8bb0842 0000 00de3100"
0.320461, 34.2076225280762, 3268102, 0, 0, "9bd40842 0000 06de3100"
0.320467, 34.2304954528809, 3268109, 0, 0, "07ec0842 0000 0dde3100"
0.320474, 34.2551536560059, 3268115, 0, 0, "47050942 0000 13de3100"
0.320480, 34.2909278869629, 3268122, 0, 0, "e9290942 0000 1ade3100"
0.320486, 34.3101425170898, 3268128, 0, 0, "963d0942 0000 20de3100"
