Meter S/N:, ERR-100
Sensor, THERMO,SINGLE, Serial
Date, 11/13/2013 1:34:20 PM
Timestamp, Measurement, PulsePeriod(uSec) 
00.029400, -0.157277, 10240
00.029547, -0.1626864, 10300
00.029694, -0.1627378, 10340
00.029841, -0.15932, 10410
00.029988, -0.1563647, 10440
00.030135, -0.1593071, 10500
00.030282, -0.153024, 10540
00.030429, -0.1570457, 10600
00.030576, -0.1552983, 10660
00.030723, -0.1558508, 10700
00.030870, -0.1548614, 10750
00.031017, -0.1556838, 10800
00.031164, -0.1529855, 10850
00.031311, -0.1505056, 11000
00.031458, -0.1565318, 11030
00.031605, -0.1569558, 11060
00.031752, -0.1468309, 11100
00.031899, -0.1459957, 11140
00.032046, -0.1432974, 11170
00.032193, -0.1501716, 11210
00.032340, -0.1466895, 11260
00.032487, -0.1488867, 11310
00.032634, -0.1517263, 11360
00.032781, -0.1509811, 11410
00.032928, -0.1531911, 11470
00.033075, -0.1499403, 11520
00.033222, -0.1421795, 11570
00.033369, -0.1444538, 11620
00.033516, -0.1508012, 11670
00.033663, -0.1444153, 11720
00.033810, -0.1464839, 11780
00.033957, -0.1426678, 11830
00.034104, -0.1377981, 11890
00.034251, -0.1431047, 11930
00.034398, -0.1510324, 11980
00.034545, -0.1512766, 12030
00.034692, -0.1488224, 12090
00.034839, -0.1506984, 12150
00.034986, -0.152009, 12190
00.035133, -0.14588, 12230
00.035280, -0.1472035, 12290
00.035427, -0.1490023, 12340
00.035574, -0.1398154, 12400
00.035721, -0.1444024, 12440
00.035868, -0.1522274, 12490
00.036015, -0.1465996, 12540
00.036162, -0.1422053, 12600
00.036309, -0.1468437, 12650
00.036456, -0.1508526, 12700
00.036603, -0.1480643, 12740
00.036750, -0.1505956, 12800
00.036897, -0.147075, 12850
00.037044, -0.1464582, 12910
00.037191, -0.149542, 12950
00.037338, -0.1505313, 13010
00.037485, -0.1514308, 13050
00.037632, -0.1520732, 13100
00.037779, 14.5765, 13160
00.037926, 24.21881, 13210
00.038073, 24.22528, 13260
00.038220, 24.22992, 13310
00.038367, 24.22783, 13360
00.038514, 24.22909, 13410
00.038661, 24.23261, 13460
00.038808, 24.23157, 13520
00.038955, 24.23664, 13560
00.039102, 24.22866, 13620
00.039249, 24.23534, 13670
00.039396, 24.23079, 13720
