Meter S/N:, "0601B14R"
Sensor, THERMO,SINGLE, 0729B14R
Date, 2014/04/11 11:35:29
Units,W
TimeStampResolution,Ultra
Timestamp, Measurement, Sequence, Flags, Flags (interpreted)
0.0000000, -0.0619169287383556, 0, 32, NegativePower
0.0000016, -0.0746461674571037, 0, 32, NegativePower
0.0000032, -0.0550219230353832, 0, 32, NegativePower
0.0000048, -0.0677511617541313, 0, 32, NegativePower
0.0000064, -0.0873754099011421, 0, 32, NegativePower
0.0000080, -0.0723478347063065, 0, 32, NegativePower
0.0000096, -0.0735853984951973, 0, 32, NegativePower
0.0000112, -0.0778284817934036, 0, 32, NegativePower
0.0000128, -0.0903809294104576, 0, 32, NegativePower
0.0000144, -0.0781820714473724, 0, 32, NegativePower
0.0000160, -0.0866682305932045, 0, 32, NegativePower
0.0000176, -0.0760605335235596, 0, 32, NegativePower
0.0000192, -0.076237328350544, 0, 32, NegativePower
0.0000208, -0.0737621933221817, 0, 32, NegativePower
0.0000224, -0.0845466926693916, 0, 32, NegativePower
0.0000240, -0.0801268145442009, 0, 32, NegativePower
0.0000256, -0.0659832134842873, 0, 32, NegativePower
0.0000272, -0.0882593840360641, 0, 32, NegativePower
0.0000288, -0.0910881087183952, 0, 32, NegativePower
0.0000304, -0.0737621933221817, 0, 32, NegativePower
0.0000320, -0.0806571990251541, 0, 32, NegativePower
0.0000336, -0.0767677128314972, 0, 32, NegativePower
0.0000352, -0.0880825892090797, 0, 32, NegativePower
0.0000368, -0.0813643783330917, 0, 32, NegativePower
0.0000384, -0.0749997571110725, 0, 32, NegativePower
0.0000400, -0.0859610512852669, 0, 32, NegativePower
0.0000416, -0.0801268145442009, 0, 32, NegativePower
0.0000432, -0.0693423226475716, 0, 32, NegativePower
0.0000448, -0.0946240052580833, 0, 32, NegativePower
0.0000464, -0.0732318088412285, 0, 32, NegativePower
0.0000480, -0.0744693726301193, 0, 32, NegativePower
0.0000496, -0.0797732248902321, 0, 32, NegativePower
0.0000512, -0.0831323340535164, 0, 32, NegativePower
0.0000528, -0.0787124559283257, 0, 32, NegativePower
0.0000544, -0.08207156509161, 0, 32, NegativePower
0.0000560, -0.083839513361454, 0, 32, NegativePower
0.0000576, -0.0767677128314972, 0, 32, NegativePower
0.0000592, -0.0749997571110725, 0, 32, NegativePower
0.0000608, -0.0827787443995476, 0, 32, NegativePower
0.0000624, -0.0723478347063065, 0, 32, NegativePower
