Meter S/N:, "serial number"
Sensor, THERMO,SINGLE, Horst
Date, 3/12/2014 5:32:06 PM
Timestamp, Measurement, Sequence, Flags, Flags (interpreted)
0.0122500, 27.5079441070557, 12544, 0, 0, "4510dc41 0000 00310000"
0.0123000, 42.3559875488281, 12595, 1, TriggerDetected, "886c2942 0100 33310000"
0.0123500, 42.3694915771484, 12646, 0, 0, "5c7a2942 0000 66310000"
0.0124000, 42.3684425354004, 12697, 0, 0, "49792942 0000 99310000"
0.0124500, 29.9373874664307, 12749, 0, 0, "c57fef41 0000 cd310000"
0.0125000, 16.7370071411133, 12800, 0, 0, "64e58541 0000 00320000"
0.0125500, 16.7315711975098, 12851, 0, 0, "42da8541 0000 33320000"
0.0126000, 16.7291049957275, 12902, 0, 0, "35d58541 0000 66320000"
0.0126500, 16.7295017242432, 12953, 0, 0, "05d68541 0000 99320000"
0.0127000, 16.729320526123, 13005, 0, 0, "a6d58541 0000 cd320000"
0.0127500, 16.728630065918, 13056, 0, 0, "3cd48541 0000 00330000"
0.0128000, 16.7247161865234, 13107, 0, 0, "38cc8541 0000 33330000"
0.0128500, 16.7274856567383, 13158, 0, 0, "e4d18541 0000 66330000"
0.0129000, 16.7241687774658, 13209, 0, 0, "19cb8541 0000 99330000"
0.0129500, 16.7268295288086, 13261, 0, 0, "8cd08541 0000 cd330000"
0.0130000, 16.7292671203613, 13312, 0, 0, "8ad58541 0000 00340000"
0.0130500, 16.7231101989746, 13363, 0, 0, "eec88541 0000 33340000"
0.0131000, 16.7304344177246, 13414, 0, 0, "eed78541 0000 66340000"
0.0131500, 16.7309894561768, 13465, 0, 0, "11d98541 0000 99340000"
0.0132000, 16.7293815612793, 13517, 0, 0, "c6d58541 0000 cd340000"
0.0132500, 39.4869918823242, 13568, 1, TriggerDetected, "aef21d42 0100 00350000"
0.0133000, 42.3622093200684, 13619, 0, 0, "e7722942 0000 33350000"
0.0133500, 42.3658027648926, 13670, 0, 0, "95762942 0000 66350000"
0.0134000, 42.3711357116699, 13721, 0, 0, "0b7c2942 0000 99350000"
0.0134500, 17.9049377441406, 13773, 0, 0, "503d8f41 0000 cd350000"
0.0135000, 16.7336311340332, 13824, 0, 0, "7ade8541 0000 00360000"
0.0135500, 16.7310848236084, 13875, 0, 0, "43d98541 0000 33360000"
0.0136000, 16.7330341339111, 13926, 0, 0, "41dd8541 0000 66360000"
0.0136500, 16.7310123443604, 13977, 0, 0, "1dd98541 0000 99360000"
0.0137000, 16.7254447937012, 14029, 0, 0, "b6cd8541 0000 cd360000"
0.0137500, 16.7288513183594, 14080, 0, 0, "b0d48541 0000 00370000"
0.0138000, 16.7289180755615, 14131, 0, 0, "d3d48541 0000 33370000"
0.0138500, 16.7276725769043, 14182, 0, 0, "46d28541 0000 66370000"
0.0139000, 16.7297420501709, 14233, 0, 0, "83d68541 0000 99370000"
0.0139500, 16.7310237884521, 14285, 0, 0, "23d98541 0000 cd370000"
0.0140000, 16.7318058013916, 14336, 0, 0, "bdda8541 0000 00380000"
0.0140500, 16.7272319793701, 14387, 0, 0, "5fd18541 0000 33380000"
0.0141000, 16.7271060943604, 14438, 0, 0, "1dd18541 0000 66380000"
0.0141500, 16.7283344268799, 14489, 0, 0, "a1d38541 0000 99380000"
0.0142000, 25.8765506744385, 14541, 0, 0, "2d03cf41 0000 cd380000"
0.0142500, 42.3533134460449, 14592, 1, TriggerDetected, "cb692942 0100 00390000"
0.0143000, 42.3627815246582, 14643, 0, 0, "7d732942 0000 33390000"
0.0143500, 42.3686943054199, 14694, 0, 0, "8b792942 0000 66390000"
0.0144000, 31.5504779815674, 14745, 0, 0, "6167fc41 0000 99390000"
0.0144500, 16.7383689880371, 14797, 0, 0, "2ee88541 0000 cd390000"
0.0145000, 16.7284183502197, 14848, 0, 0, "cdd38541 0000 003a0000"
0.0145500, 16.7284126281738, 14899, 0, 0, "cad38541 0000 333a0000"
0.0146000, 16.7274303436279, 14950, 0, 0, "c7d18541 0000 663a0000"
0.0146500, 16.7182521820068, 15001, 0, 0, "fbbe8541 0000 993a0000"
0.0147000, 16.7270641326904, 15053, 0, 0, "07d18541 0000 cd3a0000"
0.0147500, 16.7256870269775, 15104, 0, 0, "35ce8541 0000 003b0000"
0.0148000, 16.7258548736572, 15155, 0, 0, "8dce8541 0000 333b0000"
0.0148500, 16.7234363555908, 15206, 0, 0, "99c98541 0000 663b0000"
0.0149000, 16.7240982055664, 15257, 0, 0, "f4ca8541 0000 993b0000"
0.0149500, 16.7219905853271, 15309, 0, 0, "a3c68541 0000 cd3b0000"
0.0150000, 16.7274723052979, 15360, 0, 0, "ddd18541 0000 003c0000"
0.0150500, 16.7245483398438, 15411, 0, 0, "e0cb8541 0000 333c0000"
0.0151000, 16.723424911499, 15462, 0, 0, "93c98541 0000 663c0000"
0.0151500, 16.7257595062256, 15513, 0, 0, "5bce8541 0000 993c0000"
0.0152000, 37.9299430847168, 15565, 1, TriggerDetected, "43b81742 0100 cd3c0000"
0.0152500, 42.3562698364258, 15616, 0, 0, "d26c2942 0000 003d0000"
0.0153000, 42.3662605285645, 15667, 0, 0, "0d772942 0000 333d0000"
0.0153500, 42.3660125732422, 15718, 0, 0, "cc762942 0000 663d0000"
0.0154000, 19.5352935791016, 15769, 0, 0, "48489c41 0000 993d0000"
0.0154500, 16.733455657959, 15821, 0, 0, "1ede8541 0000 cd3d0000"
0.0155000, 16.7317771911621, 15872, 0, 0, "aeda8541 0000 003e0000"
0.0155500, 16.7288646697998, 15923, 0, 0, "b7d48541 0000 333e0000"
0.0156000, 16.7250900268555, 15974, 0, 0, "fccc8541 0000 663e0000"
0.0156500, 16.7247104644775, 16025, 0, 0, "35cc8541 0000 993e0000"
0.0157000, 16.729549407959, 16077, 0, 0, "1ed68541 0000 cd3e0000"
0.0157500, 16.7270164489746, 16128, 0, 0, "eed08541 0000 003f0000"
0.0158000, 16.7319946289063, 16179, 0, 0, "20db8541 0000 333f0000"
0.0158500, 16.7273654937744, 16230, 0, 0, "a5d18541 0000 663f0000"
0.0159000, 16.7268466949463, 16281, 0, 0, "95d08541 0000 993f0000"
0.0159500, 16.7286109924316, 16333, 0, 0, "32d48541 0000 cd3f0000"
0.0160000, 16.7247409820557, 16384, 0, 0, "45cc8541 0000 00400000"
0.0160500, 16.7286529541016, 16435, 0, 0, "48d48541 0000 33400000"
0.0161000, 16.7313003540039, 16486, 0, 0, "b4d98541 0000 66400000"
0.0161500, 24.2594413757324, 16537, 0, 0, "5613c241 0000 99400000"
0.0162000, 42.3531761169434, 16589, 1, TriggerDetected, "a7692942 0100 cd400000"
0.0162500, 42.3638458251953, 16640, 0, 0, "94742942 0000 00410000"
0.0163000, 42.3681259155273, 16691, 0, 0, "f6782942 0000 33410000"
0.0163500, 33.1573944091797, 16742, 0, 0, "2ca10442 0000 66410000"
0.0164000, 16.7430438995361, 16793, 0, 0, "c1f18541 0000 99410000"
0.0164500, 16.7301826477051, 16845, 0, 0, "6ad78541 0000 cd410000"
0.0165000, 16.7292194366455, 16896, 0, 0, "71d58541 0000 00420000"
0.0165500, 16.7306690216064, 16947, 0, 0, "69d88541 0000 33420000"
0.0166000, 16.7277927398682, 16998, 0, 0, "85d28541 0000 66420000"
0.0166500, 16.7278289794922, 17049, 0, 0, "98d28541 0000 99420000"
0.0167000, 16.7315788269043, 17101, 0, 0, "46da8541 0000 cd420000"
0.0167500, 16.7274723052979, 17152, 0, 0, "ddd18541 0000 00430000"
0.0168000, 16.7362327575684, 17203, 0, 0, "cee38541 0000 33430000"
0.0168500, 16.7309761047363, 17254, 0, 0, "0ad98541 0000 66430000"
