Meter S/N:, "0632B14R"
Sensor, THERMO,SINGLE, ENB065
Date, 8/1/2014 2:11:13 PM
Units, W
Timestamp, Measurement, Sequence, Flags, Flags (interpreted), Period, Binary Data
0.0005056, 2.66445994377136, 316, 0, 0, 0, 83862a40 0000 3c010000 
0.0005072, 2.599769115448, 317, 0, 0, 0, 9e622640 0000 3d010000 
0.0005088, 3.28980612754822, 318, 0, 0, 0, 2f8c5240 0000 3e010000 
0.0005104, 3.39762449264526, 319, 0, 0, 0, ae725940 0000 3f010000 
0.000512, 3.74264311790466, 320, 0, 0, 0, 77876f40 0000 40010000 
0.0005136, 3.09573316574097, 321, 0, 0, 0, 7e204640 0000 41010000 
0.0005152, 2.83696937561035, 322, 0, 0, 0, e8903540 0000 42010000 
0.0005168, 3.22511529922485, 323, 0, 0, 0, 4a684e40 0000 43010000 
0.0005184, 2.96635127067566, 324, 0, 0, 0, b3d83d40 0000 44010000 
0.00052, 2.51351428031921, 325, 0, 0, 0, 6bdd2040 0000 45010000 
0.0005216, 2.75071477890015, 326, 0, 0, 0, b60b3040 0000 46010000 
0.0005232, 3.48387908935547, 327, 0, 0, 0, e0f75e40 0000 47010000 
0.0005248, 3.31136989593506, 328, 0, 0, 0, 7ced5340 0000 48010000 
0.0005264, 3.28980612754822, 329, 0, 0, 0, 2f8c5240 0000 49010000 
0.000528, 3.22511529922485, 330, 0, 0, 0, 4a684e40 0000 4a010000 
0.0005296, 2.9879150390625, 331, 0, 0, 0, 003a3f40 0000 4b010000 
0.0005312, 2.49195075035095, 332, 0, 0, 0, 1f7c1f40 0000 4c010000 
0.0005328, 3.00947856903076, 333, 0, 0, 0, 4c9b4040 0000 4d010000 
0.0005344, 2.599769115448, 334, 0, 0, 0, 9e622640 0000 4e010000 
0.000536, 2.94478750228882, 335, 0, 0, 0, 66773c40 0000 4f010000 
0.0005376, 2.42725968360901, 336, 0, 0, 0, 39581b40 0000 50010000 
0.0005392, 2.88009667396545, 337, 0, 0, 0, 81533840 0000 51010000 
0.0005408, 3.46231555938721, 338, 0, 0, 0, 94965d40 0000 52010000 
0.0005424, 2.5566418170929, 339, 0, 0, 0, 05a02340 0000 53010000 
0.000544, 2.66445994377136, 340, 0, 0, 0, 83862a40 0000 54010000 
0.0005456, 2.83696937561035, 341, 0, 0, 0, e8903540 0000 55010000 
0.0005472, 2.90166020393372, 342, 0, 0, 0, cdb43940 0000 56010000 
0.0005488, 3.24667882919312, 343, 0, 0, 0, 96c94f40 0000 57010000 
0.0005504, 2.77227830886841, 344, 0, 0, 0, 026d3140 0000 58010000 
0.000552, 2.83696937561035, 345, 0, 0, 0, e8903540 0000 59010000 
0.0005536, 2.75071477890015, 346, 0, 0, 0, b60b3040 0000 5a010000 
0.0005552, 2.62133264541626, 347, 0, 0, 0, eac32740 0000 5b010000 
0.0005568, 2.44882345199585, 348, 0, 0, 0, 86b91c40 0000 5c010000 
0.0005584, 2.01755023002625, 349, 0, 0, 0, 8b1f0140 0000 5d010000 
0.00056, 2.3410050868988, 350, 0, 0, 0, 07d31540 0000 5e010000 
0.0005616, 3.05260586738586, 351, 0, 0, 0, e55d4340 0000 5f010000 
0.0005632, 3.54857015609741, 352, 0, 0, 0, c61b6340 0000 60010000 
0.0005648, 3.11729693412781, 353, 0, 0, 0, cb814740 0000 61010000 
0.0005664, 4.08766174316406, 354, 0, 0, 0, 20ce8240 0000 62010000 
0.000568, 3.54857015609741, 355, 0, 0, 0, c61b6340 0000 63010000 
0.0005696, 3.28980612754822, 356, 0, 0, 0, 2f8c5240 0000 64010000 
0.0005712, 2.77227830886841, 357, 0, 0, 0, 026d3140 0000 65010000 
0.0005728, 2.62133264541626, 358, 0, 0, 0, eac32740 0000 66010000 
0.0005744, 2.77227830886841, 359, 0, 0, 0, 026d3140 0000 67010000 
0.000576, 2.42725968360901, 360, 0, 0, 0, 39581b40 0000 68010000 
0.0005776, 2.51351428031921, 361, 0, 0, 0, 6bdd2040 0000 69010000 
0.0005792, 1.65096783638, 362, 0, 0, 0, ea52d33f 0000 6a010000 
0.0005808, 2.19005942344666, 363, 0, 0, 0, ef290c40 0000 6b010000 
0.0005824, 1.93129551410675, 364, 0, 0, 0, b134f73f 0000 6c010000 
0.000584, 2.49195075035095, 365, 0, 0, 0, 1f7c1f40 0000 6d010000 
0.0005856, 1.75878620147705, 366, 0, 0, 0, e81fe13f 0000 6e010000 
0.0005872, 2.19005942344666, 367, 0, 0, 0, ef290c40 0000 6f010000 
0.0005888, 2.12536835670471, 368, 0, 0, 0, 09060840 0000 70010000 
0.0005904, 1.9097318649292, 369, 0, 0, 0, 1872f43f 0000 71010000 
0.000592, 1.54314959049225, 370, 0, 0, 0, ed85c53f 0000 72010000 
0.0005936, 1.9959864616394, 371, 0, 0, 0, 7c7cff3f 0000 73010000 
0.0005952, 2.49195075035095, 372, 0, 0, 0, 1f7c1f40 0000 74010000 
0.0005968, 2.2547504901886, 373, 0, 0, 0, d54d1040 0000 75010000 
0.0005984, 1.9097318649292, 374, 0, 0, 0, 1872f43f 0000 76010000 
0.0006, 2.16849589347839, 375, 0, 0, 0, a3c80a40 0000 77010000 
0.0006016, 1.93129551410675, 376, 0, 0, 0, b134f73f 0000 78010000 
0.0006032, 1.65096783638, 377, 0, 0, 0, ea52d33f 0000 79010000 
0.0006048, 1.58627688884735, 378, 0, 0, 0, 1f0bcb3f 0000 7a010000 
0.0006064, 2.2978777885437, 379, 0, 0, 0, 6e101340 0000 7b010000 
0.000608, 2.72915101051331, 380, 0, 0, 0, 69aa2e40 0000 7c010000 
0.0006096, 2.53507804870605, 381, 0, 0, 0, b83e2240 0000 7d010000 
0.0006112, 2.38413238525391, 382, 0, 0, 0, a0951840 0000 7e010000 
0.0006128, 2.5566418170929, 383, 0, 0, 0, 05a02340 0000 7f010000 
0.0006144, 2.19005942344666, 384, 0, 0, 0, ef290c40 0000 80010000 
0.000616, 1.75878620147705, 385, 0, 0, 0, e81fe13f 0000 81010000 
0.0006176, 1.54314959049225, 386, 0, 0, 0, ed85c53f 0000 82010000 
0.0006192, 2.10380482673645, 387, 0, 0, 0, bda40640 0000 83010000 
0.0006208, 1.88816821575165, 388, 0, 0, 0, 7faff13f 0000 84010000 
0.0006224, 2.27631402015686, 389, 0, 0, 0, 21af1140 0000 85010000 
0.000624, 1.5215859413147, 390, 0, 0, 0, 54c3c23f 0000 86010000 
0.0006256, 1.8234771490097, 391, 0, 0, 0, b367e93f 0000 87010000 
0.0006272, 2.2547504901886, 392, 0, 0, 0, d54d1040 0000 88010000 
0.0006288, 1.7372225522995, 393, 0, 0, 0, 4f5dde3f 0000 89010000 
0.0006304, 1.28438568115234, 394, 0, 0, 0, c066a43f 0000 8a010000 
0.000632, 1.8234771490097, 395, 0, 0, 0, b367e93f 0000 8b010000 
0.0006336, 2.42725968360901, 396, 0, 0, 0, 39581b40 0000 8c010000 
0.0006352, 2.5566418170929, 397, 0, 0, 0, 05a02340 0000 8d010000 
0.0006368, 2.27631402015686, 398, 0, 0, 0, 21af1140 0000 8e010000 
0.0006384, 2.36256885528564, 399, 0, 0, 0, 54341740 0000 8f010000 
0.00064, 2.06067752838135, 400, 0, 0, 0, 24e20340 0000 90010000 
0.0006416, 1.7803498506546, 401, 0, 0, 0, 81e2e33f 0000 91010000 
0.0006432, 2.2547504901886, 402, 0, 0, 0, d54d1040 0000 92010000 
0.0006448, 2.70758724212646, 403, 0, 0, 0, 1c492d40 0000 93010000 
0.0006464, 2.66445994377136, 404, 0, 0, 0, 83862a40 0000 94010000 
0.000648, 1.8234771490097, 405, 0, 0, 0, b367e93f 0000 95010000 
0.0006496, 2.10380482673645, 406, 0, 0, 0, bda40640 0000 96010000 
0.0006512, 1.28438568115234, 407, 0, 0, 0, c066a43f 0000 97010000 
0.0006528, 1.2628219127655, 408, 0, 0, 0, 26a4a13f 0000 98010000 
0.0006544, 1.7372225522995, 409, 0, 0, 0, 4f5dde3f 0000 99010000 
0.000656, 1.93129551410675, 410, 0, 0, 0, b134f73f 0000 9a010000 
0.0006576, 1.6940952539444, 411, 0, 0, 0, 1dd8d83f 0000 9b010000 
0.0006592, 1.0040580034256, 412, 0, 0, 0, f984803f 0000 9c010000 
0.0006608, 0.853112399578094, 413, 0, 0, 0, 93655a3f 0000 9d010000 
0.0006624, 1.1765673160553, 414, 0, 0, 0, c299963f 0000 9e010000 
0.000664, 1.1765673160553, 415, 0, 0, 0, c299963f 0000 9f010000 
0.0006656, 1.84504079818726, 416, 0, 0, 0, 4c2aec3f 0000 a0010000 
0.0006672, 1.71565890312195, 417, 0, 0, 0, b69adb3f 0000 a1010000 
0.0006688, 1.5647132396698, 418, 0, 0, 0, 8648c83f 0000 a2010000 
0.0006704, 1.97442281246185, 419, 0, 0, 0, e3b9fc3f 0000 a3010000 
0.000672, 1.6940952539444, 420, 0, 0, 0, 1dd8d83f 0000 a4010000 
0.0006736, 2.14693212509155, 421, 0, 0, 0, 56670940 0000 a5010000 
0.0006752, 1.7372225522995, 422, 0, 0, 0, 4f5dde3f 0000 a6010000 
0.0006768, 1.6940952539444, 423, 0, 0, 0, 1dd8d83f 0000 a7010000 
0.0006784, 1.02562165260315, 424, 0, 0, 0, 9247833f 0000 a8010000 
0.00068, 0.464966475963593, 425, 0, 0, 0, 1610ee3e 0000 a9010000 
0.0006816, 1.5647132396698, 426, 0, 0, 0, 8648c83f 0000 aa010000 
0.0006832, 2.03911375999451, 427, 0, 0, 0, d7800240 0000 ab010000 
0.0006848, 2.40569615364075, 428, 0, 0, 0, edf61940 0000 ac010000 
0.0006864, 1.349076628685, 429, 0, 0, 0, 8baeac3f 0000 ad010000 
0.000688, 1.32751297950745, 430, 0, 0, 0, f2eba93f 0000 ae010000 
0.0006896, 2.42725968360901, 431, 0, 0, 0, 39581b40 0000 af010000 
0.0006912, 1.7372225522995, 432, 0, 0, 0, 4f5dde3f 0000 b0010000 
0.0006928, 1.4353312253952, 433, 0, 0, 0, efb8b73f 0000 b1010000 
0.0006944, 1.37064027786255, 434, 0, 0, 0, 2471af3f 0000 b2010000 
0.000696, 1.84504079818726, 435, 0, 0, 0, 4c2aec3f 0000 b3010000 
0.0006976, 1.50002229213715, 436, 0, 0, 0, bb00c03f 0000 b4010000 
0.0006992, 1.88816821575165, 437, 0, 0, 0, 7faff13f 0000 b5010000 
