Meter S/N:, "REV_FA_2"
Sensor, Thermo, Quad, x1, LM-20 QUAD HD
Date, 3/16/2015 2:57:35 PM
Units, W
Timestamp, Measurement, X, Y, Sequence, Flags, Flags (interpreted), Period
4.0000000, 4.26479E-001, 0.000, 0.000, 0, 0, 0, 0
8.1000000, 4.17927E-001, 0.000, 0.000, 0, 0, 0, 0
12.2000000, 4.15118E-001, 0.000, 0.000, 0, 0, 0, 0
16.3000000, 4.36448E-001, 0.000, 0.000, 0, 0, 0, 0
20.4000000, 4.30305E-001, 0.000, 0.000, 0, 0, 0, 0
