Meter S/N:, "serial number"
Sensor, THERMO,SINGLE, 678
Date, 3/1/2014 9:14:36 PM
Timestamp, Measurement, Sequence, Flags, Flags (interpreted)
0.100000, -0.000269763142568991, 0, 32, NegativePower, "ff6e8db9 2000 00000000"
0.200000, -0.000459596514701843, 100000, 32, NegativePower, "00f6f0b9 2000 a0860100"
0.300000, -0.000289745628833771, 200000, 32, NegativePower, "00e997b9 2000 400d0300"
0.400000, -0.000969149172306061, 300000, 32, NegativePower, "800e7eba 2000 e0930400"
0.500000, -9.99122858047485E-05, 400000, 32, NegativePower, "0088d1b8 2000 801a0600"
0.600000, -0.000909201742615551, 500000, 32, NegativePower, "7f576eba 2000 20a10700"
0.700000, -0.000629447342362255, 600000, 32, NegativePower, "7f0125ba 2000 c0270900"
0.800000, -0.000619456171989441, 700000, 32, NegativePower, "006322ba 2000 60ae0a00"
0.900000, -0.000789306999649853, 800000, 32, NegativePower, "7fe94eba 2000 00350c00"
1.000000, -0.000109903514385223, 900000, 32, NegativePower, "007ce6b8 2000 a0bb0d00"
1.100000, -0.000629447342362255, 1000000, 32, NegativePower, "7f0125ba 2000 40420f00"
1.200000, -0.000479578942758963, 1100000, 32, NegativePower, "ff6ffbb9 2000 e0c81000"
1.300000, -0.000259771913988516, 1200000, 32, NegativePower, "ff3188b9 2000 804f1200"
1.400000, -0.000359684199793264, 1300000, 32, NegativePower, "ff93bcb9 2000 20d61300"
1.500000, -0.000299736857414246, 1400000, 32, NegativePower, "00269db9 2000 c05c1500"
1.600000, -0.000519543827977031, 1500000, 32, NegativePower, "ff3108ba 2000 60e31600"
1.700000, -0.000729359686374664, 1600000, 32, NegativePower, "80323fba 2000 006a1800"
1.800000, -0.000219807028770447, 1700000, 32, NegativePower, "007c66b9 2000 a0f01900"
1.900000, -0.000239789471379481, 1800000, 32, NegativePower, "ff6f7bb9 2000 40771b00"
2.000000, 6.9938600063324E-05, 1900000, 0, 0, "00ac9238 0000 e0fd1c00"
2.100000, 0.000169850871316157, 2000000, 0, 0, "ff193239 0000 80841e00"
2.200000, -0.000489570200443268, 2100000, 32, NegativePower, "805600ba 2000 200b2000"
2.300000, 0.00406643003225327, 2200000, 0, 0, "b03f853b 0000 c0912100"
2.400000, 0.0167053323239088, 2300000, 4, Calculating, "9fd9883c 0400 60182300"
2.500000, 0.0265267118811607, 2400000, 4, Calculating, "8c4ed93c 0400 009f2400"
2.600000, 0.0310927033424377, 2500000, 4, Calculating, "20b6fe3c 0400 a0252600"
2.700000, 0.0360983088612556, 2600000, 4, Calculating, "d2db133d 0400 40ac2700"
2.800000, 0.0382064580917358, 2700000, 4, Calculating, "607e1c3d 0400 e0322900"
2.900000, 0.0400748141109943, 2800000, 4, Calculating, "7d25243d 0400 80b92a00"
3.000000, 0.0426525510847569, 2900000, 4, Calculating, "71b42e3d 0400 20402c00"
3.100000, 0.0474783182144165, 3000000, 4, Calculating, "a078423d 0400 c0c62d00"
3.200000, 0.0524139814078808, 3100000, 4, Calculating, "0bb0563d 0400 604d2f00"
3.300000, 0.0575494766235352, 3200000, 4, Calculating, "00b96b3d 0400 00d43000"
3.400000, 0.0613361485302448, 3300000, 4, Calculating, "9d3b7b3d 0400 a05a3200"
3.500000, 0.0634243190288544, 3400000, 4, Calculating, "9ce4813d 0400 40e13300"
3.600000, 0.0642535910010338, 3500010, 4, Calculating, "6397833d 0400 ea673500"
3.700000, 0.0647031962871552, 3600000, 4, Calculating, "1c83843d 0400 80ee3600"
3.800000, 0.0665116012096405, 3700000, 4, Calculating, "3c37883d 0400 20753800"
