Meter S/N:, [None]
Sensor, None, None
Date, 3/17/2014 4:58:41 PM
Timestamp, Measurement, Sequence, Flags, Flags (interpreted)
2.5392500, 0.122496925294399, 0, 0, 0, "abdffa3d 0000 "
2.5393000, 0.121281132102013, 0, 0, 0, "3e62f83d 0000 "
2.5393500, 0.127576768398285, 0, 0, 0, "7ca3023e 0000 "
2.5394000, 0.128220781683922, 0, 0, 0, "4f4c033e 0000 "
2.5394500, 0.125103056430817, 0, 0, 0, "041b003e 0000 "
2.5395000, 0.122623316943645, 0, 0, 0, "ef21fb3d 0000 "
2.5395500, 0.124898411333561, 0, 0, 0, "bdcaff3d 0000 "
2.5396000, 0.126011893153191, 0, 0, 0, "4309013e 0000 "
2.5396500, 0.125849381089211, 0, 0, 0, "a9de003e 0000 "
2.5397000, 0.124802112579346, 0, 0, 0, "4098ff3d 0000 "
2.5397500, 0.129153683781624, 0, 0, 0, "dd40043e 0000 "
2.5398000, 9.39329147338867, 0, 0, 0, "ec4a1641 0000 "
2.5398500, 25.7460918426514, 0, 1, TriggerDetected, "fff7cd41 0100 "
2.5399000, 25.7580986022949, 0, 0, 0, "9610ce41 0000 "
2.5399500, 25.7571544647217, 0, 0, 0, "a70ece41 0000 "
2.5400000, 14.0995988845825, 0, 0, 0, "f5976141 0000 "
2.5400500, 0.136749371886253, 0, 0, 0, "07080c3e 0000 "
2.5401000, 0.128937005996704, 0, 0, 0, "1008043e 0000 "
2.5401500, 0.125704929232597, 0, 0, 0, "cbb8003e 0000 "
2.5402000, 0.128443464636803, 0, 0, 0, "af86033e 0000 "
2.5402500, 0.128274947404861, 0, 0, 0, "825a033e 0000 "
2.5403000, 0.128720343112946, 0, 0, 0, "44cf033e 0000 "
2.5403500, 0.123502060770988, 0, 0, 0, "a6eefc3d 0000 "
2.5404000, 0.126734137535095, 0, 0, 0, "98c6013e 0000 "
2.5404500, 0.126132264733315, 0, 0, 0, "d128013e 0000 "
2.5405000, 0.129298120737076, 0, 0, 0, "ba66043e 0000 "
2.5405500, 0.125452131032944, 0, 0, 0, "8676003e 0000 "
2.5406000, 0.125927627086639, 0, 0, 0, "2cf3003e 0000 "
2.5406500, 0.125584542751312, 0, 0, 0, "3c99003e 0000 "
2.5407000, 0.125187322497368, 0, 0, 0, "1b31003e 0000 "
2.5407500, 0.129478693008423, 0, 0, 0, "1096043e 0000 "
2.5408000, 21.3516159057617, 0, 1, TriggerDetected, "1cd0aa41 0100 "
2.5408500, 25.7495937347412, 0, 0, 0, "2bffcd41 0000 "
2.5409000, 25.755443572998, 0, 0, 0, "260bce41 0000 "
