Meter S/N:, ERR-100
Sensor, THERMO,SINGLE, Serial
Date, 11/13/2013 1:43:19 PM
Timestamp, Measurement, PulsePeriod(uSec) 
00.068649, -0.1543989, 23920
00.068796, -0.1494649, 23970
00.068943, -0.1461756, 24020
00.069090, -0.1507626, 24090
00.069237, -0.1533709, 24130
00.069384, -0.1503772, 24170
00.069531, -0.153705, 24230
00.069678, -0.152857, 24280
00.069825, -0.1509425, 24340
00.069972, -0.1562234, 24380
00.070119, -0.1496448, 24430
00.070266, -0.1461499, 24480
00.070413, -0.1498504, 24530
00.070560, -0.1491822, 24600
00.070707, -0.1559793, 24640
00.070854, -0.1533067, 24690
00.071001, -0.1545145, 24740
00.071148, -0.1581122, 24790
00.071295, -0.1518034, 24860
00.071442, -0.1501073, 24890
00.071589, -0.1497604, 24950
00.071736, -0.1496833, 24990
00.071883, -0.1513922, 25050
00.072030, -0.1499017, 25110
00.072177, -0.1496062, 25150
00.072324, -0.1500559, 25200
00.072471, -0.150557, 25260
00.072618, -0.1521246, 25300
00.072765, -0.1499531, 25360
00.072912, -0.1503386, 25410
00.073059, -0.1533581, 25460
00.073206, -0.1550413, 25510
00.073353, -0.1521118, 25570
00.073500, -0.1502615, 25610
00.073647, -0.1550285, 25660
00.073794, -0.1532039, 25720
00.073941, -0.1541933, 25770
00.074088, -0.1537307, 25810
00.074235, -0.1440298, 25870
00.074382, -0.1511481, 25920
00.074529, -0.1538721, 25970
00.074676, -0.1534994, 26020
00.074823, -0.148771, 26070
00.074970, -0.1543218, 26170
00.075117, -0.1511738, 26220
00.075264, -0.1491437, 26250
00.075411, -0.1513151, 26280
00.075558, -0.1516877, 26340
00.075705, -0.1502358, 26380
00.075852, -0.1519576, 26430
00.075999, -0.1545659, 26480
00.076146, -0.1570843, 26530
00.076293, -0.149966, 26590
00.076440, -0.1525615, 26630
00.076587, -0.1503772, 26690
00.076734, -0.1490409, 26740
00.076881, -0.1466767, 26790
00.077028, -0.1522402, 26860
00.077175, -0.1464068, 26890
00.077322, -0.1491694, 26940
00.077469, -0.1523816, 26990
00.077616, -0.1478973, 27040
00.077763, -0.148347, 27110
00.077910, -0.1501587, 27140
00.078057, -0.1524458, 27200
00.078204, -0.1571357, 27250
00.078351, -0.1522402, 27300
00.078498, -0.1589859, 27360
00.078645, -0.1558251, 27400
