Meter S/N:, "serial number"
Sensor, THERMO,SINGLE, Bruce
Date, 2/18/2014 5:14:45 PM
Timestamp, Measurement, Sequence, Flags, Flags (interpreted)
5.418100, 34.0980758666992, 5548236, 0, 0, "6e640842 0000 cca85400"
5.418150, 34.0994110107422, 5548288, 0, 0, "cc650842 0000 00a95400"
5.418200, 34.1143035888672, 5548339, 0, 0, "0c750842 0000 33a95400"
5.418250, 34.1264343261719, 5548390, 0, 0, "78810842 0000 66a95400"
5.418300, 34.1092109680176, 5548441, 0, 0, "d56f0842 0000 99a95400"
5.418350, 34.097583770752, 5548492, 0, 0, "ed630842 0000 cca95400"
5.418400, 34.1098175048828, 5548544, 0, 0, "74700842 0000 00aa5400"
5.418450, 34.1260223388672, 5548595, 0, 0, "0c810842 0000 33aa5400"
5.418500, 34.1530418395996, 5548646, 0, 0, "b79c0842 0000 66aa5400"
5.418550, 34.1001625061035, 5548697, 0, 0, "91660842 0000 99aa5400"
5.418600, 34.1186218261719, 5548748, 0, 0, "78790842 0000 ccaa5400"
5.418650, 34.124927520752, 5548800, 0, 0, "ed7f0842 0000 00ab5400"
5.418700, 34.0839462280273, 5548851, 0, 0, "f6550842 0000 33ab5400"
5.418750, 34.0978317260742, 5548902, 0, 0, "2e640842 0000 66ab5400"
5.418800, 34.0869941711426, 5548953, 0, 0, "15590842 0000 99ab5400"
5.418850, 34.0794677734375, 5549004, 0, 0, "60510842 0000 ccab5400"
5.418900, 34.0891075134277, 5549056, 0, 0, "3f5b0842 0000 00ac5400"
5.418950, 34.0971031188965, 5549107, 0, 0, "6f630842 0000 33ac5400"
5.419000, 34.0928573608398, 5549158, 0, 0, "165f0842 0000 66ac5400"
5.419050, 34.1008605957031, 5549209, 0, 0, "48670842 0000 99ac5400"
5.419100, 34.1014251708984, 5549260, 0, 0, "dc670842 0000 ccac5400"
5.419150, 34.0880393981934, 5549312, 0, 0, "275a0842 0000 00ad5400"
5.419200, 34.0910835266113, 5549363, 0, 0, "455d0842 0000 33ad5400"
5.419250, 34.1069755554199, 5549414, 0, 0, "8b6d0842 0000 66ad5400"
5.419300, 34.1085739135742, 5549465, 0, 0, "2e6f0842 0000 99ad5400"
5.419350, 34.0853385925293, 5549516, 0, 0, "63570842 0000 ccad5400"
5.419400, 34.1323165893555, 5549568, 0, 0, "7e870842 0000 00ae5400"
5.419450, 34.0962371826172, 5549619, 0, 0, "8c620842 0000 33ae5400"
5.419500, 34.1210021972656, 5549670, 0, 0, "e87b0842 0000 66ae5400"
5.419550, 34.0945320129395, 5549721, 0, 0, "cd600842 0000 99ae5400"
5.419600, 34.1195526123047, 5549772, 0, 0, "6c7a0842 0000 ccae5400"
5.419650, 34.1152992248535, 5549824, 0, 0, "11760842 0000 00af5400"
5.419700, 34.0764770507813, 5549875, 0, 0, "504e0842 0000 33af5400"
5.419750, 34.0950813293457, 5549926, 0, 0, "5d610842 0000 66af5400"
5.419800, 34.0950088500977, 5549977, 0, 0, "4a610842 0000 99af5400"
5.419850, 34.0864372253418, 5550028, 0, 0, "83580842 0000 ccaf5400"
5.419900, 34.1100769042969, 5550080, 0, 0, "b8700842 0000 00b05400"
5.419950, 34.1039581298828, 5550131, 0, 0, "746a0842 0000 33b05400"
5.420000, 34.061164855957, 5550182, 0, 0, "a23e0842 0000 66b05400"
5.420050, 34.0986518859863, 5550233, 0, 0, "05650842 0000 99b05400"
5.420100, 34.1150283813477, 5550284, 0, 0, "ca750842 0000 ccb05400"
5.420150, 34.093204498291, 5550336, 0, 0, "715f0842 0000 00b15400"
5.420200, 34.110595703125, 5550387, 0, 0, "40710842 0000 33b15400"
