Meter S/N:, [None]
Sensor, None, None
Date, 2/20/2014 2:36:54 PM
Timestamp, Measurement, Sequence, Flags, Flags (interpreted)
0.000050, 5.52447906575416E-41, 4299298, 61952, 61952, "009a0000 00f2 229a4100"
0.000100, 7.35401434077664E-41, 4299026, 22016, 22016, "00cd0000 0056 12994100"
0.000150, 9.18354961579912E-41, 4298771, 27648, 27648, "00000100 006c 13984100"
0.000200, 1.10130848908216E-40, 4298509, 5376, 5376, "00330100 0015 0d974100"
0.000250, 1.28784934065308E-40, 4298261, 58624, 58624, "00670100 00e5 15964100"
0.000300, 1.47080286815533E-40, 4298025, 27648, 27648, "009a0100 006c 29954100"
0.000350, 1.65375639565758E-40, 4297792, 1792, 1792, "00cd0100 0007 40944100"
0.000400, 1.83670992315982E-40, 4297569, 37376, 37376, "00000200 0092 61934100"
0.000450, 2.01966345066207E-40, 4297352, 64256, 64256, "00330200 00fb 88924100"
0.000500, 2.20620430223299E-40, 4297138, 8192, StopSent, "00670200 0020 b2914100"
0.000550, 2.38915782973524E-40, 4296936, 24832, 24832, "009a0200 0061 e8904100"
0.000600, 2.57211135723749E-40, 4296743, 20224, 20224, "00cd0200 004f 27904100"
0.000650, 2.75506488473974E-40, 4296556, 60928, 60928, "00000300 00ee 6c8f4100"
0.000700, 2.93801841224198E-40, 4296376, 58368, 58368, "00330300 00e4 b88e4100"
0.000750, 3.1245592638129E-40, 4296206, 55552, 55552, "00670300 00d9 0e8e4100"
0.000800, 3.30751279131515E-40, 4296039, 14592, 14592, "009a0300 0039 678d4100"
0.000850, 3.4904663188174E-40, 4295881, 32256, 32256, "00cd0300 007e c98c4100"
0.000900, 3.67341984631965E-40, 4295729, 22016, 22016, "00000400 0056 318c4100"
0.000950, 3.8563733738219E-40, 4295587, 65024, 65024, "00330400 00fe a38b4100"
0.001000, 4.04291422539282E-40, 4295447, 8960, 8960, "00670400 0023 178b4100"
0.001050, 4.22586775289506E-40, 4295336, 62720, 62720, "009a0400 00f5 a88a4100"
0.001100, 4.40882128039731E-40, 4295211, 1536, 1536, "00cd0400 0006 2b8a4100"
0.001150, 4.59177480789956E-40, 4295100, 39936, 39936, "00000500 009c bc894100"
0.001200, 4.77472833540181E-40, 4294990, 46336, 46336, "00330500 00b5 4e894100"
0.001250, 4.96126918697273E-40, 4294895, 12032, 12032, "00670500 002f ef884100"
0.001300, 5.14422271447498E-40, 4294804, 17664, 17664, "009a0500 0045 94884100"
0.001350, 5.32717624197722E-40, 4294738, 37888, 37888, "00cd0500 0094 52884100"
0.001400, 5.51012976947947E-40, 4294658, 60160, 60160, "00000600 00eb 02884100"
0.001450, 5.69308329698172E-40, 4294600, 30208, 30208, "00330600 0076 c8874100"
0.001500, 5.87962414855264E-40, 4294539, 20224, 20224, "00670600 004f 8b874100"
0.001550, 6.06257767605489E-40, 4294498, 15360, 15360, "009a0600 003c 62874100"
0.001600, 6.24553120355714E-40, 4294458, 3840, 3840, "00cd0600 000f 3a874100"
0.001650, 6.42848473105938E-40, 4294434, 42496, 42496, "00000700 00a6 22874100"
0.001700, 6.61143825856163E-40, 4294404, 60928, 60928, "00330700 00ee 04874100"
0.001750, 6.79797911013255E-40, 4294388, 46336, 46336, "00670700 00b5 f4864100"
0.001800, 6.9809326376348E-40, 4294382, 45056, 45056, "009a0700 00b0 ee864100"
0.001850, 7.16388616513705E-40, 4294388, 59904, 59904, "00cd0700 00ea f4864100"
0.001900, 7.3468396926393E-40, 4294407, 28928, 28928, "00000800 0071 07874100"
0.001950, 7.52979322014155E-40, 4294433, 54016, 54016, "00330800 00d3 21874100"
0.002000, 7.71633407171246E-40, 4294450, 13568, 13568, "00670800 0035 32874100"
0.002050, 7.89928759921471E-40, 4294482, 8704, 8704, "009a0800 0022 52874100"
0.002100, 8.08224112671696E-40, 4294529, 8192, StopSent, "00cd0800 0020 81874100"
0.002150, 8.26519465421921E-40, 4294588, 6400, 6400, "00000900 0019 bc874100"
0.002200, 8.44814818172146E-40, 4294656, 42752, 42752, "00330900 00a7 00884100"
0.002250, 8.63468903329238E-40, 4294715, 56832, 56832, "00670900 00de 3b884100"
0.002300, 8.81764256079462E-40, 4294780, 45056, 45056, "009a0900 00b0 7c884100"
0.002350, 9.00059608829687E-40, 4294861, 55040, 55040, "00cd0900 00d7 cd884100"
0.002400, 9.18354961579912E-40, 4294962, 64512, 64512, "00000a00 00fc 32894100"
0.002450, 9.36650314330137E-40, 4295064, 48128, 48128, "00330a00 00bc 98894100"
0.002500, 9.55304399487229E-40, 4295168, 18432, 18432, "00670a00 0048 008a4100"
0.002550, 9.73599752237454E-40, 4295283, 46848, 46848, "009a0a00 00b7 738a4100"
0.002600, 9.91895104987679E-40, 4295409, 40192, 40192, "00cd0a00 009d f18a4100"
0.002650, 1.0101904577379E-39, 4295545, 23040, 23040, "00000b00 005a 798b4100"
0.002700, 1.02848581048813E-39, 4295684, 11008, 11008, "00330b00 002b 048c4100"
0.002750, 1.04713989564522E-39, 4295834, 6144, 6144, "00670b00 0018 9a8c4100"
0.002800, 1.06543524839544E-39, 4295982, 49920, 49920, "009a0b00 00c3 2e8d4100"
0.002850, 1.08373060114567E-39, 4296144, 6656, 6656, "00cd0b00 001a d08d4100"
0.002900, 1.10202595389589E-39, 4296320, 43520, 43520, "00000c00 00aa 808e4100"
0.002950, 1.12032130664612E-39, 4296502, 46080, 46080, "00330c00 00b4 368f4100"
0.003000, 1.13897539180321E-39, 4296691, 18688, 18688, "00670c00 0049 f38f4100"
0.003050, 1.15727074455344E-39, 4296882, 2560, 2560, "009a0c00 000a b2904100"
0.003100, 1.17556609730366E-39, 4297089, 51712, 51712, "00cd0c00 00ca 81914100"
0.003150, 1.19386145005389E-39, 4297298, 26624, 26624, "00000d00 0068 52924100"
0.003200, 1.21215680280411E-39, 4297505, 35328, 35328, "00330d00 008a 21934100"
0.003250, 1.2308108879612E-39, 4297734, 19712, 19712, "00670d00 004d 06944100"
0.003300, 1.24910624071143E-39, 4297969, 65280, 65280, "009a0d00 00ff f1944100"
0.003350, 1.26740159346165E-39, 4298208, 4864, 4864, "00cd0d00 0013 e0954100"
0.003400, 1.28569694621188E-39, 4298437, 9472, 9472, "00000e00 0025 c5964100"
0.003450, 1.3039922989621E-39, 4298705, 43008, 43008, "00330e00 00a8 d1974100"
0.003500, 1.32264638411919E-39, 4298963, 59136, 59136, "00670e00 00e7 d3984100"
0.003550, 1.34094173686942E-39, 4299232, 9216, 9216, "009a0e00 0024 e0994100"
0.003600, 1.35923708961964E-39, 4299494, 49152, 49152, "00cd0e00 00c0 e69a4100"
0.003650, 1.37753244236987E-39, 4299772, 45568, 45568, "00000f00 00b2 fc9b4100"
0.003700, 1.39582779512009E-39, 4300060, 53760, 53760, "00330f00 00d2 1c9d4100"
0.003750, 1.41448188027718E-39, 4300359, 61696, 61696, "00670f00 00f1 479e4100"
0.003800, 1.43277723302741E-39, 4300640, 22272, 22272, "009a0f00 0057 609f4100"
0.003850, 1.45107258577763E-39, 4300951, 64768, 64768, "00cd0f00 00fd 97a04100"
0.003900, 1.46936793852786E-39, 4301267, 15104, 15104, "00001000 003b d3a14100"
0.003950, 1.48766329127808E-39, 4301580, 51968, 51968, "00331000 00cb 0ca34100"
0.004000, 1.50631737643518E-39, 4301896, 32256, 32256, "00671000 007e 48a44100"
0.004050, 1.5246127291854E-39, 4302226, 64768, 64768, "009a1000 00fd 92a54100"
0.004100, 1.54290808193563E-39, 4302565, 38400, 38400, "00cd1000 0096 e5a64100"
0.004150, 1.56120343468585E-39, 4302901, 60416, 60416, "00001100 00ec 35a84100"
0.004200, 1.57949878743608E-39, 4303244, 7424, 7424, "00331100 001d 8ca94100"
0.004250, 1.59815287259317E-39, 4303591, 41472, 41472, "00671100 00a2 e7aa4100"
0.004300, 1.61644822534339E-39, 4303944, 60672, 60672, "009a1100 00ed 48ac4100"
0.004350, 1.63474357809362E-39, 4304313, 36864, 36864, "00cd1100 0090 b9ad4100"
0.004400, 1.65303893084384E-39, 4304671, 5888, 5888, "00001200 0017 1faf4100"
0.004450, 1.67133428359407E-39, 4305042, 64256, 64256, "00331200 00fb 92b04100"
0.004500, 1.68998836875116E-39, 4305420, 10240, 10240, "00671200 0028 0cb24100"
0.004550, 1.70828372150138E-39, 4305791, 20992, 20992, "009a1200 0052 7fb34100"
0.004600, 1.72657907425161E-39, 4306181, 7424, 7424, "00cd1200 001d 05b54100"
0.004650, 1.74487442700183E-39, 4306571, 33024, 33024, "00001300 0081 8bb64100"
0.004700, 1.76316977975206E-39, 21084183, 59904, 59904, "00331300 00ea 17b84101"
0.004750, 1.78182386490915E-39, 4307360, 63488, 63488, "00671300 00f8 a0b94100"
0.004800, 1.80011921765937E-39, 4307763, 64768, 64768, "009a1300 00fd 33bb4100"
0.004850, 1.8184145704096E-39, 4308167, 47872, 47872, "00cd1300 00bb c7bc4100"
0.004900, 1.83670992315982E-39, 4308584, 59904, 59904, "00001400 00ea 68be4100"
0.004950, 1.85500527591005E-39, 4308993, 36864, 36864, "00331400 0090 01c04100"
0.005000, 1.87365936106714E-39, 4309415, 14336, 14336, "00671400 0038 a7c14100"
0.005050, 1.89195471381737E-39, 4309833, 63232, 63232, "009a1400 00f7 49c34100"
0.005100, 1.91025006656759E-39, 4310259, 33024, 33024, "00cd1400 0081 f3c44100"
0.005150, 1.92854541931782E-39, 4310681, 1536, 1536, "00001500 0006 99c64100"
0.005200, 1.94684077206804E-39, 4311102, 45568, 45568, "00331500 00b2 3ec84100"
0.005250, 1.96549485722513E-39, 4311545, 12800, 12800, "00671500 0032 f9c94100"
0.005300, 1.98379020997536E-39, 4311976, 45824, 45824, "009a1500 00b3 a8cb4100"
0.005350, 2.00208556272558E-39, 4312411, 20224, 20224, "00cd1500 004f 5bcd4100"
0.005400, 2.02038091547581E-39, 4312854, 46592, 46592, "00001600 00b6 16cf4100"
0.005450, 2.03867626822603E-39, 4313296, 38400, 38400, "00331600 0096 d0d04100"
0.005500, 2.05733035338312E-39, 4313744, 9984, 9984, "00671600 0027 90d24100"
0.005550, 2.07562570613335E-39, 4314198, 32000, 32000, "009a1600 007d 56d44100"
0.005600, 2.09392105888357E-39, 4314651, 51456, 51456, "00cd1600 00c9 1bd64100"
0.005650, 2.1122164116338E-39, 4315105, 57600, 57600, "00001700 00e1 e1d74100"
0.005700, 2.13051176438402E-39, 4315557, 50432, 50432, "00331700 00c5 a5d94100"
0.005750, 2.14916584954111E-39, 4316022, 41472, 41472, "00671700 00a2 76db4100"
0.005800, 2.16746120229134E-39, 4316475, 52992, 52992, "009a1700 00cf 3bdd4100"
0.005850, 2.18575655504156E-39, 4316931, 58880, 58880, "00cd1700 00e6 03df4100"
0.005900, 2.20405190779179E-39, 4317392, 2560, 2560, "00001800 000a d0e04100"
0.005950, 2.22234726054201E-39, 4317868, 18432, 18432, "00331800 0048 ace24100"
0.006000, 2.24100134569911E-39, 4318319, 29952, 29952, "00671800 0075 6fe44100"
0.006050, 2.25929669844933E-39, 4318778, 64512, 64512, "009a1800 00fc 3ae64100"
0.006100, 2.27759205119956E-39, 4319238, 41728, 41728, "00cd1800 00a3 06e84100"
0.006150, 2.29588740394978E-39, 4319701, 39168, 39168, "00001900 0099 d5e94100"
0.006200, 2.31418275670001E-39, 4320174, 56832, 56832, "00331900 00de aeeb4100"
0.006250, 2.3328368418571E-39, 4320627, 24064, 24064, "00671900 005e 73ed4100"
0.006300, 2.35113219460732E-39, 4321094, 55296, 55296, "009a1900 00d8 46ef4100"
0.006350, 2.36942754735755E-39, 4321566, 10752, 10752, "00cd1900 002a 1ef14100"
0.006400, 2.38772290010777E-39, 4322018, 1536, 1536, "00001a00 0006 e2f24100"
0.006450, 2.406018252858E-39, 4322483, 1536, 1536, "00331a00 0006 b3f44100"
0.006500, 2.42467233801509E-39, 4322940, 512, 512, "00671a00 0002 7cf64100"
0.006550, 2.44296769076531E-39, 4323400, 27648, 27648, "009a1a00 006c 48f84100"
0.006600, 2.46126304351554E-39, 4323859, 21504, 21504, "00cd1a00 0054 13fa4100"
0.006650, 2.47955839626576E-39, 4324327, 36608, 36608, "00001b00 008f e7fb4100"
0.006700, 2.49785374901599E-39, 4324787, 50688, 50688, "00331b00 00c6 b3fd4100"
0.006750, 2.51650783417308E-39, 4325238, 45568, 45568, "00671b00 00b2 76ff4100"
0.006800, 2.5348031869233E-39, 4325538, 3840, 3840, "009a1b00 000f a2004200"
0.006850, 2.55309853967353E-39, 4325762, 23040, 23040, "00cd1b00 005a 82014200"
0.006900, 2.57139389242375E-39, 4325986, 49408, 49408, "00001c00 00c1 62024200"
0.006950, 2.58968924517398E-39, 4326215, 55552, 55552, "00331c00 00d9 47034200"
0.007000, 2.60834333033107E-39, 4326438, 40192, 40192, "00671c00 009d 26044200"
0.007050, 2.6266386830813E-39, 4326659, 27136, 27136, "009a1c00 006a 03054200"
0.007100, 2.64493403583152E-39, 4326883, 61696, 61696, "00cd1c00 00f1 e3054200"
0.007150, 2.66322938858175E-39, 4327102, 24320, 24320, "00001d00 005f be064200"
0.007200, 2.68152474133197E-39, 4327320, 45056, 45056, "00331d00 00b0 98074200"
0.007250, 2.70017882648906E-39, 4327537, 7168, 7168, "00671d00 001c 71084200"
0.007300, 2.71847417923929E-39, 4327753, 58624, 58624, "009a1d00 00e5 49094200"
0.007350, 2.73676953198951E-39, 4327968, 45568, 45568, "00cd1d00 00b2 200a4200"
0.007400, 2.75506488473974E-39, 4328183, 25856, 25856, "00001e00 0065 f70a4200"
0.007450, 2.77336023748996E-39, 4328395, 50688, 50688, "00331e00 00c6 cb0b4200"
0.007500, 2.79201432264705E-39, 4328606, 24832, 24832, "00671e00 0061 9e0c4200"
0.007550, 2.81030967539728E-39, 4328818, 19712, 19712, "009a1e00 004d 720d4200"
0.007600, 2.8286050281475E-39, 4329018, 14848, 14848, "00cd1e00 003a 3a0e4200"
0.007650, 2.84690038089773E-39, 4329222, 19200, 19200, "00001f00 004b 060f4200"
0.007700, 2.86519573364795E-39, 4329426, 40960, 40960, "00331f00 00a0 d20f4200"
0.007750, 2.88384981880504E-39, 4329624, 64512, 64512, "00671f00 00fc 98104200"
0.007800, 2.90214517155527E-39, 4329826, 22528, 22528, "009a1f00 0058 62114200"
0.007850, 2.92044052430549E-39, 4330018, 21248, 21248, "00cd1f00 0053 22124200"
0.007900, 2.93873587705572E-39, 4330215, 19712, 19712, "00002000 004d e7124200"
0.007950, 2.95703122980594E-39, 4330410, 8704, 8704, "00332000 0022 aa134200"
0.008000, 2.97568531496304E-39, 4330598, 61696, 61696, "00672000 00f1 66144200"
0.008050, 2.99398066771326E-39, 4330784, 30208, 30208, "009a2000 0076 20154200"
0.008100, 3.01227602046349E-39, 4330974, 35584, 35584, "00cd2000 008b de154200"
0.008150, 3.03057137321371E-39, 4331150, 52480, 52480, "00002100 00cd 8e164200"
0.008200, 3.04886672596393E-39, 4331331, 65280, 65280, "00332100 00ff 43174200"
0.008250, 3.06752081112103E-39, 4331511, 18432, 18432, "00672100 0048 f7174200"
0.008300, 3.08581616387125E-39, 4331685, 37632, 37632, "009a2100 0093 a5184200"
0.008350, 3.10411151662148E-39, 4331855, 16896, 16896, "00cd2100 0042 4f194200"
0.008400, 3.1224068693717E-39, 4332027, 17152, 17152, "00002200 0043 fb194200"
0.008450, 3.14070222212193E-39, 4332192, 40448, 40448, "00332200 009e a01a4200"
0.008500, 3.15935630727902E-39, 4332352, 18688, 18688, "00672200 0049 401b4200"
0.008550, 3.17765166002924E-39, 4332511, 25856, 25856, "009a2200 0065 df1b4200"
0.008600, 3.19594701277947E-39, 4332672, 37632, 37632, "00cd2200 0093 801c4200"
0.008650, 3.21424236552969E-39, 4332823, 24064, 24064, "00002300 005e 171d4200"
0.008700, 3.23253771827992E-39, 4332980, 3072, 3072, "00332300 000c b41d4200"
