Meter S/N:, "serial number"
Sensor, THERMO,SINGLE, Bruce
Date, 2/18/2014 5:12:15 PM
Timestamp, Measurement, Sequence, Flags, Flags (interpreted)
0.100000, 100.496315002441, 0, 0, 0, "1dfec842 0000 00000000"
0.200000, 100.495750427246, 100000, 0, 0, "d3fdc842 0000 a0860100"
0.300000, 100.492851257324, 200000, 0, 0, "57fcc842 0000 400d0300"
0.400000, 100.493324279785, 300000, 0, 0, "95fcc842 0000 e0930400"
0.500000, 100.494132995605, 400000, 0, 0, "fffcc842 0000 801a0600"
0.600000, 100.496025085449, 500000, 0, 0, "f7fdc842 0000 20a10700"
0.700000, 100.497138977051, 600000, 0, 0, "89fec842 0000 c0270900"
0.800000, 100.498863220215, 700000, 0, 0, "6bffc842 0000 60ae0a00"
0.900000, 100.501075744629, 800000, 0, 0, "8d00c942 0000 00350c00"
1.000000, 100.49942779541, 900000, 0, 0, "b5ffc842 0000 a0bb0d00"
1.100000, 100.500480651855, 1000000, 0, 0, "3f00c942 0000 40420f00"
1.200000, 100.498085021973, 1100000, 0, 0, "05ffc842 0000 e0c81000"
1.300000, 100.496513366699, 1200000, 0, 0, "37fec842 0000 804f1200"
1.400000, 100.493186950684, 1300000, 0, 0, "83fcc842 0000 20d61300"
1.500000, 100.490089416504, 1400000, 0, 0, "edfac842 0000 c05c1500"
1.600000, 100.49193572998, 1500000, 0, 0, "dffbc842 0000 60e31600"
1.700000, 100.491188049316, 1600000, 0, 0, "7dfbc842 0000 006a1800"
1.800000, 100.496284484863, 1700000, 0, 0, "19fec842 0000 a0f01900"
1.900000, 100.497367858887, 1800000, 0, 0, "a7fec842 0000 40771b00"
2.000000, 100.495536804199, 1900000, 0, 0, "b7fdc842 0000 e0fd1c00"
2.100000, 100.495429992676, 2000000, 0, 0, "a9fdc842 0000 80841e00"
2.200000, 100.491325378418, 2100000, 0, 0, "8ffbc842 0000 200b2000"
2.300000, 100.495643615723, 2200000, 0, 0, "c5fdc842 0000 c0912100"
2.400000, 100.492637634277, 2300000, 0, 0, "3bfcc842 0000 60182300"
