Meter S/N:, "0617B14R"
Sensor, THERMO,SINGLE, Horst
Date, 5/13/2014 12:52:11 PM
Units, W
Timestamp, Measurement, Sequence, Flags, Flags (interpreted)
0, 4.88764762878418, 0, 1, TriggerDetected
1.6E-06, 5.69609785079956, 1, 0, 0
3.2E-06, 6.45285272598267, 2, 0, 0
4.8E-06, 7.12546062469482, 3, 0, 0
6.4E-06, 7.68316841125488, 4, 0, 0
8E-06, 8.10276985168457, 5, 0, 0
9.6E-06, 8.37143611907959, 6, 0, 0
1.12E-05, 8.48237419128418, 7, 0, 0
1.28E-05, 8.43765830993652, 8, 0, 0
1.44E-05, 8.21087837219238, 9, 0, 0
1.6E-05, 7.8410849571228, 10, 0, 0
1.76E-05, 7.31941318511963, 11, 0, 0
1.92E-05, 6.68208694458008, 12, 0, 0
2.08E-05, 5.95377206802368, 13, 0, 0
2.24E-05, 5.15933275222778, 14, 0, 0
2.4E-05, 4.32107257843018, 15, 0, 0
2.56E-05, 3.4946985244751, 16, 0, 0
2.72E-05, 2.69398403167725, 17, 0, 0
2.88E-05, 1.96609580516815, 18, 0, 0
3.04E-05, 1.33612728118896, 19, 0, 0
3.2E-05, 0.818417251110077, 20, 0, 0
3.36E-05, 0.448624402284622, 21, 0, 0
3.52E-05, 0.241842284798622, 22, 0, 0
3.68E-05, 0.182033941149712, 23, 0, 0
3.84E-05, 0.309175252914429, 24, 0, 0
4E-05, 0.582768678665161, 25, 0, 0
4.16E-05, 1.02293527126312, 26, 0, 0
4.32E-05, 1.58196401596069, 27, 0, 0
4.48E-05, 2.26834464073181, 28, 0, 0
4.64E-05, 3.02113723754883, 29, 0, 0
4.8E-05, 3.84185123443604, 30, 0, 0
4.96E-05, 4.67369651794434, 31, 1, TriggerDetected
5.12E-05, 5.49195766448975, 32, 0, 0
5.28E-05, 6.2613525390625, 33, 0, 0
5.44E-05, 6.95263910293579, 34, 0, 0
5.6E-05, 7.54072284698486, 35, 0, 0
5.76E-05, 8.01239776611328, 36, 0, 0
5.92E-05, 8.3289852142334, 37, 0, 0
6.08E-05, 8.48727989196777, 38, 0, 0
6.24E-05, 8.47161960601807, 39, 0, 0
6.4E-05, 8.30200576782227, 40, 0, 0
6.56E-05, 7.9580602645874, 41, 0, 0
6.72E-05, 7.47317886352539, 42, 0, 0
6.88E-05, 6.85887050628662, 43, 0, 0
7.04E-05, 6.14343404769897, 44, 0, 0
7.2E-05, 5.35856151580811, 45, 0, 0
