Meter S/N:, [None]
Sensor, None, None
Date, 2/20/2014 2:16:56 PM
Timestamp, Measurement, Sequence, Flags, Flags (interpreted)
0.000050, 9.10844001811131E-44, 3915005440, 0, 0, "41000000 0000 003e5ae9"
0.000100, 1.19210213256338E-07, 3945422848, 0, 0, "41000034 0000 00602aeb"
0.000150, 600, 3975278848, 4096, Impossible, "41000067 0000 00f1f1ec"
0.000200, -2.64699847055322E-23, 4006514176, 0, 0, "4100009a 0000 008eceee"
0.000250, -600, 4036829952, 4096, Impossible, "410000cd 0000 00239df0"
0.000300, 9.10844001811131E-44, 4067188480, 1, TriggerDetected, "41000000 0100 005f6cf2"
0.000350, 1.19210213256338E-07, 4097553408, 1, TriggerDetected, "41000034 0100 00b43bf4"
0.000400, 600, 4127559424, 4097, TriggerDetected| Impossible, "41000067 0100 008f05f6"
0.000450, -2.64699847055322E-23, 4157774080, 1, TriggerDetected, "4100009a 0100 0099d2f7"
0.000500, -600, 4188321792, 4097, TriggerDetected| Impossible, "410000cd 0100 00b8a4f9"
0.000550, 9.10844001811131E-44, 4217882112, 2, BaselineClip, "41000000 0200 00c667fb"
0.000600, 1.19210213256338E-07, 4248008960, 2, BaselineClip, "41000034 0200 007933fd"
0.000650, 600, 4277866752, 4098, BaselineClip| Impossible, "41000067 0200 0011fbfe"
0.000700, -2.64699847055322E-23, 6504960, 2, BaselineClip, "4100009a 0200 00426300"
0.000750, -600, 21342976, 4098, BaselineClip| Impossible, "420000cd 0200 00ab4501"
0.000800, 9.24856986454379E-44, 36149248, 3, TriggerDetected| BaselineClip, "42000000 0300 00982702"
0.000850, 1.19210227467192E-07, 51001344, 3, TriggerDetected| BaselineClip, "42000034 0300 00380a03"
0.000900, 600, 65861376, 4099, TriggerDetected| BaselineClip| Impossible, "42000067 0300 00f7ec03"
0.000950, -2.64699878609759E-23, 80196096, 3, TriggerDetected| BaselineClip, "4200009a 0300 00b2c704"
0.001000, -600, 94785536, 4099, TriggerDetected| BaselineClip| Impossible, "420000cd 0300 0050a605"
0.001050, 9.24856986454379E-44, 109220352, 4, Calculating, "42000000 0400 00928206"
0.001100, 1.19210227467192E-07, 123968000, 4, Calculating, "42000034 0400 009a6307"
0.001150, 600, 138087936, 4100, Calculating| Impossible, "42000067 0400 000e3b08"
0.001200, -2.64699878609759E-23, 152395264, 4, Calculating, "4200009a 0400 005e1509"
0.001250, -600, 166236160, 4100, Calculating| Impossible, "420000cd 0400 0090e809"
0.001300, 9.24856986454379E-44, 180568832, 5, TriggerDetected| Calculating, "42000000 0500 0043c30a"
0.001350, 1.19210227467192E-07, 194370048, 5, TriggerDetected| Calculating, "42000034 0500 00da950b"
0.001400, 600, 208474112, 4101, TriggerDetected| Calculating| Impossible, "42000067 0500 00106d0c"
0.001450, -2.64699878609759E-23, 222052096, 5, TriggerDetected| Calculating, "4200009a 0500 003f3c0d"
0.001500, -600, 235375360, 4101, TriggerDetected| Calculating| Impossible, "420000cd 0500 008b070e"
0.001550, 9.24856986454379E-44, 248582656, 6, BaselineClip| Calculating, "42000000 0600 0012d10e"
0.001600, 1.19210227467192E-07, 261843200, 6, BaselineClip| Calculating, "42000034 0600 00699b0f"
0.001650, 600, 275166720, 4102, BaselineClip| Calculating| Impossible, "42000067 0600 00b66610"
0.001700, -2.64699878609759E-23, 288351488, 6, BaselineClip| Calculating, "4200009a 0600 00e52f11"
0.001750, -600, 301114368, 4102, BaselineClip| Calculating| Impossible, "420000cd 0600 00a4f211"
0.001800, 9.24856986454379E-44, 313797376, 7, TriggerDetected| BaselineClip| Calculating, "42000000 0700 002bb412"
0.001850, 1.19210227467192E-07, 326437888, 7, TriggerDetected| BaselineClip| Calculating, "42000034 0700 000c7513"
0.001900, 600, 338926592, 4103, TriggerDetected| BaselineClip| Calculating| Impossible, "42000067 0700 009c3314"
0.001950, -2.64699878609759E-23, 351231232, 7, TriggerDetected| BaselineClip| Calculating, "4200009a 0700 005def14"
0.002000, -600, 363226624, 4103, TriggerDetected| BaselineClip| Calculating| Impossible, "420000cd 0700 0066a615"
0.002050, 9.24856986454379E-44, 375519488, 8, FinalEnergyRecord, "42000000 0800 00f96116"
0.002100, 1.19210227467192E-07, 387085312, 8, FinalEnergyRecord, "42000034 0800 00741217"
0.002150, 600, 398927616, 4104, FinalEnergyRecord| Impossible, "42000067 0800 0027c717"
0.002200, -2.64699878609759E-23, 410451200, 8, FinalEnergyRecord, "4200009a 0800 00fd7618"
0.002250, -600, 421529344, 4104, FinalEnergyRecord| Impossible, "420000cd 0800 00072019"
0.002300, 9.24856986454379E-44, 432837120, 9, TriggerDetected| FinalEnergyRecord, "42000000 0900 0092cc19"
0.002350, 1.19210227467192E-07, 443725312, 9, TriggerDetected| FinalEnergyRecord, "42000034 0900 00b6721a"
0.002400, 600, 454206976, 4105, TriggerDetected| FinalEnergyRecord| Impossible, "42000067 0900 00a6121b"
0.002450, -2.64699878609759E-23, 464915456, 9, TriggerDetected| FinalEnergyRecord, "4200009a 0900 000cb61b"
0.002500, -600, 475215104, 4105, TriggerDetected| FinalEnergyRecord| Impossible, "420000cd 0900 0035531c"
0.002550, 9.24856986454379E-44, 485509120, 10, BaselineClip| FinalEnergyRecord, "42000000 0a00 0048f01c"
0.002600, 1.19210227467192E-07, 495542272, 10, BaselineClip| FinalEnergyRecord, "42000034 0a00 0060891d"
0.002650, 600, 505182208, 4106, BaselineClip| FinalEnergyRecord| Impossible, "42000067 0a00 00781c1e"
0.002700, -2.64699878609759E-23, 514702336, 10, BaselineClip| FinalEnergyRecord, "4200009a 0a00 00bcad1e"
0.002750, -600, 524094208, 4106, BaselineClip| FinalEnergyRecord| Impossible, "420000cd 0a00 000b3d1f"
0.002800, 9.24856986454379E-44, 533127936, 11, TriggerDetected| BaselineClip| FinalEnergyRecord, "42000000 0b00 00e3c61f"
0.002850, 1.19210227467192E-07, 542221824, 11, TriggerDetected| BaselineClip| FinalEnergyRecord, "42000034 0b00 00a65120"
0.002900, 600, 550862080, 4107, TriggerDetected| BaselineClip| FinalEnergyRecord| Impossible, "42000067 0b00 007dd520"
0.002950, -2.64699878609759E-23, 559450624, 11, TriggerDetected| BaselineClip| FinalEnergyRecord, "4200009a 0b00 008a5821"
0.003000, -600, 567561984, 4107, TriggerDetected| BaselineClip| FinalEnergyRecord| Impossible, "420000cd 0b00 004fd421"
0.003050, 9.24856986454379E-44, 575561472, 12, PJT_Bits, "42000000 0c00 005f4e22"
0.003100, 1.19210227467192E-07, 583391744, 12, PJT_Bits, "42000034 0c00 00dac522"
0.003150, 600, 591114496, 4108, PJT_Bits| Impossible, "42000067 0c00 00b13b23"
0.003200, -2.64699878609759E-23, 598267648, 12, PJT_Bits, "4200009a 0c00 00d7a823"
0.003250, -600, 605350400, 4108, PJT_Bits| Impossible, "420000cd 0c00 00ea1424"
0.003300, 9.24856986454379E-44, 612045312, 13, TriggerDetected| PJT_Bits, "42000000 0d00 00127b24"
0.003350, 1.19210227467192E-07, 618999040, 13, TriggerDetected| PJT_Bits, "42000034 0d00 002de524"
0.003400, 600, 625093632, 4109, TriggerDetected| PJT_Bits| Impossible, "42000067 0d00 002c4225"
0.003450, -2.64699878609759E-23, 631729664, 13, TriggerDetected| PJT_Bits, "4200009a 0d00 006ea725"
0.003500, -600, 637047552, 4109, TriggerDetected| PJT_Bits| Impossible, "420000cd 0d00 0093f825"
0.003550, 9.24856986454379E-44, 643003136, 14, BaselineClip| PJT_Bits, "42000000 0e00 00735326"
0.003600, 1.19210227467192E-07, 648062976, 14, BaselineClip| PJT_Bits, "42000034 0e00 00a8a026"
0.003650, 600, 653412096, 4110, BaselineClip| PJT_Bits| Impossible, "42000067 0e00 0047f226"
0.003700, -2.64699878609759E-23, 657987328, 14, BaselineClip| PJT_Bits, "4200009a 0e00 00173827"
0.003750, -600, 662596608, 4110, BaselineClip| PJT_Bits| Impossible, "420000cd 0e00 006c7e27"
0.003800, 9.24856986454379E-44, 666863360, 15, TriggerDetected| BaselineClip| PJT_Bits, "42000000 0f00 0087bf27"
0.003850, 1.19210227467192E-07, 671322624, 15, TriggerDetected| BaselineClip| PJT_Bits, "42000034 0f00 00920328"
0.003900, 600, 674784256, 4111, TriggerDetected| BaselineClip| PJT_Bits| Impossible, "42000067 0f00 00643828"
0.003950, -2.64699878609759E-23, 678707200, 15, TriggerDetected| BaselineClip| PJT_Bits, "4200009a 0f00 00407428"
0.004000, -600, 681871104, 4111, TriggerDetected| BaselineClip| PJT_Bits| Impossible, "420000cd 0f00 0087a428"
0.004050, 9.24856986454379E-44, 685289472, 16, Overrange, "42000000 1000 00b0d828"
0.004100, 1.19210227467192E-07, 687536896, 16, Overrange, "42000034 1000 00fbfa28"
0.004150, 600, 689955840, 4112, Overrange| Impossible, "42000067 1000 00e41f29"
0.004200, -2.64699878609759E-23, 692293120, 16, Overrange, "4200009a 1000 008e4329"
0.004250, -600, 694579200, 4112, Overrange| Impossible, "420000cd 1000 00706629"
0.004300, 9.24856986454379E-44, 695880704, 17, TriggerDetected| Overrange, "42000000 1100 004c7a29"
0.004350, 1.19210227467192E-07, 697756672, 17, TriggerDetected| Overrange, "42000034 1100 00ec9629"
0.004400, 600, 698699520, 4113, TriggerDetected| Overrange| Impossible, "42000067 1100 004fa529"
0.004450, -2.64699878609759E-23, 699926016, 17, TriggerDetected| Overrange, "4200009a 1100 0006b829"
0.004500, -600, 700199168, 4113, TriggerDetected| Overrange| Impossible, "420000cd 1100 0031bc29"
0.004550, 9.24856986454379E-44, 700893952, 18, BaselineClip| Overrange, "42000000 1200 00cbc629"
0.004600, 1.19210227467192E-07, 700676352, 18, BaselineClip| Overrange, "42000034 1200 0079c329"
0.004650, 600, 700770816, 4114, BaselineClip| Overrange| Impossible, "42000067 1200 00eac429"
0.004700, -2.64699878609759E-23, 700102400, 18, BaselineClip| Overrange, "4200009a 1200 00b7ba29"
0.004750, -600, 699755008, 4114, BaselineClip| Overrange| Impossible, "420000cd 1200 006ab529"
0.004800, 9.24856986454379E-44, 698594304, 19, TriggerDetected| BaselineClip| Overrange, "42000000 1300 00b4a329"
0.004850, 1.19210227467192E-07, 697521152, 19, TriggerDetected| BaselineClip| Overrange, "42000034 1300 00549329"
0.004900, 600, 695686400, 4115, TriggerDetected| BaselineClip| Overrange| Impossible, "42000067 1300 00557729"
0.004950, -2.64699878609759E-23, 694184704, 19, TriggerDetected| BaselineClip| Overrange, "4200009a 1300 006b6029"
0.005000, -600, 692023296, 4115, TriggerDetected| BaselineClip| Overrange| Impossible, "420000cd 1300 00703f29"
0.005050, 9.24856986454379E-44, 689890048, 20, Calculating| Overrange, "42000000 1400 00e31e29"
0.005100, 1.19210227467192E-07, 687242240, 20, Calculating| Overrange, "42000034 1400 007cf628"
0.005150, 600, 684633856, 4116, Calculating| Overrange| Impossible, "42000067 1400 00afce28"
0.005200, -2.64699878609759E-23, 681391616, 20, Calculating| Overrange, "4200009a 1400 00369d28"
0.005250, -600, 678060544, 4116, Calculating| Overrange| Impossible, "420000cd 1400 00626a28"
0.005300, 9.24856986454379E-44, 674194688, 21, TriggerDetected| Calculating| Overrange, "42000000 1500 00652f28"
0.005350, 1.19210227467192E-07, 670606592, 21, TriggerDetected| Calculating| Overrange, "42000034 1500 00a5f827"
0.005400, 600, 666096896, 4117, TriggerDetected| Calculating| Overrange| Impossible, "42000067 1500 00d5b327"
0.005450, -2.64699878609759E-23, 662201856, 21, TriggerDetected| Calculating| Overrange, "4200009a 1500 00667827"
0.005500, -600, 657311488, 4117, TriggerDetected| Calculating| Overrange| Impossible, "420000cd 1500 00c72d27"
0.005550, 9.24856986454379E-44, 652590336, 22, BaselineClip| Calculating| Overrange, "42000000 1600 00bde526"
0.005600, 1.19210227467192E-07, 647307264, 22, BaselineClip| Calculating| Overrange, "42000034 1600 00209526"
0.005650, 600, 641812736, 4118, BaselineClip| Calculating| Overrange| Impossible, "42000067 1600 00494126"
0.005700, -2.64699878609759E-23, 635934208, 22, BaselineClip| Calculating| Overrange, "4200009a 1600 0096e725"
0.005750, -600, 630235648, 4118, BaselineClip| Calculating| Overrange| Impossible, "420000cd 1600 00a29025"
0.005800, 9.24856986454379E-44, 624009472, 23, TriggerDetected| BaselineClip| Calculating| Overrange, "42000000 1700 00a13125"
0.005850, 1.19210227467192E-07, 617742336, 23, TriggerDetected| BaselineClip| Calculating| Overrange, "42000034 1700 0000d224"
0.005900, 600, 610680576, 4119, TriggerDetected| BaselineClip| Calculating| Overrange| Impossible, "42000067 1700 003f6624"
0.005950, -2.64699878609759E-23, 604336384, 23, TriggerDetected| BaselineClip| Calculating| Overrange, "4200009a 1700 00710524"
0.006000, -600, 597129472, 4119, TriggerDetected| BaselineClip| Calculating| Overrange| Impossible, "420000cd 1700 00799723"
0.006050, 9.24856986454379E-44, 589903872, 24, FinalEnergyRecord| Overrange, "42000000 1800 00382923"
0.006100, 1.19210227467192E-07, 582173952, 24, FinalEnergyRecord| Overrange, "42000034 1800 0045b322"
0.006150, 600, 574239488, 4120, FinalEnergyRecord| Overrange| Impossible, "42000067 1800 00333a22"
0.006200, -2.64699878609759E-23, 566065920, 24, FinalEnergyRecord| Overrange, "4200009a 1800 007bbd21"
0.006250, -600, 557925376, 4120, FinalEnergyRecord| Overrange| Impossible, "420000cd 1800 00444121"
0.006300, 9.24856986454379E-44, 549369856, 25, TriggerDetected| FinalEnergyRecord| Overrange, "42000000 1900 00b8be20"
0.006350, 1.19210227467192E-07, 540658176, 25, TriggerDetected| FinalEnergyRecord| Overrange, "42000034 1900 00ca3920"
0.006400, 600, 531802624, 4121, TriggerDetected| FinalEnergyRecord| Overrange| Impossible, "42000067 1900 00aab21f"
0.006450, -2.64699878609759E-23, 522562304, 25, TriggerDetected| FinalEnergyRecord| Overrange, "4200009a 1900 00ab251f"
0.006500, -600, 513443840, 4121, TriggerDetected| FinalEnergyRecord| Overrange| Impossible, "420000cd 1900 00889a1e"
0.006550, 9.24856986454379E-44, 503709184, 26, BaselineClip| FinalEnergyRecord| Overrange, "42000000 1a00 00fe051e"
0.006600, 1.19210227467192E-07, 494075136, 26, BaselineClip| FinalEnergyRecord| Overrange, "42000034 1a00 00fd721d"
0.006650, 600, 484082688, 4122, BaselineClip| FinalEnergyRecord| Overrange| Impossible, "42000067 1a00 0084da1c"
0.006700, -2.64699878609759E-23, 473582848, 26, BaselineClip| FinalEnergyRecord| Overrange, "4200009a 1a00 004d3a1c"
0.006750, -600, 463149824, 4122, BaselineClip| FinalEnergyRecord| Overrange| Impossible, "420000cd 1a00 001b9b1b"
0.006800, 9.24856986454379E-44, 452787200, 27, TriggerDetected| BaselineClip| FinalEnergyRecord| Overrange, "42000000 1b00 00fcfc1a"
0.006850, 1.19210227467192E-07, 441869312, 27, TriggerDetected| BaselineClip| FinalEnergyRecord| Overrange, "42000034 1b00 0064561a"
0.006900, 600, 430926080, 4123, TriggerDetected| BaselineClip| FinalEnergyRecord| Overrange| Impossible, "42000067 1b00 0069af19"
0.006950, -2.64699878609759E-23, 419575296, 27, TriggerDetected| BaselineClip| FinalEnergyRecord| Overrange, "4200009a 1b00 00360219"
0.007000, -600, 408380928, 4123, TriggerDetected| BaselineClip| FinalEnergyRecord| Overrange| Impossible, "420000cd 1b00 00665718"
0.007050, 9.24856986454379E-44, 397004032, 28, PJT_Bits| Overrange, "42000000 1c00 00cda917"
0.007100, 1.19210227467192E-07, 385401600, 28, PJT_Bits| Overrange, "42000034 1c00 00c3f816"
0.007150, 600, 373276160, 4124, PJT_Bits| Overrange| Impossible, "42000067 1c00 00be3f16"
0.007200, -2.64699878609759E-23, 361372160, 28, PJT_Bits| Overrange, "4200009a 1c00 001a8a15"
0.007250, -600, 349028352, 4124, PJT_Bits| Overrange| Impossible, "420000cd 1c00 00c0cd14"
0.007300, 9.24856986454379E-44, 336990208, 29, TriggerDetected| PJT_Bits| Overrange, "42000000 1d00 00101614"
0.007350, 1.19210227467192E-07, 324376576, 29, TriggerDetected| PJT_Bits| Overrange, "42000034 1d00 00985513"
