Meter S/N:, [None]
Sensor, None, None
Date, 2/20/2014 2:06:59 PM
Timestamp, Measurement, Sequence, Flags, Flags (interpreted)
0.000050, -2.64697796016969E-23, 855638082, 9660, 9660, "0000009a bc25 42000033"
0.000100, 1.77635683940025E-15, 1711276098, 9751, 9751, "00000027 1726 42000066"
0.000150, 1.81898940354586E-12, 2566914114, 9833, 9833, "0000002c 6926 42000099"
0.000200, -600, 3439329346, 14007, 14007, "000000c9 b726 420000cd"
0.000250, 1.0097419586829E-28, 66, 9992, 9992, "00000011 0827 42000000"
0.000300, -512.000061035156, 855638082, 10063, 10063, "010000c4 4f27 42000033"
0.000350, -600, 1711276098, 14229, 14229, "010000d1 9527 42000066"
0.000400, 600, 2566914114, 14293, 14293, "01000066 d527 42000099"
0.000450, 600, 3439329346, 14355, 14355, "01000079 1328 420000cd"
0.000500, -600, 66, 14411, 14411, "010000f6 4b28 42000000"
0.000550, 1.73472388956711E-18, 855638082, 10371, 10371, "02000022 8328 42000033"
0.000600, 2.58494003052579E-26, 1711276098, 10420, 10420, "02000015 b428 42000066"
0.000650, 600, 2566914114, 14562, 14562, "0200004d e228 42000099"
0.000700, 0.000488281366415322, 3439329346, 10505, 10505, "0200003a 0929 420000cd"
0.000750, 9.62965201782358E-35, 66, 10542, 10542, "02000007 2e29 42000000"
0.000800, -1.90734931493353E-06, 855638082, 10574, 10574, "030000b6 4e29 42000033"
0.000850, -600, 1711276098, 14700, 14700, "030000c7 6c29 42000066"
0.000900, -0.00195312569849193, 2566914114, 10625, 10625, "030000bb 8129 42000099"
0.000950, 600, 3439329346, 14744, 14744, "0300007a 9829 420000cd"
0.001000, 600, 66, 14761, 14761, "03000057 a929 42000000"
0.001050, 3.94430640689602E-31, 855638082, 10679, 10679, "0400000d b729 42000033"
0.001100, -600, 1711276098, 14779, 14779, "040000e6 bb29 42000066"
0.001150, -600, 2566914114, 14789, 14789, "040000dc c529 42000099"
0.001200, -600, 3439329346, 14784, 14784, "040000f3 c029 420000cd"
0.001250, 600, 66, 14780, 14780, "0400005a bc29 42000000"
0.001300, -600, 855638082, 14777, 14777, "050000fa b929 42000033"
0.001350, -600, 1711276098, 14769, 14769, "050000e8 b129 42000066"
0.001400, -600, 2566914114, 14745, 14745, "050000df 9929 42000099"
0.001450, -4.44089474547859E-16, 3439329346, 10629, 10629, "050000a6 8529 420000cd"
0.001500, 6.93889803981029E-18, 66, 10603, 10603, "05000023 6b29 42000000"
0.001550, -4.76837499263638E-07, 855638082, 10577, 10577, "060000b5 5129 42000033"
0.001600, 600, 1711276098, 14640, 14640, "06000047 3029 42000066"
0.001650, 600, 2566914114, 14605, 14605, "06000075 0d29 42000099"
0.001700, -2.84217297591947E-14, 3439329346, 10466, 10466, "060000a9 e228 420000cd"
0.001750, 600, 66, 14520, 14520, "06000049 b828 42000000"
0.001800, -600, 855638082, 14465, 14465, "070000d7 8128 42000033"
0.001850, -9.80908925027372E-45, 1711276098, 10323, 10323, "07000080 5328 42000066"
0.001900, -600, 2566914114, 14359, 14359, "070000de 1728 42000099"
0.001950, 600, 3439329346, 14306, 14306, "0700005b e227 420000cd"
0.002000, -7.62940089771291E-06, 66, 10138, 10138, "070000b7 9a27 42000000"
0.002050, 128.000122070313, 855638082, 10076, 10076, "08000043 5c27 42000033"
0.002100, 2.00000190734863, 1711276098, 10002, 10002, "08000040 1227 42000066"
0.002150, 6.77627004038294E-21, 2566914114, 9929, 9929, "0800001e c926 42000099"
0.002200, -600, 3439329346, 13940, 13940, "080000e9 7426 420000cd"
0.002250, 9.40396377488847E-38, 66, 9764, 9764, "08000002 2426 42000000"
0.002300, -4.13590750010773E-25, 855638082, 9672, 9672, "09000097 c825 42000033"
0.002350, -7.62940271670232E-06, 1711276098, 9582, 9582, "090000b7 6e25 42000066"
0.002400, -600, 2566914114, 13580, 13580, "090000c5 0c25 42000099"
0.002450, -600, 3439329346, 13487, 13487, "090000dd af24 420000cd"
0.002500, -2.58494218756733E-26, 66, 9284, 9284, "09000095 4424 42000000"
0.002550, 0.000122070458019152, 855638082, 9184, 9184, "0a000039 e023 42000033"
0.002600, 600, 1711276098, 13168, 13168, "0a000059 7023 42000066"
0.002650, -6.31089476493194E-30, 2566914114, 8965, 8965, "0a00008f 0523 42000099"
0.002700, 600, 3439329346, 12937, 12937, "0a00005a 8922 420000cd"
0.002750, -600, 66, 12817, 12817, "0a0000fb 1122 42000000"
0.002800, -600, 855638082, 12693, TriggerDetected| Calculating| Overrange| OverTemp| MissingSamples| Impossible| StopSent, "0b0000de 9521 42000033"
0.002850, 600, 1711276098, 12566, BaselineClip| Calculating| Overrange| MissingSamples| Impossible| StopSent, "0b000079 1621 42000066"
0.002900, -600, 2566914114, 12436, Calculating| Overrange| OverTemp| Impossible| StopSent, "0b0000da 9420 42000099"
0.002950, -3.9443096982802E-31, 3439329346, 8206, BaselineClip| PJT_Bits| StopSent, "0b00008d 0e20 420000cd"
0.003000, -600, 66, 8066, 8066, "0b0000d4 821f 42000000"
0.003050, -6.01853968578788E-36, 855638082, 7922, 7922, "0c000085 f21e 42000033"
0.003100, 600, 1711276098, 7776, 7776, "0c00007b 601e 42000066"
0.003150, 600, 2566914114, 7635, 7635, "0c00007d d31d 42000099"
0.003200, -4.33681489379661E-19, 3439329346, 7480, 7480, "0c0000a1 381d 420000cd"
0.003250, -600, 66, 7328, 7328, "0c0000c9 a01c 42000000"
0.003300, -600, 855638082, 7167, 7167, "0d0000e2 ff1b 42000033"
0.003350, -1.16415502238176E-10, 1711276098, 7015, 7015, "0d0000af 671b 42000066"
0.003400, 600, 2566914114, 6851, 6851, "0d000078 c31a 42000099"
0.003450, 1.00974352350097E-28, 3439329346, 6686, 6686, "0d000011 1e1a 420000cd"
0.003500, 600, 66, 6515, 6515, "0d000076 7319 42000000"
0.003550, 4.76837954010989E-07, 855638082, 6344, 6344, "0e000035 c818 42000033"
0.003600, 600, 1711276098, 6170, 6170, "0e000064 1a18 42000066"
0.003650, -2.71050995485774E-20, 2566914114, 5995, 5995, "0e00009f 6b17 42000099"
0.003700, -0.00195312825962901, 3439329346, 5815, 5815, "0e0000bb b716 420000cd"
0.003750, 128.000213623047, 66, 5633, 5633, "0e000043 0116 42000000"
0.003800, -600, 855638082, 5444, 5444, "0f0000f6 4415 42000033"
0.003850, 600, 1711276098, 5263, 5263, "0f000070 8f14 42000066"
0.003900, -600, 2566914114, 5074, 5074, "0f0000fd d213 42000099"
0.003950, 2.77556252464657E-17, 3439329346, 4881, 4881, "0f000024 1113 420000cd"
0.004000, 0.00195312849245965, 66, 4688, 4688, "0f00003b 5012 42000000"
0.004050, 3.76158909727946E-37, 855638082, 4493, TriggerDetected| PJT_Bits| OverTemp| MissingSamples| Impossible, "10000003 8d11 42000033"
0.004100, 1.77636022753204E-15, 1711276098, 4295, TriggerDetected| BaselineClip| Calculating| SpedUp| OverTemp| Impossible, "10000027 c710 42000066"
0.004150, 600, 2566914114, 8190, 8190, "1000006c fe0f 42000099"
0.004200, 1.05879320355179E-22, 3439329346, 3890, 3890, "1000001b 320f 420000cd"
0.004250, -6.77627650273147E-21, 66, 3685, 3685, "1000009e 650e 42000000"
0.004300, 600, 855638082, 7582, 7582, "11000045 9e0d 42000033"
0.004350, -2.91038894373319E-11, 1711276098, 3279, 3279, "110000ae cf0c 42000066"
0.004400, 4.44090109822569E-16, 2566914114, 3069, 3069, "11000026 fd0b 42000099"
0.004450, 1.00974400498346E-28, 3439329346, 2856, 2856, "11000011 280b 420000cd"
0.004500, -600, 66, 6737, 6737, "110000fe 510a 42000000"
0.004550, 600, 855638082, 6523, 6523, "12000057 7b09 42000033"
0.004600, -1.54074726158765E-33, 1711276098, 2214, 2214, "12000089 a608 42000066"
0.004650, 4.44090162762128E-16, 2566914114, 1994, 1994, "12000026 ca07 42000099"
0.004700, -600, 3439329346, 5871, 5871, "120000eb ef06 420000cd"
0.004750, -600, 66, 5651, 5651, "120000e8 1306 42000000"
0.004800, -1.81899352351411E-12, 855638082, 1334, 1334, "130000ac 3605 42000033"
0.004850, 0.0312500707805157, 1711276098, 1117, 1117, "1300003d 5d04 42000066"
0.004900, -0.000488282355945557, 2566914114, 888, 888, "130000ba 7803 42000099"
0.004950, -4.33681851271179E-19, 3439329346, 661, 661, "130000a1 9502 420000cd"
0.005000, 2.35099402657874E-38, 66, 436, Calculating| OverrangeOrNegativePower| OverTemp| MissingSamples, "13000001 b401 42000000"
0.005050, 2.64698427105693E-23, 855638082, 206, BaselineClip| PJT_Bits| SpedUp| OverTemp, "1400001a ce00 42000033"
0.005100, 2.35099430683843E-38, 1711276097, 65495, 65495, "14000001 d7ff 41000066"
0.005150, -2.52436091523831E-29, 2566914113, 65043, 65043, "14000090 13fe 41000099"
0.005200, 9.62967268081022E-35, 3439329345, 64579, 64579, "14000007 43fc 410000cd"
0.005250, -600, 65, 64115, 64115, "140000e3 73fa 41000000"
0.005300, -7.10544514529289E-15, 855638081, 63663, 63663, "150000a8 aff8 41000033"
0.005350, -4.03897794586379E-28, 1711276097, 63203, 63203, "15000092 e3f6 41000066"
0.005400, 1.00974448646595E-28, 2566914113, 62751, 62751, "15000011 1ff5 41000099"
0.005450, -600, 3439329345, 62286, 62286, "150000e4 4ef3 410000cd"
0.005500, -9.4039783483925E-38, 65, 61829, 61829, "15000082 85f1 41000000"
0.005550, 1.61559137093851E-27, 855638081, 61362, 61362, "16000013 b2ef 41000033"
0.005600, -600, 1711276097, 65003, 65003, "160000c9 ebed 41000066"
0.005650, -600, 2566914113, 64533, 64533, "160000ca 15ec 41000099"
0.005700, 600, 3439329345, 64073, 64073, "1600004a 49ea 410000cd"
0.005750, -7.27597669614166E-12, 65, 59506, 59506, "160000ad 72e8 41000000"
0.005800, 3.85187044985653E-34, 855638081, 59051, 59051, "17000008 abe6 41000033"
0.005850, 4.13591440264065E-25, 1711276097, 58586, 58586, "17000017 dae4 41000066"
0.005900, -3.76159223618802E-37, 2566914113, 58124, 58124, "17000083 0ce3 41000099"
0.005950, 600, 3439329345, 61754, 61754, "1700004e 3ae1 410000cd"
0.006000, 4.13591440264065E-25, 65, 57195, 57195, "17000017 6bdf 41000000"
0.006050, -600, 855638081, 56734, 56734, "180000ee 9edd 41000033"
0.006100, -1.69407074127E-21, 1711276097, 56282, 56282, "1800009d dadb 41000066"
0.006150, 1.65436595827149E-24, 2566914113, 55832, 55832, "18000018 18da 41000099"
0.006200, 2.710513186032E-20, 3439329345, 55380, 55380, "1800001f 54d8 410000cd"
0.006250, 1.13687162982268E-13, 65, 54925, 54925, "1800002a 8dd6 41000000"
0.006300, -600, 855638081, 54467, 54467, "190000ed c3d4 41000033"
0.006350, 1.73472864585564E-18, 1711276097, 54021, 54021, "19000022 05d3 41000066"
0.006400, 1.57772651241943E-30, 2566914113, 53580, 53580, "1900000e 4cd1 41000099"
0.006450, 2.3509957081369E-38, 3439329345, 53130, 53130, "19000001 8acf 410000cd"
0.006500, 4.44090533339043E-16, 65, 52687, 52687, "19000026 cfcd 41000000"
0.006550, 2.77556616424126E-17, 855638081, 52243, 52243, "1a000024 13cc 41000033"
0.006600, 7.10544938045763E-15, 1711276097, 51805, 51805, "1a000028 5dca 41000066"
0.006650, -0.00781252421438694, 2566914113, 51373, 51373, "1a0000bc adc8 41000099"
0.006700, -600, 3439329345, 55036, 55036, "1a0000f1 fcc6 410000cd"
0.006750, 600, 65, 54607, 54607, "1a000070 4fc5 41000000"
0.006800, 2.52436302172419E-29, 855638081, 50102, 50102, "1b000010 b6c3 41000033"
0.006850, 2.98024183109646E-08, 1711276097, 49674, 49674, "1b000033 0ac2 41000066"
