Meter S/N:, [None]
Sensor, None, None
Date, 3/17/2014 3:22:00 PM
Timestamp, Measurement, Sequence, Flags, Flags (interpreted)
7.2175500, 24.0583209991455, 0, 1, TriggerDetected, "7177c041 0100 "
7.2176000, 25.7534065246582, 0, 0, 0, "fa06ce41 0000 "
7.2176500, 25.7586059570313, 0, 0, 0, "a011ce41 0000 "
7.2177000, 25.0486297607422, 0, 0, 0, "9863c841 0000 "
7.2177500, 0.145312428474426, 0, 0, 0, "c8cc143e 0000 "
7.2178000, 0.132870748639107, 0, 0, 0, "450f083e 0000 "
7.2178500, 0.12853692471981, 0, 0, 0, "2f9f033e 0000 "
7.2179000, 0.125725969672203, 0, 0, 0, "4fbe003e 0000 "
7.2179500, 0.126351967453957, 0, 0, 0, "6962013e 0000 "
7.2180000, 0.126634865999222, 0, 0, 0, "92ac013e 0000 "
7.2180500, 0.121693104505539, 0, 0, 0, "3c3af93d 0000 "
7.2181000, 0.128007233142853, 0, 0, 0, "5414033e 0000 "
7.2181500, 0.123185865581036, 0, 0, 0, "df48fc3d 0000 "
7.2182000, 0.123462744057178, 0, 0, 0, "09dafc3d 0000 "
7.2182500, 0.12190979719162, 0, 0, 0, "d8abf93d 0000 "
7.2183000, 0.126400113105774, 0, 0, 0, "086f013e 0000 "
7.2183500, 0.125563457608223, 0, 0, 0, "b593003e 0000 "
7.2184000, 0.129000395536423, 0, 0, 0, "ae18043e 0000 "
7.2184500, 0.130655691027641, 0, 0, 0, "9bca053e 0000 "
7.2185000, 10.4656524658203, 0, 0, 0, "50732741 0000 "
7.2185500, 25.7477245330811, 0, 1, TriggerDetected, "57fbcd41 0100 "
7.2186000, 25.7583293914795, 0, 0, 0, "0f11ce41 0000 "
7.2186500, 25.7573661804199, 0, 0, 0, "160fce41 0000 "
7.2187000, 13.0699901580811, 0, 0, 0, "ae1e5141 0000 "
7.2187500, 0.136524394154549, 0, 0, 0, "0dcd0b3e 0000 "
7.2188000, 0.127603948116302, 0, 0, 0, "9caa023e 0000 "
7.2188500, 0.126430213451385, 0, 0, 0, "ec76013e 0000 "
7.2189000, 0.125533357262611, 0, 0, 0, "d18b003e 0000 "
7.2189500, 0.126400113105774, 0, 0, 0, "086f013e 0000 "
7.2190000, 0.128085494041443, 0, 0, 0, "d828033e 0000 "
7.2190500, 0.130739957094193, 0, 0, 0, "b2e0053e 0000 "
7.2191000, 0.124744832515717, 0, 0, 0, "387aff3d 0000 "
7.2191500, 0.123498864471912, 0, 0, 0, "f9ecfc3d 0000 "
7.2192000, 0.125882461667061, 0, 0, 0, "55e7003e 0000 "
7.2192500, 0.129620388150215, 0, 0, 0, "35bb043e 0000 "
7.2193000, 0.126923784613609, 0, 0, 0, "4ff8013e 0000 "
7.2193500, 0.120844401419163, 0, 0, 0, "457df73d 0000 "
7.2194000, 0.123908169567585, 0, 0, 0, "91c3fd3d 0000 "
7.2194500, 0.126050993800163, 0, 0, 0, "8313013e 0000 "
7.2195000, 22.4256744384766, 0, 1, TriggerDetected, "c867b341 0100 "
7.2195500, 25.7483978271484, 0, 0, 0, "b8fccd41 0000 "
7.2196000, 25.7571983337402, 0, 0, 0, "be0ece41 0000 "
7.2196500, 25.7624168395996, 0, 0, 0, "6e19ce41 0000 "
7.2197000, 1.04850482940674, 0, 0, 0, "6835863f 0000 "
7.2197500, 0.13083627820015, 0, 0, 0, "f2f9053e 0000 "
7.2198000, 0.127790555357933, 0, 0, 0, "87db023e 0000 "
7.2198500, 0.128121614456177, 0, 0, 0, "5032033e 0000 "
7.2199000, 0.123781763017178, 0, 0, 0, "4b81fd3d 0000 "
7.2199500, 0.124690659344196, 0, 0, 0, "d15dff3d 0000 "
7.2200000, 0.12719464302063, 0, 0, 0, "503f023e 0000 "
7.2200500, 0.128904104232788, 0, 0, 0, "70ff033e 0000 "
7.2201000, 0.12842857837677, 0, 0, 0, "c882033e 0000 "
7.2201500, 0.124919392168522, 0, 0, 0, "bdd5ff3d 0000 "
7.2202000, 0.127230763435364, 0, 0, 0, "c848023e 0000 "
7.2202500, 0.123348385095596, 0, 0, 0, "149efc3d 0000 "
7.2203000, 0.126237586140633, 0, 0, 0, "6d44013e 0000 "
7.2203500, 0.124847166240215, 0, 0, 0, "dfafff3d 0000 "
