Meter S/N:, ERR-100
Sensor, OPT,NOSPEC, 0119K06
Date, 11/8/2013 8:09:59 PM
Timestamp, Measurement, PulsePeriod(uSec) 
15.200, -3.5006E-09, 15099990
15.300, -3.53321E-09, 15199990
15.400, -3.58884E-09, 15299990
15.500, -3.67995E-09, 15399990
15.600, -3.86505E-09, 15499990
15.700, -4.0022E-09, 15599990
15.800, -4.13838E-09, 15699990
15.900, -4.1451E-09, 15799990
16.000, -4.19209E-09, 15899990
16.100, -4.20648E-09, 15999990
16.200, -4.28512E-09, 16099990
16.300, -4.84426E-09, 16199990
16.400, -4.7848E-09, 16299990
16.500, -4.80206E-09, 16399990
16.600, -4.81165E-09, 16499990
16.700, -4.9066E-09, 16599990
16.800, -4.96702E-09, 16699990
16.900, -4.95455E-09, 16799990
17.000, 1.26241E-05, 16899990
17.100, 2.3228E-05, 16999990
17.200, 2.32273E-05, 17100000
17.300, 2.3227E-05, 17200000
17.400, 2.32266E-05, 17300000
17.500, 2.32259E-05, 17400000
17.600, 2.32255E-05, 17500000
17.700, 2.3225E-05, 17600000
17.800, 2.32247E-05, 17700000
17.900, 2.32247E-05, 17800000
18.000, 2.32247E-05, 17900000
18.100, 2.32246E-05, 18000000
18.200, 2.32236E-05, 18099990
18.300, 2.32168E-05, 18200000
18.400, 3.9444E-06, 18300000
