Meter S/N:, [None]
Sensor, None, None
Date, 3/17/2014 5:06:55 PM
Timestamp, Measurement, Sequence, Flags, Flags (interpreted)
1.9454500, 0.123953469097614, 0, 0, 0, "51dbfd3d 0000 "
1.9455000, 0.131091728806496, 0, 0, 0, "e93c063e 0000 "
1.9455500, 0.125963732600212, 0, 0, 0, "a3fc003e 0000 "
1.9456000, 0.125927627086639, 0, 0, 0, "2cf3003e 0000 "
1.9456500, 0.125187322497368, 0, 0, 0, "1b31003e 0000 "
1.9457000, 0.123351596295834, 0, 0, 0, "c39ffc3d 0000 "
1.9457500, 0.127215638756752, 0, 0, 0, "d144023e 0000 "
1.9458000, 0.132951527833939, 0, 0, 0, "7224083e 0000 "
1.9458500, 0.125867426395416, 0, 0, 0, "64e3003e 0000 "
1.9459000, 0.127462401986122, 0, 0, 0, "8185023e 0000 "
1.9459500, 10.6107196807861, 0, 0, 0, "82c52941 0000 "
1.9460000, 25.7477836608887, 0, 1, TriggerDetected, "76fbcd41 0100 "
1.9460500, 25.7558479309082, 0, 0, 0, "fa0bce41 0000 "
1.9461000, 25.7561779022217, 0, 0, 0, "a70cce41 0000 "
1.9461500, 12.8864326477051, 0, 0, 0, "d42e4e41 0000 "
1.9462000, 0.135978952050209, 0, 0, 0, "113e0b3e 0000 "
1.9462500, 0.130971357226372, 0, 0, 0, "5b1d063e 0000 "
1.9463000, 0.125777155160904, 0, 0, 0, "bacb003e 0000 "
1.9463500, 0.12758880853653, 0, 0, 0, "a4a6023e 0000 "
1.9464000, 0.12835319340229, 0, 0, 0, "056f033e 0000 "
1.9464500, 0.127961963415146, 0, 0, 0, "7608033e 0000 "
1.9465000, 0.129183769226074, 0, 0, 0, "c048043e 0000 "
1.9465500, 0.129105538129807, 0, 0, 0, "3e34043e 0000 "
1.9466000, 0.128678202629089, 0, 0, 0, "38c4033e 0000 "
1.9466500, 0.130580127239227, 0, 0, 0, "ccb6053e 0000 "
1.9467000, 0.134841412305832, 0, 0, 0, "de130a3e 0000 "
1.9467500, 0.127474442124367, 0, 0, 0, "a988023e 0000 "
1.9468000, 0.129556939005852, 0, 0, 0, "93aa043e 0000 "
