Meter S/N:, [None]
Sensor, None, None
Date, 2/24/2014 4:18:38 PM
Timestamp, Measurement, Sequence, Flags, Flags (interpreted)
0.320006, 32.2621726989746, 2870496, 0, 0, "770c0142 0000 e0cc2b00"
0.320013, 32.2961654663086, 2870503, 0, 0, "462f0142 0000 e7cc2b00"
0.320019, 32.3267440795898, 2870509, 0, 0, "964e0142 0000 edcc2b00"
0.320026, 32.3478355407715, 2870515, 0, 0, "2f640142 0000 f3cc2b00"
0.320032, 32.3735504150391, 2870522, 0, 0, "847e0142 0000 facc2b00"
0.320038, 32.4072074890137, 2870528, 0, 0, "fba00142 0000 00cd2b00"
0.320045, 32.4290618896484, 2870535, 0, 0, "5cb70142 0000 07cd2b00"
0.320051, 32.4531860351563, 2870541, 0, 0, "10d00142 0000 0dcd2b00"
0.320058, 32.4826164245605, 2870547, 0, 0, "33ee0142 0000 13cd2b00"
0.320064, 32.5150566101074, 2870554, 0, 0, "6b0f0242 0000 1acd2b00"
0.320070, 32.5362930297852, 2870560, 0, 0, "2a250242 0000 20cd2b00"
0.320077, 32.5650062561035, 2870567, 0, 0, "91420242 0000 27cd2b00"
0.320083, 32.5938339233398, 2870573, 0, 0, "16600242 0000 2dcd2b00"
0.320090, 32.624454498291, 2870579, 0, 0, "717f0242 0000 33cd2b00"
0.320096, 32.6463165283203, 2870586, 0, 0, "d4950242 0000 3acd2b00"
0.320102, 32.6733245849609, 2870592, 0, 0, "7cb10242 0000 40cd2b00"
0.320109, 32.7075881958008, 2870599, 0, 0, "92d40242 0000 47cd2b00"
0.320115, 32.7271118164063, 2870605, 0, 0, "90e80242 0000 4dcd2b00"
0.320122, 32.7576370239258, 2870611, 0, 0, "d2070342 0000 53cd2b00"
0.320128, 32.7906532287598, 2870618, 0, 0, "a1290342 0000 5acd2b00"
0.320134, 32.8101577758789, 2870624, 0, 0, "9a3d0342 0000 60cd2b00"
0.320141, 32.8417472839355, 2870631, 0, 0, "f35d0342 0000 67cd2b00"
0.320147, 32.8745880126953, 2870637, 0, 0, "947f0342 0000 6dcd2b00"
0.320154, 32.8971214294434, 2870643, 0, 0, "a7960342 0000 73cd2b00"
0.320160, 32.9247627258301, 2870650, 0, 0, "f5b20342 0000 7acd2b00"
0.320166, 32.9511528015137, 2870656, 0, 0, "fbcd0342 0000 80cd2b00"
0.320173, 32.9820175170898, 2870663, 0, 0, "96ed0342 0000 87cd2b00"
0.320179, 33.0029640197754, 2870669, 0, 0, "09030442 0000 8dcd2b00"
0.320186, 33.0305099487305, 2870675, 0, 0, "3e1f0442 0000 93cd2b00"
0.320192, 33.0659408569336, 2870682, 0, 0, "86430442 0000 9acd2b00"
0.320198, 33.0889205932617, 2870688, 0, 0, "0e5b0442 0000 a0cd2b00"
0.320205, 33.1146240234375, 2870695, 0, 0, "60750442 0000 a7cd2b00"
0.320211, 33.1431427001953, 2870701, 0, 0, "94920442 0000 adcd2b00"
0.320218, 33.1707649230957, 2870707, 0, 0, "ddae0442 0000 b3cd2b00"
0.320224, 33.1929626464844, 2870714, 0, 0, "98c50442 0000 bacd2b00"
0.320230, 33.2234115600586, 2870720, 0, 0, "c6e40442 0000 c0cd2b00"
0.320237, 33.2557220458984, 2870727, 0, 0, "dc050542 0000 c7cd2b00"
0.320243, 33.2739524841309, 2870733, 0, 0, "87180542 0000 cdcd2b00"
0.320250, 33.3013954162598, 2870739, 0, 0, "a1340542 0000 d3cd2b00"
0.320256, 33.3320236206055, 2870746, 0, 0, "fe530542 0000 dacd2b00"
0.320262, 33.3587455749512, 2870752, 0, 0, "5b6f0542 0000 e0cd2b00"
0.320269, 33.3862342834473, 2870759, 0, 0, "818b0542 0000 e7cd2b00"
0.320275, 33.4144859313965, 2870765, 0, 0, "6fa80542 0000 edcd2b00"
0.320282, 33.4424133300781, 2870771, 0, 0, "08c50542 0000 f3cd2b00"
0.320288, 33.4667320251465, 2870778, 0, 0, "efdd0542 0000 facd2b00"
0.320294, 33.4871597290039, 2870784, 0, 0, "daf20542 0000 00ce2b00"
0.320301, 33.5235137939453, 2870791, 0, 0, "14180642 0000 07ce2b00"
0.320307, 33.5488815307617, 2870797, 0, 0, "0e320642 0000 0dce2b00"
0.320314, 33.5703125, 2870803, 0, 0, "00480642 0000 13ce2b00"
0.320320, 33.5986747741699, 2870810, 0, 0, "0b650642 0000 1ace2b00"
0.320326, 33.6293487548828, 2870816, 0, 0, "74840642 0000 20ce2b00"
0.320333, 33.6548194885254, 2870823, 0, 0, "899e0642 0000 27ce2b00"
0.320339, 33.680248260498, 2870829, 0, 0, "93b80642 0000 2dce2b00"
0.320346, 33.7114448547363, 2870835, 0, 0, "85d80642 0000 33ce2b00"
0.320352, 33.7355270385742, 2870842, 0, 0, "2ef10642 0000 3ace2b00"
0.320358, 33.7648429870605, 2870848, 0, 0, "330f0742 0000 40ce2b00"
0.320365, 33.7948379516602, 2870855, 0, 0, "ea2d0742 0000 47ce2b00"
0.320371, 33.8240661621094, 2870861, 0, 0, "d84b0742 0000 4dce2b00"
0.320378, 33.8475303649902, 2870867, 0, 0, "df630742 0000 53ce2b00"
0.320384, 33.8688430786133, 2870874, 0, 0, "b2790742 0000 5ace2b00"
0.320390, 33.9010772705078, 2870880, 0, 0, "b49a0742 0000 60ce2b00"
0.320397, 33.918872833252, 2870887, 0, 0, "edac0742 0000 67ce2b00"
0.320403, 33.9473037719727, 2870893, 0, 0, "0aca0742 0000 6dce2b00"
0.320410, 33.9737167358398, 2870899, 0, 0, "16e50742 0000 73ce2b00"
0.320416, 34.0033302307129, 2870906, 0, 0, "69030842 0000 7ace2b00"
0.320422, 34.0299339294434, 2870912, 0, 0, "a71e0842 0000 80ce2b00"
0.320429, 34.0575294494629, 2870919, 0, 0, "e93a0842 0000 87ce2b00"
0.320435, 34.0858421325684, 2870925, 0, 0, "e7570842 0000 8dce2b00"
0.320442, 34.1120529174805, 2870931, 0, 0, "be720842 0000 93ce2b00"
0.320448, 34.1371231079102, 2870938, 0, 0, "6a8c0842 0000 9ace2b00"
0.320454, 34.166934967041, 2870944, 0, 0, "f1aa0842 0000 a0ce2b00"
0.320461, 34.1939010620117, 2870951, 0, 0, "8ec60842 0000 a7ce2b00"
0.320467, 34.2208671569824, 2870957, 0, 0, "2be20842 0000 adce2b00"
0.320474, 34.2423477172852, 2870963, 0, 0, "2af80842 0000 b3ce2b00"
0.320480, 34.2710456848145, 2870970, 0, 0, "8d150942 0000 bace2b00"
0.320486, 34.2953567504883, 2870976, 0, 0, "722e0942 0000 c0ce2b00"
0.320493, 34.3216972351074, 2870983, 0, 0, "6b490942 0000 c7ce2b00"
0.320499, 34.3522300720215, 2870989, 0, 0, "af680942 0000 cdce2b00"
0.320506, 34.3751907348633, 2870995, 0, 0, "32800942 0000 d3ce2b00"
0.320512, 34.3990287780762, 2871002, 0, 0, "9b980942 0000 dace2b00"
0.320518, 34.4251251220703, 2871008, 0, 0, "54b30942 0000 e0ce2b00"
0.320525, 34.4549903869629, 2871015, 0, 0, "e9d10942 0000 e7ce2b00"
0.320531, 34.4786643981934, 2871021, 0, 0, "27ea0942 0000 edce2b00"
0.320538, 34.5015869140625, 2871027, 0, 0, "a0010a42 0000 f3ce2b00"
0.320544, 34.5361251831055, 2871034, 0, 0, "fe240a42 0000 face2b00"
0.320550, 34.5617942810059, 2871040, 0, 0, "473f0a42 0000 00cf2b00"
0.320557, 34.5853881835938, 2871047, 0, 0, "70570a42 0000 07cf2b00"
0.320563, 34.6131248474121, 2871053, 0, 0, "d7730a42 0000 0dcf2b00"
0.320570, 34.6423530578613, 2871059, 0, 0, "c5910a42 0000 13cf2b00"
0.320576, 34.6639747619629, 2871066, 0, 0, "e9a70a42 0000 1acf2b00"
0.320582, 34.6894226074219, 2871072, 0, 0, "f8c10a42 0000 20cf2b00"
