Meter S/N:, "0632B14R"
Sensor, THERMO,SINGLE, ENB064
Date, 6/11/2014 3:22:30 PM
Units, W
Timestamp, Measurement, Sequence, Flags, Flags (interpreted)
0, 1.56870377063751, 0, 0, 0
1.6E-06, 1.47594964504242, 0, 0, 0
3.2E-06, 1.14203488826752, 0, 0, 0
4.8E-06, 1.38319563865662, 0, 0, 0
6.4E-06, 1.64290702342987, 0, 0, 0
8E-06, 1.68000864982605, 0, 0, 0
9.6E-06, 1.55015301704407, 0, 0, 0
1.12E-05, 1.16058564186096, 0, 0, 0
1.28E-05, 1.40174639225006, 0, 0, 0
1.44E-05, 2.18088102340698, 0, 0, 0
1.6E-05, 2.05102515220642, 0, 0, 0
1.76E-05, 1.93972027301788, 0, 0, 0
1.92E-05, 1.62435615062714, 0, 0, 0
2.08E-05, 1.38319563865662, 0, 0, 0
2.24E-05, 1.8469660282135, 0, 0, 0
2.4E-05, 1.69855952262878, 0, 0, 0
2.56E-05, 2.49624490737915, 0, 0, 0
2.72E-05, 2.42204165458679, 0, 0, 0
2.88E-05, 2.70030379295349, 0, 0, 0
3.04E-05, 2.44059228897095, 0, 0, 0
3.2E-05, 1.6614578962326, 0, 0, 0
3.36E-05, 1.60580551624298, 0, 0, 0
3.52E-05, 1.8469660282135, 0, 0, 0
3.68E-05, 2.36638903617859, 0, 0, 0
3.84E-05, 2.06957602500916, 0, 0, 0
4E-05, 1.7542120218277, 0, 0, 0
4.16E-05, 1.64290702342987, 0, 0, 0
4.32E-05, 1.49450051784515, 0, 0, 0
4.48E-05, 1.04928076267242, 0, 0, 0
4.64E-05, 1.14203488826752, 0, 0, 0
4.8E-05, 0.789569318294525, 0, 0, 0
4.96E-05, 0.937975883483887, 0, 0, 0
5.12E-05, 1.14203488826752, 0, 0, 0
5.28E-05, 1.40174639225006, 0, 0, 0
5.44E-05, 1.8469660282135, 0, 0, 0
5.6E-05, 1.80986440181732, 0, 0, 0
5.76E-05, 1.4202972650528, 0, 0, 0
5.92E-05, 1.8469660282135, 0, 0, 0
6.08E-05, 1.88406777381897, 0, 0, 0
6.24E-05, 1.56870377063751, 0, 0, 0
6.4E-05, 1.582359790802, 0, 0, 0
6.56E-05, 1.53160214424133, 0, 0, 0
6.72E-05, 1.73566114902496, 0, 0, 0
6.88E-05, 1.73566114902496, 0, 0, 0
7.04E-05, 1.4202972650528, 0, 0, 0
7.2E-05, 1.08638250827789, 0, 0, 0
7.36E-05, 1.01217913627625, 0, 0, 0
7.52E-05, 1.47594964504242, 0, 0, 0
7.68E-05, 1.14203488826752, 0, 0, 0
7.84E-05, 1.12348401546478, 0, 0, 0
8E-05, 0.861108839511871, 0, 0, 0
8.16E-05, 1.25333988666534, 0, 0, 0
8.32E-05, 1.56870377063751, 0, 0, 0
8.48E-05, 1.97682178020477, 0, 0, 0
8.64E-05, 1.45739877223969, 0, 0, 0
8.8E-05, 1.08638250827789, 0, 0, 0
8.96E-05, 1.36464476585388, 0, 0, 0
9.12E-05, 1.34609389305115, 0, 0, 0
9.28E-05, 1.01217913627625, 0, 0, 0
9.44E-05, 1.38319563865662, 0, 0, 0
9.6E-05, 1.55015301704407, 0, 0, 0
9.76E-05, 1.3275431394577, 0, 0, 0
9.92E-05, 2.05102515220642, 0, 0, 0
0.0001008, 1.82841527462006, 0, 0, 0
0.0001024, 1.38319563865662, 0, 0, 0
