Meter S/N:, "serial number"
Sensor, THERMO,SINGLE, Horst
Date, 10.04.2014 21:44:42
Units,W
TimeStampResolution,High
Timestamp, Measurement, Sequence, Flags, Flags (interpreted)
3.9335999999999998, 28.6552562713623, 0, 0, 0
3.9336499999999996, 28.1107196807861, 0, 0, 0
3.9337, 27.0668888092041, 0, 0, 0
3.93375, 25.6200103759766, 0, 0, 0
3.9337999999999997, 23.9228763580322, 0, 0, 0
3.9338499999999996, 22.1469821929932, 0, 0, 0
3.9339, 20.4885787963867, 0, 0, 0
3.93395, 19.1079330444336, 0, 0, 0
3.9339999999999997, 18.1485443115234, 0, 0, 0
3.9340499999999996, 17.7086067199707, 0, 0, 0
3.9341, 17.8358669281006, 0, 0, 0
3.93415, 18.5065078735352, 0, 0, 0
3.9341999999999997, 19.6603698730469, 0, 0, 0
3.93425, 21.1750030517578, 0, 0, 0
3.9343, 22.8977890014648, 0, 0, 0
3.93435, 24.6487827301025, 0, 0, 0
3.9343999999999997, 26.2583637237549, 0, 0, 0
3.93445, 27.54052734375, 0, 0, 0
3.9345, 28.3879261016846, 0, 0, 0
3.9345499999999998, 28.6994380950928, 0, 0, 0
3.9345999999999997, 28.4593982696533, 0, 0, 0
3.93465, 27.6683559417725, 0, 0, 0
3.9347, 26.4241390228271, 0, 0, 0
3.9347499999999997, 24.8429088592529, 0, 0, 0
3.9347999999999996, 23.0998153686523, 0, 0, 0
3.93485, 21.3623275756836, 0, 0, 0
3.9349, 19.8142375946045, 0, 0, 0
3.9349499999999997, 18.6151428222656, 0, 0, 0
3.9349999999999996, 17.8829917907715, 0, 0, 0
3.93505, 17.685230255127, 0, 0, 0
3.9351, 18.0621643066406, 0, 0, 0
3.9351499999999997, 18.9606742858887, 0, 0, 0
3.9352, 20.3076553344727, 0, 0, 0
3.93525, 21.9505462646484, 0, 0, 0
3.9353, 23.7246437072754, 0, 0, 0
3.9353499999999997, 25.4315452575684, 0, 0, 0
3.9354, 26.9181118011475, 0, 0, 0
3.93545, 28.0135688781738, 0, 0, 0
3.9354999999999998, 28.6187152862549, 0, 0, 0
3.9355499999999997, 28.6681804656982, 0, 0, 0
3.9356, 28.1491279602051, 0, 0, 0
3.93565, 27.1237869262695, 0, 0, 0
3.9356999999999998, 25.7031002044678, 0, 0, 0
3.9357499999999996, 24.0228233337402, 0, 0, 0
3.9358, 22.2659530639648, 0, 0, 0
3.93585, 20.5990619659424, 0, 0, 0
3.9358999999999997, 19.1971244812012, 0, 0, 0
3.9359499999999996, 18.2006187438965, 0, 0, 0
3.936, 17.7256183624268, 0, 0, 0
3.93605, 17.808479309082, 0, 0, 0
3.9360999999999997, 18.4416694641113, 0, 0, 0
3.93615, 19.5679988861084, 0, 0, 0
3.9362, 21.0597057342529, 0, 0, 0
3.93625, 22.7692890167236, 0, 0, 0
3.9362999999999997, 24.5205383300781, 0, 0, 0
3.93635, 26.1425075531006, 0, 0, 0
3.9364, 27.4775714874268, 0, 0, 0
3.93645, 28.3585777282715, 0, 0, 0
3.9364999999999997, 28.7095508575439, 0, 0, 0
3.93655, 28.5024833679199, 0, 0, 0
