Meter S/N:, "serial number"
Sensor, THERMO,SINGLE, 150W-HD
Date, 2/19/2014 11:27:24 AM
Timestamp, Measurement, Sequence, Flags, Flags (interpreted)
0.320006, 0.0642867535352707, 4294903296, 0, 0
0.320013, 0.05909563601017, 4294903296, 0, 0
0.320019, 0.0600015297532082, 4294903306, 0, 0
0.320026, 0.0614625029265881, 4294903306, 0, 0
0.320032, 0.053291704505682, 4294903316, 0, 0
0.320038, 0.0647885501384735, 4294903326, 0, 0
0.320045, 0.0533139072358608, 4294903326, 0, 0
0.320051, 0.0643622502684593, 4294903336, 0, 0
0.320058, 0.0584028922021389, 4294903346, 0, 0
0.320064, 0.0638826563954353, 4294903346, 0, 0
0.320070, 0.0544640347361565, 4294903356, 0, 0
0.320077, 0.0554898269474506, 4294903366, 0, 0
0.320083, 0.0581719800829887, 4294903366, 0, 0
0.320090, 0.0559916198253632, 4294903376, 0, 0
0.320096, 0.0630034059286118, 4294903376, 0, 0
0.320102, 0.0546727478504181, 4294903386, 0, 0
0.320109, 0.0620886348187923, 4294903396, 0, 0
0.320115, 0.0587492659687996, 4294903396, 0, 0
0.320122, 0.0604367107152939, 4294903406, 0, 0
0.320128, 0.0575502887368202, 4294903416, 0, 0
0.320134, 0.0602057985961437, 4294903416, 0, 0
0.320141, 0.0610139966011047, 4294903426, 0, 0
0.320147, 0.0558539591729641, 4294903436, 0, 0
0.320154, 0.054832611232996, 4294903436, 0, 0
0.320160, 0.0572039186954498, 4294903446, 0, 0
0.320166, 0.0662806108593941, 4294903456, 0, 0
0.320173, 0.0582829974591732, 4294903456, 0, 0
0.320179, 0.0588247552514076, 4294903466, 0, 0
0.320186, 0.0512179210782051, 4294903466, 0, 0
0.320192, 0.05668880417943, 4294903476, 0, 0
0.320198, 0.0575414076447487, 4294903486, 0, 0
0.320205, 0.0585716404020786, 4294903486, 0, 0
0.320211, 0.0583140812814236, 4294903496, 0, 0
0.320218, 0.0568175800144672, 4294903506, 0, 0
0.320224, 0.0634252727031708, 4294903506, 0, 0
0.320230, 0.0511735118925571, 4294903516, 0, 0
0.320237, 0.0589313320815563, 4294903526, 0, 0
0.320243, 0.0519239827990532, 4294903526, 0, 0
0.320250, 0.0631899163126946, 4294903536, 0, 0
0.320256, 0.0561648048460484, 4294903536, 0, 0
0.320262, 0.063718356192112, 4294903546, 0, 0
0.320269, 0.0580387599766254, 4294903556, 0, 0
0.320275, 0.0619198903441429, 4294903556, 0, 0
0.320282, 0.059903834015131, 4294903566, 0, 0
0.320288, 0.0545084439218044, 4294903576, 0, 0
0.320294, 0.058855839073658, 4294903576, 0, 0
0.320301, 0.056822020560503, 4294903586, 0, 0
0.320307, 0.0606720671057701, 4294903596, 0, 0
0.320314, 0.0620042607188225, 4294903596, 0, 0
