Meter S/N:, "Proto"
Sensor, Thermo, Single, UV Puck, PM-Pro 150HD
Date, 10/18/2018 1:52:46 PM
Units, W
Timestamp, Measurement, Sequence, Flags, FlagsInterpreted, Period
0.098,1141,0,0,0,0
0.099,1174,0,0,0,0
0.1,1158,0,0,0,0
0.101,1144,0,0,0,0
0.102,1176,0,0,0,0
0.103,1141,0,0,0,0
0.104,1183,0,0,0,0
0.105,1167,0,0,0,0
0.106,1141,0,0,0,0
0.107,1136,0,0,0,0
0.108,1181,0,0,0,0
0.109,1136,0,0,0,0
0.11,1155,0,0,0,0
0.111,1187,0,0,0,0
0.112,1158,0,0,0,0
0.113,1178,0,0,0,0
0.114,1135,0,0,0,0
0.115,1170,0,0,0,0
0.116,1175,0,0,0,0
0.117,1174,0,0,0,0
0.118,1183,0,0,0,0
0.119,1137,0,0,0,0
0.12,1165,0,0,0,0
0.121,1139,0,0,0,0
0.122,1171,0,0,0,0
0.123,1139,0,0,0,0
0.124,1172,0,0,0,0
0.125,1140,0,0,0,0
0.126,1157,0,0,0,0
0.127,1171,0,0,0,0
0.128,1144,0,0,0,0
0.129,1146,0,0,0,0
0.13,1144,0,0,0,0
0.131,1180,0,0,0,0
0.132,1145,0,0,0,0
0.133,1167,0,0,0,0
0.134,1150,0,0,0,0
0.135,1170,0,0,0,0
0.136,1130,0,0,0,0
0.137,1189,0,0,0,0
0.138,1146,0,0,0,0
0.139,1168,0,0,0,0
0.14,1148,0,0,0,0
0.141,1156,0,0,0,0
0.142,1184,0,0,0,0
0.143,1185,0,0,0,0
0.144,1138,0,0,0,0
0.145,1168,0,0,0,0
0.146,1134,0,0,0,0
0.147,1152,0,0,0,0
0.148,1147,0,0,0,0
0.149,1176,0,0,0,0
0.15,1141,0,0,0,0
0.151,1165,0,0,0,0
0.152,1147,0,0,0,0
0.153,1184,0,0,0,0
0.154,1163,0,0,0,0
0.155,1152,0,0,0,0
0.156,1133,0,0,0,0
0.157,1145,0,0,0,0
0.158,1179,0,0,0,0
0.159,1140,0,0,0,0
0.16,1179,0,0,0,0
0.161,1162,0,0,0,0
0.162,1136,0,0,0,0
0.163,1157,0,0,0,0
0.164,1145,0,0,0,0
0.165,1174,0,0,0,0
0.166,1174,0,0,0,0
0.167,1184,0,0,0,0
0.168,1189,0,0,0,0
0.169,1170,0,0,0,0
0.17,1137,0,0,0,0
0.171,1162,0,0,0,0
0.172,1130,0,0,0,0
0.173,1188,0,0,0,0
0.174,1165,0,0,0,0
0.175,1142,0,0,0,0
0.176,1150,0,0,0,0
0.177,1141,0,0,0,0
0.178,1138,0,0,0,0
0.179,1195,0,0,0,0
0.18,1181,0,0,0,0
0.181,1182,0,0,0,0
0.182,1168,0,0,0,0
0.183,1183,0,0,0,0
0.184,1134,0,0,0,0
0.185,1178,0,0,0,0
0.186,1142,0,0,0,0
0.187,1146,0,0,0,0
0.188,1153,0,0,0,0
0.189,1145,0,0,0,0
0.19,1180,0,0,0,0
0.191,1180,0,0,0,0
0.192,1162,0,0,0,0
0.193,1156,0,0,0,0
0.194,1145,0,0,0,0
0.195,1160,0,0,0,0
0.196,1174,0,0,0,0
0.197,1139,0,0,0,0
0.198,1168,0,0,0,0
0.199,1154,0,0,0,0
0.2,1149,0,0,0,0
0.201,1138,0,0,0,0
0.202,1144,0,0,0,0
0.203,1140,0,0,0,0
0.204,1150,0,0,0,0
0.205,1140,0,0,0,0
0.206,1191,0,0,0,0
0.207,1148,0,0,0,0
0.208,1153,0,0,0,0
0.209,1154,0,0,0,0
0.21,1158,0,0,0,0
0.211,1170,0,0,0,0
0.212,1131,0,0,0,0
0.213,1161,0,0,0,0
0.214,1144,0,0,0,0
0.215,1166,0,0,0,0
0.216,1152,0,0,0,0
0.217,1160,0,0,0,0
0.218,1185,0,0,0,0
0.219,1152,0,0,0,0
0.22,1143,0,0,0,0
0.221,1182,0,0,0,0
0.222,1170,0,0,0,0
0.223,1147,0,0,0,0
0.224,1172,0,0,0,0
0.225,1150,0,0,0,0
0.226,1193,0,0,0,0
0.227,1172,0,0,0,0
0.228,1137,0,0,0,0
0.229,1169,0,0,0,0
0.23,1152,0,0,0,0
0.231,1157,0,0,0,0
0.232,1160,0,0,0,0
0.233,1146,0,0,0,0
0.234,1147,0,0,0,0
0.235,1166,0,0,0,0
0.236,1134,0,0,0,0
0.237,1176,0,0,0,0
0.238,1172,0,0,0,0
0.239,1168,0,0,0,0
0.24,1202,0,0,0,0
0.241,1135,0,0,0,0
0.242,1163,0,0,0,0
0.243,1153,0,0,0,0
0.244,1179,0,0,0,0
0.245,1139,0,0,0,0
0.246,1190,0,0,0,0
0.247,1153,0,0,0,0
0.248,1168,0,0,0,0
0.249,1140,0,0,0,0
0.25,1150,0,0,0,0
0.251,1142,0,0,0,0
0.252,1137,0,0,0,0
0.253,1156,0,0,0,0
0.254,1180,0,0,0,0
0.255,1148,0,0,0,0
0.256,1150,0,0,0,0
0.257,1147,0,0,0,0
0.258,1176,0,0,0,0
0.259,1173,0,0,0,0
0.26,1180,0,0,0,0
0.261,1144,0,0,0,0
0.262,1191,0,0,0,0
0.263,1179,0,0,0,0
0.264,1147,0,0,0,0
0.265,1156,0,0,0,0
0.266,1141,0,0,0,0
0.267,1161,0,0,0,0
0.268,1176,0,0,0,0
0.269,1164,0,0,0,0
0.27,1188,0,0,0,0
0.271,1158,0,0,0,0
0.272,1188,0,0,0,0
0.273,1189,0,0,0,0
0.274,1186,0,0,0,0
0.275,1177,0,0,0,0
0.276,1188,0,0,0,0
0.277,1137,0,0,0,0
0.278,1155,0,0,0,0
0.279,1152,0,0,0,0
0.28,1149,0,0,0,0
0.281,1148,0,0,0,0
0.282,1137,0,0,0,0
0.283,1144,0,0,0,0
