Meter S/N:, "REV_DA_11"
Sensor, THERMO,QUAD, 1A361
Date, 10/21/2014 1:56:12 PM
Units, W
Timestamp, Measurement, X, Y, Sequence, Flags, Flags (interpreted), Period
29.5, 0.0918232798576355, 1.32339525222778, 0.363857746124268, 29500000, 0, 0, 0
29.6, 0.092426709830761, 1.22023594379425, 0.308654963970184, 29600000, 0, 0, 0
29.7, 0.0922972708940506, 1.21882748603821, 0.252570241689682, 29700000, 0, 0, 0
29.8, 0.0926784574985504, 1.28557252883911, 0.179792955517769, 29800000, 0, 0, 0
29.9, 0.0924131497740746, 1.26797783374786, 0.238536089658737, 29900000, 0, 0, 0
30, 0.0920500084757805, 1.29075419902802, 0.23046638071537, 30000000, 0, 0, 0
30.1, 0.0925407633185387, 1.22252202033997, 0.301468819379807, 30100000, 0, 0, 0
30.2, 0.0922986045479774, 1.27854084968567, 0.243487879633904, 30200000, 0, 0, 0
30.3, 0.0928405374288559, 1.22321248054504, 0.136703103780746, 30300000, 0, 0, 0
30.4, 0.0924951285123825, 1.27122735977173, 0.205414101481438, 30400000, 0, 0, 0
30.5, 0.0924680829048157, 1.31435000896454, 0.251109540462494, 30500000, 0, 0, 0
30.6, 0.0920920670032501, 1.30394756793976, 0.218578144907951, 30600000, 0, 0, 0
30.7, 0.0921755358576775, 1.2578352689743, 0.19886901974678, 30700000, 0, 0, 0
30.8, 0.0916406288743019, 1.24439740180969, 0.324176013469696, 30800000, 0, 0, 0
30.9, 0.0924797654151917, 1.29147815704346, 0.236889809370041, 30900000, 0, 0, 0
31, 0.0926978588104248, 1.26238858699799, 0.18980984389782, 31000000, 0, 0, 0
31.1, 0.0923905894160271, 1.26561677455902, 0.163838744163513, 31100000, 0, 0, 0
31.2, 0.0922964364290237, 1.30931115150452, 0.132596641778946, 31200000, 0, 0, 0
31.3, 0.0921437814831734, 1.33448386192322, 0.0361365117132664, 31300000, 0, 0, 0
31.4, 0.0920423194766045, 1.35330200195313, 0.0251377336680889, 31400000, 0, 0, 0
31.5, 0.0922764167189598, 1.32892000675201, 0.0223380476236343, 31500000, 0, 0, 0
31.6, 0.0927444249391556, 1.20070707798004, 0.0121560012921691, 31600000, 0, 0, 0
31.7, 0.0924222692847252, 1.38700723648071, -0.0264869555830956, 31700000, 0, 0, 0
31.8, 0.0925242230296135, 1.29623794555664, -0.0102570876479149, 31800000, 0, 0, 0
31.9, 0.0923494622111321, 1.27182376384735, -0.00176987587474287, 31900000, 0, 0, 0
32, 0.0923620164394379, 1.28832638263702, -0.0836210921406746, 32000000, 0, 0, 0
32.1, 0.0923742428421974, 1.2744048833847, -0.00494020152837038, 32100000, 0, 0, 0
32.2, 0.0924889743328094, 1.29327940940857, -0.101439714431763, 32200000, 0, 0, 0
32.3, 0.092830017209053, 1.22574734687805, -0.107302285730839, 32300000, 0, 0, 0
32.4, 0.0926689654588699, 1.2647191286087, -0.159641414880753, 32400000, 0, 0, 0
32.5, 0.0925871804356575, 1.34620916843414, -0.0506861545145512, 32500000, 0, 0, 0
32.6, 0.0925871133804321, 1.22542655467987, -0.142789751291275, 32600000, 0, 0, 0
32.7, 0.0925091207027435, 1.30847227573395, -0.0965771079063416, 32700000, 0, 0, 0
32.8, 0.0926881283521652, 1.32263016700745, -0.213069096207619, 32800000, 0, 0, 0
32.9, 0.092574805021286, 1.36815226078033, -0.166493058204651, 32900000, 0, 0, 0
33, 0.0928638353943825, 1.30591821670532, -0.129022017121315, 33000000, 0, 0, 0
33.1, 0.0924147218465805, 1.27922534942627, -0.278051286935806, 33100000, 0, 0, 0
33.2, 0.0924817696213722, 1.36186707019806, -0.27167683839798, 33200000, 0, 0, 0
33.3, 0.0927613154053688, 1.27722001075745, -0.209093645215034, 33300000, 0, 0, 0
33.4, 0.0924041792750359, 1.37870717048645, -0.301796495914459, 33400000, 0, 0, 0
33.5, 0.092767521739006, 1.32583940029144, -0.24491859972477, 33500000, 0, 0, 0
33.6, 0.0924028754234314, 1.29159104824066, -0.273145765066147, 33600000, 0, 0, 0
33.7, 0.0925246924161911, 1.41418766975403, -0.397866398096085, 33700000, 0, 0, 0
33.8, 0.0927513092756271, 1.43748307228088, -0.395770817995071, 33800000, 0, 0, 0
33.9, 0.0928340032696724, 1.33328688144684, -0.365782558917999, 33900000, 0, 0, 0
34, 0.0928439199924469, 1.34233260154724, -0.483377486467361, 34000000, 0, 0, 0
34.1, 0.0927133187651634, 1.4407422542572, -0.549136996269226, 34100000, 0, 0, 0
34.2, 0.0926598757505417, 1.36115550994873, -0.556962907314301, 34200000, 0, 0, 0
34.3, 0.092655323445797, 1.35935461521149, -0.560090601444244, 34300000, 0, 0, 0
34.4, 0.0928295031189919, 1.38438177108765, -0.557679891586304, 34400000, 0, 0, 0
34.5, 0.0928186252713203, 1.46450567245483, -0.60997998714447, 34500000, 0, 0, 0
34.6, 0.0927296429872513, 1.32620716094971, -0.666420936584473, 34600000, 0, 0, 0
34.7, 0.0923753529787064, 1.40299654006958, -0.7341268658638, 34700000, 0, 0, 0
34.8, 0.0926708057522774, 1.41755247116089, -0.700214624404907, 34800000, 0, 0, 0
34.9, 0.0926221832633018, 1.42655825614929, -0.738021314144135, 34900000, 0, 0, 0
35, 0.0928891152143478, 1.3865259885788, -0.706122159957886, 35000000, 0, 0, 0
35.1, 0.0927532017230988, 1.37036597728729, -0.823307037353516, 35100000, 0, 0, 0
35.2, 0.0930322334170341, 1.42281532287598, -0.754119396209717, 35200000, 0, 0, 0
35.3, 0.0927786603569984, 1.41724896430969, -0.796770811080933, 35300000, 0, 0, 0
35.4, 0.0929362401366234, 1.46774768829346, -0.737022697925568, 35400000, 0, 0, 0
35.5, 0.0924173966050148, 1.40135824680328, -0.832133591175079, 35500000, 0, 0, 0
35.6, 0.0927406549453735, 1.43793797492981, -0.871475994586945, 35600000, 0, 0, 0
35.7, 0.0927166044712067, 1.53960585594177, -0.798043966293335, 35700000, 0, 0, 0
35.8, 0.0925088599324226, 1.38053095340729, -0.845407783985138, 35800000, 0, 0, 0
35.9, 0.09217269718647, 1.38012599945068, -0.805973291397095, 35900000, 0, 0, 0
36, 0.0926552936434746, 1.4324859380722, -0.782597959041595, 36000000, 0, 0, 0
36.1, 0.0923529714345932, 1.37241971492767, -0.810086309909821, 36100000, 0, 0, 0
36.2, 0.0931866392493248, 1.46395719051361, -0.76592093706131, 36200000, 0, 0, 0
36.3, 0.0931615009903908, 1.47013819217682, -0.821148216724396, 36300000, 0, 0, 0
36.4, 0.0931949391961098, 1.37173449993134, -0.798492789268494, 36400000, 0, 0, 0
36.5, 0.0932675078511238, 1.43275797367096, -0.87833833694458, 36500000, 0, 0, 0
36.6, 0.0929693281650543, 1.43164193630219, -0.841963887214661, 36600000, 0, 0, 0
36.7, 0.0932551026344299, 1.41639471054077, -0.766358733177185, 36700000, 0, 0, 0
36.8, 0.0933519676327705, 1.36555433273315, -0.792603135108948, 36800000, 0, 0, 0
36.9, 0.0927594378590584, 1.41545355319977, -0.866970479488373, 36900000, 0, 0, 0
37, 0.0927900075912476, 1.42631793022156, -0.846231520175934, 37000000, 0, 0, 0
37.1, 0.0927719920873642, 1.43914413452148, -0.846376061439514, 37100000, 0, 0, 0
37.2, 0.0929237231612206, 1.42491161823273, -0.892919421195984, 37200000, 0, 0, 0
37.3, 0.0926713868975639, 1.4983286857605, -0.784441232681274, 37300000, 0, 0, 0
37.4, 0.0922259092330933, 1.36347603797913, -0.861173510551453, 37400000, 0, 0, 0
37.5, 0.0928771421313286, 1.4243997335434, -0.807494938373566, 37500000, 0, 0, 0
37.6, 0.0930265858769417, 1.43182098865509, -0.890026569366455, 37600000, 0, 0, 0
37.7, 0.0928610563278198, 1.37770962715149, -0.832922756671906, 37700000, 0, 0, 0
37.8, 0.0926262512803078, 1.45013475418091, -0.799720048904419, 37800000, 0, 0, 0
37.9, 0.0930366814136505, 1.37738370895386, -0.85941356420517, 37900000, 0, 0, 0
38, 0.0926670357584953, 1.42262446880341, -0.774505794048309, 38000000, 0, 0, 0
38.1, 0.0926144644618034, 1.40757703781128, -0.833060264587402, 38100000, 0, 0, 0
38.2, 0.0930239707231522, 1.37333989143372, -0.849653959274292, 38200000, 0, 0, 0
38.3, 0.0928805619478226, 1.34241151809692, -0.805599689483643, 38300000, 0, 0, 0
38.4, 0.0933133214712143, 1.39474654197693, -0.878534197807312, 38400000, 0, 0, 0
38.5, 0.0926929265260696, 1.44144630432129, -0.819401443004608, 38500000, 0, 0, 0
38.6, 0.0929022505879402, 1.47007024288177, -0.830096125602722, 38600000, 0, 0, 0
38.7, 0.0926474034786224, 1.3956139087677, -0.793028652667999, 38700000, 0, 0, 0
38.8, 0.0931143015623093, 1.41532826423645, -0.886188507080078, 38800000, 0, 0, 0
38.9, 0.0927544683218002, 1.48020756244659, -0.864432036876678, 38900000, 0, 0, 0
39, 0.0925037488341331, 1.42493271827698, -0.806769609451294, 39000000, 0, 0, 0
39.1, 0.0929212346673012, 1.38176989555359, -0.869152784347534, 39100000, 0, 0, 0
39.2, 0.0927931144833565, 1.31457018852234, -0.873334407806396, 39200000, 0, 0, 0
39.3, 0.0927325636148453, 1.41773152351379, -0.842396974563599, 39300000, 0, 0, 0
39.4, 0.0927755534648895, 1.42492508888245, -0.836824715137482, 39400000, 0, 0, 0
39.5, 0.092879094183445, 1.42716991901398, -0.849065363407135, 39500000, 0, 0, 0
39.6, 0.093018963932991, 1.36868786811829, -0.748855710029602, 39600000, 0, 0, 0
39.7, 0.0927956774830818, 1.42941057682037, -0.938454747200012, 39700000, 0, 0, 0
39.8, 0.0926207005977631, 1.36026966571808, -0.772486090660095, 39800000, 0, 0, 0
39.9, 0.0925577431917191, 1.43739759922028, -0.858224213123322, 39900000, 0, 0, 0
40, 0.0925649106502533, 1.34971213340759, -0.896527290344238, 40000000, 0, 0, 0
40.1, 0.0929979830980301, 1.4009815454483, -0.86481773853302, 40100000, 0, 0, 0
40.2, 0.0926788151264191, 1.42083740234375, -0.813707590103149, 40200000, 0, 0, 0
40.3, 0.0931181386113167, 1.37796139717102, -0.842644810676575, 40300000, 0, 0, 0
40.4, 0.0928017944097519, 1.3758350610733, -0.814430594444275, 40400000, 0, 0, 0
40.5, 0.092715710401535, 1.4006028175354, -0.775460720062256, 40500000, 0, 0, 0
40.6, 0.092626079916954, 1.41438269615173, -0.87981903553009, 40600000, 0, 0, 0
40.7, 0.0925633609294891, 1.42896699905396, -0.881836473941803, 40700000, 0, 0, 0
40.8, 0.0927912816405296, 1.3624472618103, -0.824069082736969, 40800000, 0, 0, 0
40.9, 0.0927156805992126, 1.28746569156647, -0.890468955039978, 40900000, 0, 0, 0
41, 0.0927631333470345, 1.38415431976318, -0.916110217571259, 41000000, 0, 0, 0
41.1, 0.0928106009960175, 1.41332054138184, -0.887648344039917, 41100000, 0, 0, 0
41.2, 0.0925334393978119, 1.42634642124176, -0.852722525596619, 41200000, 0, 0, 0
41.3, 0.0925107151269913, 1.39876174926758, -0.756273627281189, 41300000, 0, 0, 0
41.4, 0.0927613377571106, 1.36739361286163, -0.837720692157745, 41400000, 0, 0, 0
41.5, 0.0924036949872971, 1.34362196922302, -0.847212851047516, 41500000, 0, 0, 0
41.6, 0.0922467634081841, 1.42098689079285, -0.807124137878418, 41600000, 0, 0, 0
41.7, 0.0925132483243942, 1.42622125148773, -0.853264927864075, 41700000, 0, 0, 0
41.8, 0.0926218554377556, 1.39197909832001, -0.925722777843475, 41800000, 0, 0, 0
41.9, 0.0928073823451996, 1.42386591434479, -0.795258402824402, 41900000, 0, 0, 0
42, 0.0925328060984612, 1.36391687393188, -0.837032198905945, 42000000, 0, 0, 0
42.1, 0.0926977843046188, 1.30631303787231, -0.808260142803192, 42100000, 0, 0, 0
42.2, 0.0927921459078789, 1.32281970977783, -0.858834385871887, 42200000, 0, 0, 0
42.3, 0.0927431732416153, 1.42200863361359, -0.814561545848846, 42300000, 0, 0, 0
42.4, 0.0929520279169083, 1.33769261837006, -0.824688494205475, 42400000, 0, 0, 0
42.5, 0.0923762544989586, 1.40793442726135, -0.84806877374649, 42500000, 0, 0, 0
42.6, 0.0929523184895515, 1.38988637924194, -0.868928670883179, 42600000, 0, 0, 0
42.7, 0.0928344875574112, 1.37692499160767, -0.832322597503662, 42700000, 0, 0, 0
42.8, 0.0929338037967682, 1.37317621707916, -0.822053134441376, 42800000, 0, 0, 0
42.9, 0.0929800644516945, 1.44173157215118, -0.830650985240936, 42900000, 0, 0, 0
43, 0.092900924384594, 1.3711895942688, -0.861313343048096, 43000000, 0, 0, 0
43.1, 0.092563159763813, 1.36669683456421, -0.840739786624908, 43100000, 0, 0, 0
43.2, 0.0930464342236519, 1.35482597351074, -0.782338619232178, 43200000, 0, 0, 0
43.3, 0.0929758995771408, 1.49098038673401, -0.894802689552307, 43300000, 0, 0, 0
