Meter S/N:, "REV_FA_2_OPT_MOD"
Sensor, Thermo, Single, ENB075, PM-Pro150 HD
Date, 3/25/2015 1:27:43 PM
Units, W
Timestamp, Measurement, Sequence, Flags, Flags (interpreted), Period
0.0000000, -7.49053E-001, 0, 0, 0, 0
0.0000016, -8.29881E-001, 1, 0, 0, 0
0.0000032, -9.10710E-001, 2, 0, 0, 0
0.0000048, -7.16721E-001, 3, 0, 0, 0
0.0000064, -6.72266E-001, 4, 0, 0, 0
0.0000080, -9.43041E-001, 5, 0, 0, 0
0.0000096, -8.33923E-001, 6, 0, 0, 0
0.0000112, -8.62213E-001, 7, 0, 0, 0
0.0000128, -6.07603E-001, 8, 0, 0, 0
0.0000144, -8.01591E-001, 9, 0, 0, 0
0.0000160, -6.84390E-001, 10, 0, 0, 0
0.0000176, -6.23769E-001, 11, 0, 0, 0
0.0000192, -7.20763E-001, 12, 0, 0, 0
0.0000208, -6.64183E-001, 13, 0, 0, 0
0.0000224, -4.37863E-001, 14, 0, 0, 0
0.0000240, -5.02526E-001, 15, 0, 0, 0
0.0000256, -7.93508E-001, 16, 0, 0, 0
0.0000272, -8.54130E-001, 17, 0, 0, 0
0.0000288, -9.55165E-001, 18, 0, 0, 0
0.0000304, -1.03599E+000, 19, 0, 0, 0
0.0000320, -8.46047E-001, 20, 0, 0, 0
0.0000336, -7.61177E-001, 21, 0, 0, 0
0.0000352, -8.70296E-001, 22, 0, 0, 0
0.0000368, -8.54130E-001, 23, 0, 0, 0
0.0000384, -7.28846E-001, 24, 0, 0, 0
0.0000400, -9.67290E-001, 25, 0, 0, 0
0.0000416, -8.46047E-001, 26, 0, 0, 0
0.0000432, -7.28846E-001, 27, 0, 0, 0
0.0000448, -5.14650E-001, 28, 0, 0, 0
0.0000464, -8.13716E-001, 29, 0, 0, 0
0.0000480, -5.14650E-001, 30, 0, 0, 0
0.0000496, -5.26774E-001, 31, 0, 0, 0
0.0000512, -8.25840E-001, 32, 0, 0, 0
0.0000528, -1.08045E+000, 33, 0, 0, 0
0.0000544, -9.75373E-001, 34, 0, 0, 0
0.0000560, -1.08449E+000, 35, 0, 0, 0
0.0000576, -8.54130E-001, 36, 0, 0, 0
0.0000592, -7.49053E-001, 37, 0, 0, 0
