Meter S/N:, 0639B14R
Sensor, Thermo, Single, ENB075, PM-Pro150 HD
Date, 4/1/2015 2:30:08 PM
Units, W
Cursor, 0.0002144, 0.0045728, 4.29385185, -2.81930709
Timestamp, Measurement, Sequence, Flags, FlagsInterpreted, Period
0.0005920, 6196.8955078125, 370, 0, 0, 0
0.0005936, 6470.0380859375, 371, 0, 0, 0
0.0005952, 6532.212890625, 372, 0, 0, 0
0.0005968, 6345.25537109375, 373, 0, 0, 0
0.0005984, 6484.16064453125, 374, 0, 0, 0
0.0005999, 6669.01513671875, 375, 0, 0, 0
0.0006016, 6293.166015625, 376, 0, 0, 0
0.0006032, 6210.37060546875, 377, 0, 0, 0
0.0006048, 6559.44580078125, 378, 0, 0, 0
0.0006064, 6752.251953125, 379, 0, 0, 0
0.0006080, 6394.384765625, 380, 0, 0, 0
0.0006096, 5873.13623046875, 381, 0, 0, 0
0.0006112, 6546.81005859375, 382, 0, 0, 0
0.0006128, 6840.6142578125, 383, 0, 0, 0
0.0006144, 6205.90869140625, 384, 0, 0, 0
0.0006160, 5712.89111328125, 385, 0, 0, 0
0.0006176, 6556.30859375, 386, 0, 0, 0
0.0006192, 6689.07275390625, 387, 0, 0, 0
0.0006208, 6239.818359375, 388, 0, 0, 0
0.0006223, 5972.234375, 389, 0, 0, 0
0.0006240, 6632.23291015625, 390, 0, 0, 0
0.0006256, 6455.13427734375, 391, 0, 0, 0
0.0006272, 6460.7705078125, 392, 0, 0, 0
0.0006288, 6631.0810546875, 393, 0, 0, 0
0.0006304, 6434.1865234375, 394, 0, 0, 0
0.0006320, 6364.69970703125, 395, 0, 0, 0
0.0006336, 6636.14404296875, 396, 0, 0, 0
0.0006352, 6579.18701171875, 397, 0, 0, 0
0.0006368, 6142.54638671875, 398, 0, 0, 0
0.0006384, 6352.69091796875, 399, 0, 0, 0
0.0006400, 6940.86083984375, 400, 0, 0, 0
0.0006416, 5918.15673828125, 401, 0, 0, 0
0.0006432, 5465.9189453125, 402, 0, 0, 0
0.0006447, 6793.2958984375, 403, 0, 0, 0
0.0006464, 7008.14892578125, 404, 0, 0, 0
0.0006480, 5889.9248046875, 405, 0, 0, 0
0.0006496, 5331.96142578125, 406, 0, 0, 0
0.0006512, 6764.75537109375, 407, 0, 0, 0
0.0006528, 6827.53173828125, 408, 0, 0, 0
0.0006544, 6212.09326171875, 409, 0, 0, 0
0.0006560, 5979.3916015625, 410, 0, 0, 0
0.0006576, 6815.83251953125, 411, 0, 0, 0
0.0006592, 6811.8076171875, 412, 0, 0, 0
0.0006608, 6154.39306640625, 413, 0, 0, 0
0.0006623, 5885.3828125, 414, 0, 0, 0
0.0006640, 6856.11572265625, 415, 0, 0, 0
0.0006656, 6746.47900390625, 416, 0, 0, 0
0.0006672, 5595.8115234375, 417, 0, 0, 0
0.0006688, 6059.75732421875, 418, 0, 0, 0
0.0006704, 7086.482421875, 419, 0, 0, 0
0.0006720, 6296.96533203125, 420, 0, 0, 0
0.0006736, 5390.865234375, 421, 0, 0, 0
0.0006752, 6648.3818359375, 422, 0, 0, 0
0.0006768, 7057.72021484375, 423, 0, 0, 0
0.0006784, 5824.66943359375, 424, 0, 0, 0
0.0006800, 5510.939453125, 425, 0, 0, 0
0.0006816, 6848.271484375, 426, 0, 0, 0
0.0006832, 6742.708984375, 427, 0, 0, 0
0.0006847, 6078.15576171875, 428, 0, 0, 0
0.0006864, 6388.55322265625, 429, 0, 0, 0
0.0006880, 6902.1591796875, 430, 0, 0, 0
0.0006896, 6232.37255859375, 431, 0, 0, 0
0.0006912, 6116.794921875, 432, 0, 0, 0
0.0006928, 6889.0419921875, 433, 0, 0, 0
0.0006944, 6591.0791015625, 434, 0, 0, 0
0.0006960, 6133.451171875, 435, 0, 0, 0
0.0006976, 6605.703125, 436, 0, 0, 0
0.0006992, 6929.63525390625, 437, 0, 0, 0
0.0007008, 6025.20751953125, 438, 0, 0, 0
0.0007024, 5760.474609375, 439, 0, 0, 0
0.0007040, 6876.7099609375, 440, 0, 0, 0
0.0007056, 6927.109375, 441, 0, 0, 0
0.0007071, 6086.57568359375, 442, 0, 0, 0
0.0007088, 6048.99609375, 443, 0, 0, 0
0.0007104, 6841.05615234375, 444, 0, 0, 0
0.0007120, 6684.7470703125, 445, 0, 0, 0
0.0007136, 6116.70654296875, 446, 0, 0, 0
0.0007152, 6620.53369140625, 447, 0, 0, 0
0.0007168, 6784.32421875, 448, 0, 0, 0
0.0007184, 6442.8955078125, 449, 0, 0, 0
0.0007200, 6465.2080078125, 450, 0, 0, 0
0.0007216, 6708.81005859375, 451, 0, 0, 0
0.0007232, 6540.93359375, 452, 0, 0, 0
0.0007248, 6353.69384765625, 453, 0, 0, 0
0.0007264, 6578.0458984375, 454, 0, 0, 0
0.0007280, 6550.60400390625, 455, 0, 0, 0
0.0007295, 6709.263671875, 456, 0, 0, 0
0.0007312, 6550.962890625, 457, 0, 0, 0
0.0007328, 6224.0224609375, 458, 0, 0, 0
0.0007344, 6658.27587890625, 459, 0, 0, 0
0.0007360, 6640.296875, 460, 0, 0, 0
0.0007376, 6323.17626953125, 461, 0, 0, 0
0.0007392, 6580.8291015625, 462, 0, 0, 0
0.0007408, 6835.44482421875, 463, 0, 0, 0
0.0007424, 6212.34326171875, 464, 0, 0, 0
0.0007440, 6334.607421875, 465, 0, 0, 0
0.0007456, 7079.2001953125, 466, 0, 0, 0
0.0007471, 6346.6689453125, 467, 0, 0, 0
0.0007488, 5749.37841796875, 468, 0, 0, 0
0.0007504, 6632.41064453125, 469, 0, 0, 0
0.0007520, 7034.884765625, 470, 0, 0, 0
0.0007536, 5988.93505859375, 471, 0, 0, 0
0.0007552, 5957.080078125, 472, 0, 0, 0
0.0007568, 6986.3232421875, 473, 0, 0, 0
0.0007584, 6360.48974609375, 474, 0, 0, 0
0.0007600, 5870.35986328125, 475, 0, 0, 0
0.0007616, 6902.20263671875, 476, 0, 0, 0
0.0007632, 6796.55517578125, 477, 0, 0, 0
0.0007648, 6152.537109375, 478, 0, 0, 0
0.0007664, 6451.73193359375, 479, 0, 0, 0
0.0007680, 6849.40625, 480, 0, 0, 0
0.0007695, 6228.39599609375, 481, 0, 0, 0
0.0007712, 6098.63623046875, 482, 0, 0, 0
0.0007728, 6639.1923828125, 483, 0, 0, 0
0.0007744, 6776.33056640625, 484, 0, 0, 0
0.0007760, 6395.71044921875, 485, 0, 0, 0
0.0007776, 5951.11572265625, 486, 0, 0, 0
0.0007792, 6930.2998046875, 487, 0, 0, 0
0.0007808, 6926.1337890625, 488, 0, 0, 0
0.0007824, 5780.62060546875, 489, 0, 0, 0
0.0007840, 5975.6982421875, 490, 0, 0, 0
0.0007856, 7080.87109375, 491, 0, 0, 0
0.0007872, 6435.693359375, 492, 0, 0, 0
0.0007888, 5816.09814453125, 493, 0, 0, 0
0.0007904, 6485.52490234375, 494, 0, 0, 0
0.0007919, 6912.3642578125, 495, 0, 0, 0
0.0007936, 6389.17138671875, 496, 0, 0, 0
0.0007952, 6273.36572265625, 497, 0, 0, 0
0.0007968, 6885.93994140625, 498, 0, 0, 0
0.0007984, 6568.77294921875, 499, 0, 0, 0
0.0008000, 6156.94873046875, 500, 0, 0, 0
0.0008016, 6380.8212890625, 501, 0, 0, 0
0.0008032, 6967.89990234375, 502, 0, 0, 0
0.0008048, 6489.2265625, 503, 0, 0, 0
0.0008064, 6261.48828125, 504, 0, 0, 0
0.0008080, 6679.73974609375, 505, 0, 0, 0
0.0008095, 6347.1064453125, 506, 0, 0, 0
0.0008112, 6499.2421875, 507, 0, 0, 0
0.0008128, 6677.9833984375, 508, 0, 0, 0
0.0008144, 6669.27978515625, 509, 0, 0, 0
0.0008160, 6442.25244140625, 510, 0, 0, 0
0.0008176, 6543.40771484375, 511, 0, 0, 0
0.0008192, 6509.6533203125, 512, 0, 0, 0
0.0008208, 6332.08935546875, 513, 0, 0, 0
0.0008224, 6981.794921875, 514, 0, 0, 0
0.0008240, 6543.716796875, 515, 0, 0, 0
0.0008256, 5856.56787109375, 516, 0, 0, 0
0.0008272, 6699.9853515625, 517, 0, 0, 0
0.0008288, 6852.3486328125, 518, 0, 0, 0
0.0008304, 6060.02197265625, 519, 0, 0, 0
0.0008320, 6405.3857421875, 520, 0, 0, 0
0.0008336, 6890.84814453125, 521, 0, 0, 0
0.0008352, 6372.1005859375, 522, 0, 0, 0
0.0008368, 6378.568359375, 523, 0, 0, 0
0.0008384, 6672.99072265625, 524, 0, 0, 0
0.0008400, 6282.93798828125, 525, 0, 0, 0
0.0008416, 6579.63623046875, 526, 0, 0, 0
0.0008432, 6924.29296875, 527, 0, 0, 0
0.0008448, 6257.36767578125, 528, 0, 0, 0
0.0008464, 6244.87109375, 529, 0, 0, 0
0.0008480, 6861.158203125, 530, 0, 0, 0
0.0008496, 6416.4755859375, 531, 0, 0, 0
0.0008512, 6422.3544921875, 532, 0, 0, 0
0.0008528, 6463.0361328125, 533, 0, 0, 0
0.0008544, 6632.6318359375, 534, 0, 0, 0
0.0008560, 6758.74658203125, 535, 0, 0, 0
0.0008576, 6177.3671875, 536, 0, 0, 0
0.0008592, 6336.37548828125, 537, 0, 0, 0
0.0008608, 6852.76416015625, 538, 0, 0, 0
0.0008624, 6556.7060546875, 539, 0, 0, 0
0.0008640, 6585.95458984375, 540, 0, 0, 0
0.0008656, 6389.73828125, 541, 0, 0, 0
0.0008672, 6470.02294921875, 542, 0, 0, 0
0.0008688, 6720.99755859375, 543, 0, 0, 0
0.0008704, 6272.03662109375, 544, 0, 0, 0
0.0008720, 6142.64111328125, 545, 0, 0, 0
0.0008736, 7026.7490234375, 546, 0, 0, 0
0.0008752, 6710.4501953125, 547, 0, 0, 0
0.0008768, 5858.1728515625, 548, 0, 0, 0
0.0008784, 6270.54541015625, 549, 0, 0, 0
0.0008800, 6801.380859375, 550, 0, 0, 0
0.0008816, 6307.0009765625, 551, 0, 0, 0
0.0008832, 6314.54931640625, 552, 0, 0, 0
0.0008848, 6755.56591796875, 553, 0, 0, 0
0.0008864, 6657.52734375, 554, 0, 0, 0
0.0008880, 6563.51025390625, 555, 0, 0, 0
0.0008896, 6554.58544921875, 556, 0, 0, 0
0.0008912, 6428.49267578125, 557, 0, 0, 0
0.0008928, 6319.23193359375, 558, 0, 0, 0
0.0008944, 6701.27685546875, 559, 0, 0, 0
0.0008960, 6810.1162109375, 560, 0, 0, 0
0.0008976, 6044.77978515625, 561, 0, 0, 0
0.0008992, 6182.65185546875, 562, 0, 0, 0
0.0009008, 6812.73583984375, 563, 0, 0, 0
0.0009024, 6466.27099609375, 564, 0, 0, 0
0.0009040, 6164.15673828125, 565, 0, 0, 0
0.0009056, 6885.2373046875, 566, 0, 0, 0
0.0009072, 6671.2236328125, 567, 0, 0, 0
0.0009088, 6176.0419921875, 568, 0, 0, 0
0.0009104, 6434.103515625, 569, 0, 0, 0
0.0009120, 6752.7275390625, 570, 0, 0, 0
0.0009136, 6669.287109375, 571, 0, 0, 0
0.0009152, 6557.63427734375, 572, 0, 0, 0
0.0009168, 6165.6591796875, 573, 0, 0, 0
0.0009184, 6278.15185546875, 574, 0, 0, 0
0.0009200, 6846.0927734375, 575, 0, 0, 0
0.0009216, 6585.61328125, 576, 0, 0, 0
0.0009232, 6109.240234375, 577, 0, 0, 0
0.0009248, 6717.2607421875, 578, 0, 0, 0
0.0009264, 6734.62353515625, 579, 0, 0, 0
0.0009280, 6178.44189453125, 580, 0, 0, 0
0.0009296, 6270.76611328125, 581, 0, 0, 0
0.0009312, 6697.64306640625, 582, 0, 0, 0
0.0009328, 6708.50048828125, 583, 0, 0, 0
0.0009344, 6384.267578125, 584, 0, 0, 0
0.0009360, 6359.791015625, 585, 0, 0, 0
0.0009376, 6507.134765625, 586, 0, 0, 0
0.0009392, 6696.14208984375, 587, 0, 0, 0
0.0009408, 6388.98486328125, 588, 0, 0, 0
0.0009424, 6533.24609375, 589, 0, 0, 0
0.0009440, 6613.5234375, 590, 0, 0, 0
0.0009456, 6333.01416015625, 591, 0, 0, 0
0.0009472, 6597.9326171875, 592, 0, 0, 0
0.0009488, 6590.6376953125, 593, 0, 0, 0
0.0009504, 6403.4423828125, 594, 0, 0, 0
0.0009520, 6350.02685546875, 595, 0, 0, 0
0.0009536, 6574.3349609375, 596, 0, 0, 0
0.0009552, 6694.0654296875, 597, 0, 0, 0
0.0009568, 6476.38525390625, 598, 0, 0, 0
0.0009584, 5496.35986328125, 599, 0, 0, 0
0.0009600, 6608.302734375, 600, 0, 0, 0
0.0009616, 7025.97705078125, 601, 0, 0, 0
0.0009632, 5646.255859375, 602, 0, 0, 0
0.0009648, 5581.5849609375, 603, 0, 0, 0
0.0009664, 7044.697265625, 604, 0, 0, 0
0.0009680, 6427.80517578125, 605, 0, 0, 0
0.0009696, 6022.77734375, 606, 0, 0, 0
0.0009712, 6734.4912109375, 607, 0, 0, 0
0.0009728, 6472.56396484375, 608, 0, 0, 0
0.0009744, 5968.11962890625, 609, 0, 0, 0
0.0009760, 6889.97265625, 610, 0, 0, 0
0.0009776, 6683.41748046875, 611, 0, 0, 0
0.0009792, 5940.46826171875, 612, 0, 0, 0
0.0009808, 6445.28173828125, 613, 0, 0, 0
0.0009824, 6767.22900390625, 614, 0, 0, 0
0.0009840, 6203.39111328125, 615, 0, 0, 0
0.0009856, 6412.4990234375, 616, 0, 0, 0
0.0009872, 6802.26513671875, 617, 0, 0, 0
0.0009888, 6242.18115234375, 618, 0, 0, 0
0.0009904, 6254.4189453125, 619, 0, 0, 0
0.0009920, 6695.12548828125, 620, 0, 0, 0
0.0009936, 6627.13671875, 621, 0, 0, 0
0.0009951, 6551.7119140625, 622, 0, 0, 0
0.0009968, 6405.7392578125, 623, 0, 0, 0
0.0009984, 6180.0625, 624, 0, 0, 0
0.0010000, 6650.76806640625, 625, 0, 0, 0
0.0010016, 6645.90771484375, 626, 0, 0, 0
0.0010032, 6600.458984375, 627, 0, 0, 0
0.0010048, 6338.9970703125, 628, 0, 0, 0
0.0010064, 6471.50048828125, 629, 0, 0, 0
0.0010080, 6481.3828125, 630, 0, 0, 0
0.0010096, 6630.5771484375, 631, 0, 0, 0
0.0010112, 6324.46142578125, 632, 0, 0, 0
0.0010127, 6463.61669921875, 633, 0, 0, 0
0.0010144, 6413.3828125, 634, 0, 0, 0
0.0010160, 6803.50244140625, 635, 0, 0, 0
0.0010176, 6521.80322265625, 636, 0, 0, 0
0.0010192, 5982.08642578125, 637, 0, 0, 0
0.0010208, 6352.236328125, 638, 0, 0, 0
