Meter S/N:, 0639B14R
Sensor, Thermo, Single, ENB075, PM-Pro150 HD
Date, 4/1/2015 2:33:27 PM
Units, W
Cursor, 0.0000000, 0.0063168, 61.58622425, -1.03342310
0.0000560, -0.345164924860001, 35, 0, 0, 0
0.0000576, -0.786976039409637, 36, 0, 0, 0
0.0000592, -0.389346033334732, 37, 0, 0, 0
0.0000608, -1.31714940071106, 38, 0, 0, 0
0.0000624, -0.0358971506357193, 39, 0, 0, 0
0.0000640, 0.140827283263206, 40, 0, 0, 0
0.0000656, -0.300983816385269, 41, 0, 0, 0
0.0000671, -0.256802707910538, 42, 0, 0, 0
0.0000688, -0.8753382563591, 43, 0, 0, 0
0.0000704, -1.40551173686981, 44, 0, 0, 0
0.0000720, -1.84732270240784, 45, 0, 0, 0
0.0000736, -0.654432773590088, 46, 0, 0, 0
0.0000752, -0.300983816385269, 47, 0, 0, 0
0.0000768, -1.75896060466766, 48, 0, 0, 0
0.0000784, -2.244952917099, 49, 0, 0, 0
0.0000800, -1.05206274986267, 50, 0, 0, 0
0.0000816, -1.27296829223633, 51, 0, 0, 0
0.0000832, -1.58223617076874, 52, 0, 0, 0
0.0000848, 0.538457334041595, 53, 0, 0, 0
0.0000864, 0.229189515113831, 54, 0, 0, 0
0.0000880, 0.405913978815079, 55, 0, 0, 0
0.0000896, 0.538457334041595, 56, 0, 0, 0
0.0000911, 0.0524650737643242, 57, 0, 0, 0
0.0000928, 0.361732870340347, 58, 0, 0, 0
0.0000944, -0.610251605510712, 59, 0, 0, 0
0.0000960, -0.433527171611786, 60, 0, 0, 0
0.0000976, -0.878002345561981, 61, 0, 0, 0
0.0000992, -0.344114422798157, 62, 0, 0, 0
0.0001008, -1.05206274986267, 63, 0, 0, 0
0.0001024, 0.361732870340347, 64, 0, 0, 0
0.0001040, 0.0524650737643242, 65, 0, 0, 0
0.0001056, -0.742794990539551, 66, 0, 0, 0
0.0001072, 0.273370653390884, 67, 0, 0, 0
0.0001088, -0.212621614336967, 68, 0, 0, 0
0.0001104, -0.698613822460175, 69, 0, 0, 0
0.0001120, 0.0524650737643242, 70, 0, 0, 0
0.0001136, -0.919519424438477, 71, 0, 0, 0
0.0001152, -0.345164924860001, 72, 0, 0, 0
0.0001168, 0.361732870340347, 73, 0, 0, 0
0.0001184, -0.168440490961075, 74, 0, 0, 0
0.0001200, -0.345164924860001, 75, 0, 0, 0
0.0001216, -0.831157207489014, 76, 0, 0, 0
0.0001232, 0.272538661956787, 77, 0, 0, 0
0.0001248, -0.654432773590088, 78, 0, 0, 0
0.0001264, 0.361732870340347, 79, 0, 0, 0
0.0001280, -0.345164924860001, 80, 0, 0, 0
0.0001296, -0.345164924860001, 81, 0, 0, 0
0.0001312, -0.56607049703598, 82, 0, 0, 0
0.0001328, 0.671000599861145, 83, 0, 0, 0
0.0001343, -0.0358971506357193, 84, 0, 0, 0
0.0001360, -0.345164924860001, 85, 0, 0, 0
0.0001376, -0.612108886241913, 86, 0, 0, 0
0.0001392, -0.212621614336967, 87, 0, 0, 0
0.0001408, -0.610251605510712, 88, 0, 0, 0
0.0001424, -1.49387383460999, 89, 0, 0, 0
0.0001440, -1.62641727924347, 90, 0, 0, 0
0.0001455, -1.71477937698364, 91, 0, 0, 0
0.0001472, -2.68676400184631, 92, 0, 0, 0
0.0001488, -1.53805494308472, 93, 0, 0, 0
0.0001504, -1.53805494308472, 94, 0, 0, 0
0.0001520, -1.62641727924347, 95, 0, 0, 0
0.0001536, -1.44969272613525, 96, 0, 0, 0
0.0001552, -1.18460607528687, 97, 0, 0, 0
0.0001568, -1.36133050918579, 98, 0, 0, 0
0.0001584, -1.14042496681213, 99, 0, 0, 0
0.0001600, 0.0524650737643242, 100, 0, 0, 0
0.0001616, 0.582638382911682, 101, 0, 0, 0
0.0001632, -2.06822824478149, 102, 0, 0, 0
0.0001648, -1.84732270240784, 103, 0, 0, 0
0.0001664, -1.58223617076874, 104, 0, 0, 0
0.0001680, -0.610251605510712, 105, 0, 0, 0
0.0001696, 0.00828395877033472, 106, 0, 0, 0
0.0001711, -0.610251605510712, 107, 0, 0, 0
0.0001728, -0.476254373788834, 108, 0, 0, 0
0.0001744, -0.654432773590088, 109, 0, 0, 0
0.0001760, -0.698613822460175, 110, 0, 0, 0
0.0001776, 0.0524650737643242, 111, 0, 0, 0
0.0001792, -0.389346033334732, 112, 0, 0, 0
0.0001808, -0.0800782665610313, 113, 0, 0, 0
0.0001823, -0.433527171611786, 114, 0, 0, 0
0.0001840, -0.168440490961075, 115, 0, 0, 0
0.0001856, 0.494276195764542, 116, 0, 0, 0
0.0001872, -0.8753382563591, 117, 0, 0, 0
0.0001888, -0.300983816385269, 118, 0, 0, 0
0.0001904, -0.168953135609627, 119, 0, 0, 0
0.0001920, -0.345164924860001, 120, 0, 0, 0
0.0001936, -0.300983816385269, 121, 0, 0, 0
0.0001952, -1.00788164138794, 122, 0, 0, 0
0.0001968, -0.654432773590088, 123, 0, 0, 0
0.0001984, -0.168440490961075, 124, 0, 0, 0
0.0002000, -1.00788164138794, 125, 0, 0, 0
0.0002016, 1.06863057613373, 126, 0, 0, 0
0.0002032, -0.698613822460175, 127, 0, 0, 0
0.0002048, -0.433527171611786, 128, 0, 0, 0
0.0002064, -0.786976039409637, 129, 0, 0, 0
0.0002080, -1.18460607528687, 130, 0, 0, 0
0.0002096, -0.610251605510712, 131, 0, 0, 0
0.0002112, -0.8753382563591, 132, 0, 0, 0
0.0002128, -0.654432773590088, 133, 0, 0, 0
0.0002144, -0.56607049703598, 134, 0, 0, 0
0.0002160, -0.608394324779511, 135, 0, 0, 0
0.0002176, -1.44969272613525, 136, 0, 0, 0
0.0002192, 0.00828395877033472, 137, 0, 0, 0
0.0002208, 0.273370653390884, 138, 0, 0, 0
0.0002224, -0.212621614336967, 139, 0, 0, 0
0.0002240, -0.256802707910538, 140, 0, 0, 0
0.0002256, 1.15699291229248, 141, 0, 0, 0
0.0002272, -0.0800782665610313, 142, 0, 0, 0
0.0002288, 0.229189515113831, 143, 0, 0, 0
0.0002304, -0.789371192455292, 144, 0, 0, 0
0.0002320, 0.0524650737643242, 145, 0, 0, 0
0.0002336, -0.256802707910538, 146, 0, 0, 0
0.0002352, -0.0800782665610313, 147, 0, 0, 0
0.0002368, -0.610251605510712, 148, 0, 0, 0
0.0002384, -0.433527171611786, 149, 0, 0, 0
0.0002400, 0.405913978815079, 150, 0, 0, 0
0.0002416, -0.168440490961075, 151, 0, 0, 0
0.0002432, -1.00788164138794, 152, 0, 0, 0
0.0002448, -0.124259375035763, 153, 0, 0, 0
0.0002464, -0.345164924860001, 154, 0, 0, 0
0.0002480, -0.389346033334732, 155, 0, 0, 0
0.0002496, -0.698613822460175, 156, 0, 0, 0
0.0002512, 0.757051765918732, 157, 0, 0, 0
0.0002528, -1.71477937698364, 158, 0, 0, 0
0.0002544, -0.345164924860001, 159, 0, 0, 0
0.0002560, -1.62641727924347, 160, 0, 0, 0
0.0002575, -0.833686828613281, 161, 0, 0, 0
0.0002592, 0.00828395877033472, 162, 0, 0, 0
0.0002608, -0.612108886241913, 163, 0, 0, 0
0.0002624, -1.31714940071106, 164, 0, 0, 0
0.0002640, -0.784580945968628, 165, 0, 0, 0
0.0002656, -0.345164924860001, 166, 0, 0, 0
0.0002672, -1.27296829223633, 167, 0, 0, 0
0.0002687, -1.58223617076874, 168, 0, 0, 0
0.0002704, -1.67059826850891, 169, 0, 0, 0
0.0002720, -1.00788164138794, 170, 0, 0, 0
0.0002736, -0.300983816385269, 171, 0, 0, 0
0.0002752, -2.20077180862427, 172, 0, 0, 0
0.0002768, -0.922317981719971, 173, 0, 0, 0
0.0002784, 0.140827283263206, 174, 0, 0, 0
0.0002799, 0.229189515113831, 175, 0, 0, 0
0.0002816, 0.626819550991058, 176, 0, 0, 0
0.0002832, 0.0524650737643242, 177, 0, 0, 0
0.0002848, 0.140827283263206, 178, 0, 0, 0
0.0002864, -0.742794990539551, 179, 0, 0, 0
0.0002880, -0.389346033334732, 180, 0, 0, 0
0.0002896, 0.45009508728981, 181, 0, 0, 0
0.0002911, 0.803543984889984, 182, 0, 0, 0
0.0002928, -0.610251605510712, 183, 0, 0, 0
0.0002944, -0.963700532913208, 184, 0, 0, 0
0.0002960, -1.62641727924347, 185, 0, 0, 0
0.0002976, -0.433527171611786, 186, 0, 0, 0
0.0002992, -1.00788164138794, 187, 0, 0, 0
0.0003008, -0.168440490961075, 188, 0, 0, 0
0.0003024, 0.407149374485016, 189, 0, 0, 0
0.0003040, 0.00828395877033472, 190, 0, 0, 0
0.0003056, -1.0962438583374, 191, 0, 0, 0
0.0003072, -1.49387383460999, 192, 0, 0, 0
0.0003088, -1.62641727924347, 193, 0, 0, 0
0.0003104, 0.00828395877033472, 194, 0, 0, 0
0.0003120, 0.00828395877033472, 195, 0, 0, 0
0.0003136, -0.0800782665610313, 196, 0, 0, 0
0.0003152, -0.521889388561249, 197, 0, 0, 0
0.0003168, 0.538457334041595, 198, 0, 0, 0
0.0003184, -0.786976039409637, 199, 0, 0, 0
0.0003200, 0.847725093364716, 200, 0, 0, 0
0.0003216, -1.0962438583374, 201, 0, 0, 0
0.0003232, 0.98026841878891, 202, 0, 0, 0
0.0003248, 1.11281180381775, 203, 0, 0, 0
0.0003264, 0.847725093364716, 204, 0, 0, 0
0.0003280, -0.345164924860001, 205, 0, 0, 0
0.0003296, -1.00788164138794, 206, 0, 0, 0
0.0003311, -0.831157207489014, 207, 0, 0, 0
0.0003328, -1.93568503856659, 208, 0, 0, 0
0.0003344, -0.742794990539551, 209, 0, 0, 0
0.0003360, -0.389346033334732, 210, 0, 0, 0
0.0003376, -2.02404713630676, 211, 0, 0, 0
0.0003392, -1.58223617076874, 212, 0, 0, 0
0.0003408, 0.185008406639099, 213, 0, 0, 0
0.0003423, -1.45410490036011, 214, 0, 0, 0
0.0003440, -0.256802707910538, 215, 0, 0, 0
0.0003456, -0.0803219825029373, 216, 0, 0, 0
0.0003472, 0.185008406639099, 217, 0, 0, 0
0.0003488, 0.0969403237104416, 218, 0, 0, 0
0.0003504, 0.715181767940521, 219, 0, 0, 0
0.0003520, -0.656424522399902, 220, 0, 0, 0
0.0003535, -0.610251605510712, 221, 0, 0, 0
0.0003552, -0.56607049703598, 222, 0, 0, 0
0.0003568, 0.185008406639099, 223, 0, 0, 0
0.0003584, 0.317551761865616, 224, 0, 0, 0
0.0003600, -0.124259375035763, 225, 0, 0, 0
0.0003616, -0.521889388561249, 226, 0, 0, 0
0.0003632, 0.317551761865616, 227, 0, 0, 0
0.0003647, -0.212621614336967, 228, 0, 0, 0
0.0003664, -0.610251605510712, 229, 0, 0, 0
0.0003680, 0.405913978815079, 230, 0, 0, 0
0.0003696, 0.00830917060375214, 231, 0, 0, 0
0.0003712, -0.345164924860001, 232, 0, 0, 0
0.0003728, -0.521889388561249, 233, 0, 0, 0
0.0003744, -0.919519424438477, 234, 0, 0, 0
0.0003760, -0.0358971506357193, 235, 0, 0, 0
0.0003776, -0.477708280086517, 236, 0, 0, 0
0.0003792, 0.803543984889984, 237, 0, 0, 0
0.0003808, 0.626819550991058, 238, 0, 0, 0
0.0003824, 1.0275673866272, 239, 0, 0, 0
0.0003840, 0.361732870340347, 240, 0, 0, 0
0.0003856, 0.273370653390884, 241, 0, 0, 0
0.0003872, 0.45009508728981, 242, 0, 0, 0
0.0003888, -0.831157207489014, 243, 0, 0, 0
0.0003904, 0.0966461822390556, 244, 0, 0, 0
0.0003920, 0.759362876415253, 245, 0, 0, 0
0.0003936, 1.64298510551453, 246, 0, 0, 0
0.0003952, 0.759362876415253, 247, 0, 0, 0
0.0003968, 0.891906201839447, 248, 0, 0, 0
0.0003984, 0.938936233520508, 249, 0, 0, 0
0.0004000, 0.759362876415253, 250, 0, 0, 0
0.0004016, 0.891906201839447, 251, 0, 0, 0
0.0004032, 0.538457334041595, 252, 0, 0, 0
0.0004047, 0.00830917060375214, 253, 0, 0, 0
0.0004064, -0.345164924860001, 254, 0, 0, 0
0.0004080, -0.0358971506357193, 255, 0, 0, 0
0.0004096, -0.389346033334732, 256, 0, 0, 0
0.0004112, 0.185008406639099, 257, 0, 0, 0
0.0004128, -0.300983816385269, 258, 0, 0, 0
0.0004144, 0.140827283263206, 259, 0, 0, 0
0.0004160, 0.977285027503967, 260, 0, 0, 0
0.0004176, 1.4662606716156, 261, 0, 0, 0
0.0004192, 0.671000599861145, 262, 0, 0, 0
0.0004208, 0.318518221378326, 263, 0, 0, 0
0.0004224, -0.124259375035763, 264, 0, 0, 0
0.0004240, 0.184445336461067, 265, 0, 0, 0
0.0004256, 0.803543984889984, 266, 0, 0, 0
0.0004272, -0.0358971506357193, 267, 0, 0, 0
0.0004288, 1.11281180381775, 268, 0, 0, 0
0.0004304, 0.759362876415253, 269, 0, 0, 0
0.0004320, 1.86389064788818, 270, 0, 0, 0
0.0004336, 1.33371734619141, 271, 0, 0, 0
0.0004352, 1.59880399703979, 272, 0, 0, 0
0.0004368, 1.64798557758331, 273, 0, 0, 0
0.0004384, 1.024449467659, 274, 0, 0, 0
0.0004400, 1.68203139305115, 275, 0, 0, 0
0.0004416, 1.55462288856506, 276, 0, 0, 0
0.0004432, 1.11281180381775, 277, 0, 0, 0
0.0004448, 0.671000599861145, 278, 0, 0, 0
0.0004464, 0.140827283263206, 279, 0, 0, 0
0.0004480, 0.977285027503967, 280, 0, 0, 0
0.0004496, 2.12249803543091, 281, 0, 0, 0
0.0004512, 0.671000599861145, 282, 0, 0, 0
0.0004528, 0.759362876415253, 283, 0, 0, 0
0.0004544, 0.847725093364716, 284, 0, 0, 0
0.0004560, 0.405913978815079, 285, 0, 0, 0
0.0004576, 0.0524650737643242, 286, 0, 0, 0
0.0004592, 0.0963520482182503, 287, 0, 0, 0
0.0004608, 0.361732870340347, 288, 0, 0, 0
0.0004624, -0.300983816385269, 289, 0, 0, 0
0.0004640, 0.361732870340347, 290, 0, 0, 0
0.0004656, 0.582638382911682, 291, 0, 0, 0
0.0004672, 0.847725093364716, 292, 0, 0, 0
0.0004688, 1.37789845466614, 293, 0, 0, 0
0.0004704, 0.185008406639099, 294, 0, 0, 0
0.0004720, 0.45009508728981, 295, 0, 0, 0
0.0004736, 1.07188296318054, 296, 0, 0, 0
0.0004752, 1.024449467659, 297, 0, 0, 0
0.0004768, 1.4662606716156, 298, 0, 0, 0
0.0004784, 1.59880399703979, 299, 0, 0, 0
0.0004800, 0.759362876415253, 300, 0, 0, 0
0.0004816, 1.64798557758331, 301, 0, 0, 0
0.0004832, 0.626819550991058, 302, 0, 0, 0
0.0004848, 1.51503872871399, 303, 0, 0, 0
0.0004864, 1.59880399703979, 304, 0, 0, 0
0.0004880, 1.024449467659, 305, 0, 0, 0
0.0004896, 0.494276195764542, 306, 0, 0, 0
0.0004912, 1.99643409252167, 307, 0, 0, 0
0.0004928, 1.81970965862274, 308, 0, 0, 0
0.0004944, 1.81970965862274, 309, 0, 0, 0
0.0004960, 2.70333170890808, 310, 0, 0, 0
0.0004975, 2.96841859817505, 311, 0, 0, 0
0.0004992, 9.15377426147461, 312, 0, 0, 0
0.0005008, 2013.34155273438, 313, 1, TriggerDetected, 0
0.0005024, 5005.7724609375, 314, 0, 0, 0
0.0005040, 2359.41235351563, 315, 0, 0, 0
0.0005056, 2161.52490234375, 316, 0, 0, 0
0.0005072, 5856.0380859375, 317, 0, 0, 0
0.0005088, 6148.0751953125, 318, 0, 0, 0
0.0005104, 3568.07470703125, 319, 0, 0, 0
0.0005120, 3367.09497070313, 320, 0, 0, 0
0.0005136, 6470.7470703125, 321, 0, 0, 0
0.0005151, 6361.55810546875, 322, 0, 0, 0
0.0005168, 5339.51708984375, 323, 0, 0, 0
0.0005184, 4387.1484375, 324, 0, 0, 0
0.0005199, 4661.46875, 325, 0, 0, 0
0.0005216, 6457.9169921875, 326, 0, 0, 0
0.0005232, 6428.44873046875, 327, 0, 0, 0
0.0005248, 5641.93603515625, 328, 0, 0, 0
0.0005264, 5325.15771484375, 329, 0, 0, 0
0.0005280, 5977.80126953125, 330, 0, 0, 0
0.0005296, 6665.56884765625, 331, 0, 0, 0
0.0005312, 6014.869140625, 332, 0, 0, 0
0.0005328, 5277.92822265625, 333, 0, 0, 0
0.0005344, 6299.13037109375, 334, 0, 0, 0
0.0005360, 6614.1416015625, 335, 0, 0, 0
0.0005375, 5968.9619140625, 336, 0, 0, 0
0.0005392, 5881.8837890625, 337, 0, 0, 0
0.0005408, 6192.07958984375, 338, 0, 0, 0
0.0005424, 6309.7783203125, 339, 0, 0, 0
0.0005440, 6039.69921875, 340, 0, 0, 0
0.0005456, 5911.92724609375, 341, 0, 0, 0
0.0005472, 6511.02294921875, 342, 0, 0, 0
0.0005488, 6424.16259765625, 343, 0, 0, 0
0.0005504, 5744.87841796875, 344, 0, 0, 0
0.0005520, 6254.9052734375, 345, 0, 0, 0
0.0005536, 6643.08056640625, 346, 0, 0, 0
0.0005552, 6040.58251953125, 347, 0, 0, 0
0.0005568, 6055.16259765625, 348, 0, 0, 0
0.0005584, 6934.67578125, 349, 0, 0, 0
0.0005599, 6041.3779296875, 350, 0, 0, 0
0.0005616, 4866.20458984375, 351, 0, 0, 0
0.0005632, 5804.03662109375, 352, 0, 0, 0
0.0005648, 7069.11865234375, 353, 0, 0, 0
0.0005664, 6153.0234375, 354, 0, 0, 0
0.0005680, 4673.2216796875, 355, 0, 0, 0
0.0005696, 5311.99169921875, 356, 0, 0, 0
0.0005712, 7252.82421875, 357, 0, 0, 0
0.0005728, 6261.1787109375, 358, 0, 0, 0
0.0005744, 5193.76318359375, 359, 0, 0, 0
0.0005760, 6096.56005859375, 360, 0, 0, 0
0.0005776, 6836.72607421875, 361, 0, 0, 0
0.0005792, 6327.7158203125, 362, 0, 0, 0
0.0005808, 5617.4599609375, 363, 0, 0, 0
0.0005823, 6534.08544921875, 364, 0, 0, 0
0.0005840, 6725.78759765625, 365, 0, 0, 0
0.0005856, 5619.40380859375, 366, 0, 0, 0
0.0005872, 5848.65966796875, 367, 0, 0, 0
0.0005888, 7046.056640625, 368, 0, 0, 0
0.0005904, 6283.623046875, 369, 0, 0, 0
0.0005920, 5868.1435546875, 370, 0, 0, 0
0.0005936, 6740.7646484375, 371, 0, 0, 0
0.0005952, 6322.98779296875, 372, 0, 0, 0
0.0005968, 5854.80078125, 373, 0, 0, 0
0.0005984, 6559.13623046875, 374, 0, 0, 0
0.0005999, 6556.44140625, 375, 0, 0, 0
0.0006016, 5892.70849609375, 376, 0, 0, 0
0.0006032, 6281.36962890625, 377, 0, 0, 0
0.0006048, 6832.2197265625, 378, 0, 0, 0
0.0006064, 6533.7763671875, 379, 0, 0, 0
0.0006080, 6060.19921875, 380, 0, 0, 0
0.0006096, 6259.58837890625, 381, 0, 0, 0
0.0006112, 6561.78759765625, 382, 0, 0, 0
0.0006128, 6650.45849609375, 383, 0, 0, 0
0.0006144, 6601.59423828125, 384, 0, 0, 0
0.0006160, 6382.72119140625, 385, 0, 0, 0
0.0006176, 6337.96533203125, 386, 0, 0, 0
0.0006192, 6485.6630859375, 387, 0, 0, 0
0.0006208, 6663.53662109375, 388, 0, 0, 0
0.0006223, 6456.76904296875, 389, 0, 0, 0
0.0006240, 6157.26513671875, 390, 0, 0, 0
0.0006256, 6450.3623046875, 391, 0, 0, 0
0.0006272, 6818.69384765625, 392, 0, 0, 0
0.0006288, 6353.517578125, 393, 0, 0, 0
0.0006304, 5879.67529296875, 394, 0, 0, 0
0.0006320, 6367.4345703125, 395, 0, 0, 0
0.0006336, 6689.1611328125, 396, 0, 0, 0
0.0006352, 6460.435546875, 397, 0, 0, 0
0.0006368, 6228.9267578125, 398, 0, 0, 0
0.0006384, 6484.42333984375, 399, 0, 0, 0
0.0006400, 6884.66259765625, 400, 0, 0, 0
0.0006416, 6241.650390625, 401, 0, 0, 0
0.0006432, 5946.7861328125, 402, 0, 0, 0
0.0006447, 6795.4169921875, 403, 0, 0, 0
0.0006464, 6722.076171875, 404, 0, 0, 0
0.0006480, 6286.09716796875, 405, 0, 0, 0
0.0006496, 6077.6064453125, 406, 0, 0, 0
0.0006512, 6577.02978515625, 407, 0, 0, 0
0.0006528, 6787.9501953125, 408, 0, 0, 0
0.0006544, 6257.58349609375, 409, 0, 0, 0
0.0006560, 6382.8974609375, 410, 0, 0, 0
0.0006576, 6474.26416015625, 411, 0, 0, 0
0.0006592, 6557.015625, 412, 0, 0, 0
0.0006608, 6579.06201171875, 413, 0, 0, 0
0.0006623, 6732.890625, 414, 0, 0, 0
0.0006640, 5848.12939453125, 415, 0, 0, 0
0.0006656, 6339.95361328125, 416, 0, 0, 0
0.0006672, 7160.087890625, 417, 0, 0, 0
0.0006688, 6240.81103515625, 418, 0, 0, 0
0.0006704, 5248.7685546875, 419, 0, 0, 0
0.0006720, 6480.10693359375, 420, 0, 0, 0
0.0006736, 7162.91552734375, 421, 0, 0, 0
0.0006752, 5726.01318359375, 422, 0, 0, 0
0.0006768, 5300.548828125, 423, 0, 0, 0
0.0006784, 7039.07568359375, 424, 0, 0, 0
0.0006800, 6616.52783203125, 425, 0, 0, 0
0.0006816, 5771.13720703125, 426, 0, 0, 0
0.0006832, 6526.62939453125, 427, 0, 0, 0
0.0006847, 6737.53955078125, 428, 0, 0, 0
0.0006864, 6690.92822265625, 429, 0, 0, 0
0.0006880, 6331.25, 430, 0, 0, 0
0.0006896, 5782.6533203125, 431, 0, 0, 0
0.0006912, 6874.36865234375, 432, 0, 0, 0
0.0006928, 6692.56298828125, 433, 0, 0, 0
0.0006944, 6077.4736328125, 434, 0, 0, 0
0.0006960, 6617.7646484375, 435, 0, 0, 0
0.0006976, 6438.654296875, 436, 0, 0, 0
0.0006992, 6483.40966796875, 437, 0, 0, 0
0.0007008, 6596.29248046875, 438, 0, 0, 0
0.0007024, 6736.4794921875, 439, 0, 0, 0
0.0007040, 6513.49755859375, 440, 0, 0, 0
0.0007056, 6398.31689453125, 441, 0, 0, 0
0.0007071, 6753.93115234375, 442, 0, 0, 0
0.0007088, 6618.4716796875, 443, 0, 0, 0
0.0007104, 6315.43310546875, 444, 0, 0, 0
0.0007120, 6683.50634765625, 445, 0, 0, 0
0.0007136, 6521.62646484375, 446, 0, 0, 0
0.0007152, 6297.0537109375, 447, 0, 0, 0
0.0007168, 6677.67431640625, 448, 0, 0, 0
0.0007184, 6722.20849609375, 449, 0, 0, 0
0.0007200, 6446.38623046875, 450, 0, 0, 0
0.0007216, 6161.5947265625, 451, 0, 0, 0
0.0007232, 6755.0791015625, 452, 0, 0, 0
0.0007248, 6598.1923828125, 453, 0, 0, 0
0.0007264, 6178.47216796875, 454, 0, 0, 0
0.0007280, 6609.28173828125, 455, 0, 0, 0
0.0007295, 6737.3056640625, 456, 0, 0, 0
0.0007312, 6255.56787109375, 457, 0, 0, 0
0.0007328, 6895.97265625, 458, 0, 0, 0
0.0007344, 6673.30029296875, 459, 0, 0, 0
0.0007360, 5631.42138671875, 460, 0, 0, 0
0.0007376, 5885.0654296875, 461, 0, 0, 0
0.0007392, 7016.2783203125, 462, 0, 0, 0
0.0007408, 6468.78564453125, 463, 0, 0, 0
0.0007424, 6206.4384765625, 464, 0, 0, 0
0.0007440, 6787.28759765625, 465, 0, 0, 0
0.0007456, 6504.35205078125, 466, 0, 0, 0
0.0007471, 6270.2802734375, 467, 0, 0, 0
0.0007488, 6810.2177734375, 468, 0, 0, 0
0.0007504, 6690.3984375, 469, 0, 0, 0
0.0007520, 6277.6142578125, 470, 0, 0, 0
0.0007536, 6452.17333984375, 471, 0, 0, 0
0.0007552, 6624.12646484375, 472, 0, 0, 0
0.0007568, 6655.40673828125, 473, 0, 0, 0
0.0007584, 6506.693359375, 474, 0, 0, 0
0.0007600, 6394.6943359375, 475, 0, 0, 0
0.0007616, 6698.306640625, 476, 0, 0, 0
0.0007632, 6761.30908203125, 477, 0, 0, 0
0.0007648, 6412.36669921875, 478, 0, 0, 0
0.0007664, 6529.81982421875, 479, 0, 0, 0
0.0007680, 6694.24169921875, 480, 0, 0, 0
0.0007695, 6593.9951171875, 481, 0, 0, 0
0.0007712, 6251.19384765625, 482, 0, 0, 0
0.0007728, 6336.07470703125, 483, 0, 0, 0
0.0007744, 6895.97265625, 484, 0, 0, 0
0.0007760, 6650.76806640625, 485, 0, 0, 0
0.0007776, 6212.22607421875, 486, 0, 0, 0
0.0007792, 6589.84228515625, 487, 0, 0, 0
0.0007808, 6385.3955078125, 488, 0, 0, 0
0.0007824, 6778.31884765625, 489, 0, 0, 0
0.0007840, 6695.8916015625, 490, 0, 0, 0
0.0007856, 6233.91943359375, 491, 0, 0, 0
0.0007872, 6763.783203125, 492, 0, 0, 0
0.0007888, 6781.853515625, 493, 0, 0, 0
0.0007904, 6124.26171875, 494, 0, 0, 0
0.0007919, 6266.87841796875, 495, 0, 0, 0
0.0007936, 6768.201171875, 496, 0, 0, 0
0.0007952, 6660.97412109375, 497, 0, 0, 0
0.0007968, 6118.16455078125, 498, 0, 0, 0
0.0007984, 6524.45751953125, 499, 0, 0, 0
0.0008000, 6855.06103515625, 500, 0, 0, 0
0.0008016, 6326.7431640625, 501, 0, 0, 0
0.0008032, 6514.51318359375, 502, 0, 0, 0
0.0008048, 6883.990234375, 503, 0, 0, 0
0.0008064, 6421.86572265625, 504, 0, 0, 0
0.0008080, 6219.86962890625, 505, 0, 0, 0
0.0008095, 6742.357421875, 506, 0, 0, 0
0.0008112, 6697.3349609375, 507, 0, 0, 0
0.0008128, 6150.77001953125, 508, 0, 0, 0
